Subject Id,Subject Title,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule
"1.018B","Fundamentals of Ecology II",2,0,4,6,,,,"1.018A",,"Advanced topics in Ecology. Population modeling, global carbon cycle, climate change, geoengineering, theories of resource competition and mutualism, allometric scaling, ecological genomics, niche theory, human population growth. Applied ecology. Combination of 1.018A and 1.018B counts as REST subject.","7.30B[J],12.031B[J]",,,,Y,,,,,"M. Follows","Lecture,48-316/TR/0/1-2.30;Recitation,48-316/M/0/4,48-316/R/0/4"
"1.020","Engineering Sustainability: Analysis and Design",3,2,7,12,,,,"Physics I GIR;18.03;1.00,1.000",,"Introduces a systems approach to modeling, analysis, and design of sustainable systems. Covers principles of dynamical systems, network models, optimization, and control, with applications in ecosystems, infrastructure networks, and energy systems. Includes a significant programming component. Students implement and analyze numerical models of systems, and make design decisions to balance physical, environmental, and economic considerations based on real and simulated data.",,,,,,,Y,,,,
"1.021","Introduction to Modeling and Simulation",4,0,8,12,"REST",,,"18.03,3.016,permission of instructor",,"Basic concepts of computer modeling and simulation in science and engineering. Uses techniques and software for simulation, data analysis and visualization. Continuum, mesoscale, atomistic and quantum methods used to study fundamental and applied problems in physics, chemistry, materials science, mechanics, engineering, and biology. Examples drawn from the disciplines above are used to understand or characterize complex structures and materials, and complement experimental observations.",,,,,,,Y,,,,
"1.022","Introduction to Network Models",3,0,3,6,,,,"1.00,1.000;18.03;1.010;permission of instructor",,"Provides an introduction to complex networks, their structure, and function, with examples from engineering, applied mathematics and social sciences. Topics include spectral graph theory, notions of centrality, random graph models, contagion phenomena, cascades and diffusion, and opinion dynamics.",,,,,Y,,,,,"A. Jadbabaie-Moghadam","Lecture,1-242/TR/0/10.30-12;Recitation,1-150/F/0/1"
"1.032","Advanced Soil Mechanics",3,0,6,9,,,,"1.010;1.011;1.036",,"Covers topics in the characterization and nature of soils as multi-phase materials; the principle of effective stress; hydraulic conductivity and groundwater seepage; shear strength and stability analyses; stress-deformation properties, consolidation theory and calculation of settlements for clays and sands. Students taking graduate version complete additional assignments.",,"1.361",,,Y,,,,,"A. Whittle","Lecture,1-353/MW/0/11-12.30;Recitation,1-277/W/0/12.30"
"1.035","Multiscale Characterization of Materials",3,3,6,12,,,,"1.050;18.03",,"Introduces the structure and properties of natural and manufactured building materials. Emphasizes effects of molecular and nanoscopic structure and interactions on macroscopic material behavior. Focuses on design of biological and artificial structural materials. Discusses material aspects of sustainable development. Includes durability, deterioration mechanisms, and damage assessment of building materials. Presents principles of experimental characterization techniques. Explores spectroscopic, microscopic and mechanical approaches to characterize structure and properties from molecular up to the macroscopic scale. In laboratory and in-field sessions, students design and implement experimental approaches to characterize natural and building materials and study their interaction with the environment.",,,,,,,Y,,,,
"1.036","Structural Mechanics and Design",3,1,8,12,,,,"1.035;1.050",,"Familiarizes students with structural systems, loads, and basis for structural design, including analysis of determinate and indeterminate structures (trusses, beams, frames, cables, and arches). Covers mechanical properties of construction materials, including concrete, steel, and composites. Studies concrete and steel structures through application of principles of structural mechanics. Evaluates behavior and design of reinforced concrete structural elements using limit strength design and serviceability principles. Introduces plastic analysis and design, and load factor design of structural steel members and connections. Team project emphasizes material covered through behavior and problem-based learning.",,,,,,,Y,,,,
"1.037","Soil Mechanics and Geotechnical Design",3,2,7,12,,,,"",,"Provides an introduction to soils as engineering materials, including classification and characterization, pore pressures and seepage, principles of effective stress and consolidation, deformation, and shear strength properties. Surveys analysis methods, with a focus on slope stability, limiting earth pressures and bearing capacity, and settlements of foundations. Examines applications in the design of earth dams, earth retaining systems, foundations, and staged construction processes.",,,,,,,Y,,,,
"1.041","Transportation Systems Modeling",3,1,8,12,,,,"1.00,1.000;1.010",,"Introduces basic concepts of transportation systems modeling, data analysis and visualization techniques. Covers fundamental analytical and simulation-based methodologies. Topics include time-space diagrams, cumulative plots, queueing theory, network science, data analysis, and their applications. Provides students with an understanding of the current challenges and opportunities in different areas of transportation.",,,,,,,Y,,,,
"1.044","Fundamentals of Energy in Buildings",3,2,7,12,"REST",,,"Physics I GIR;Calculus II GIR",,"Design-based introduction to energy and thermo-sciences, with applications to sustainable, energy-efficient architecture and building technology. Covers introductory thermodynamics, air/water/vapor mixtures, and heat transfer. Studies leading order factors in building energy use. Includes several building design projects in which students creatively employ energy fundamentals and building energy use.","2.66[J],4.42[J]",,,"2017-2018",Y,,,,,,
"1.050","Solid Mechanics",3,2,7,12,"REST",,,"Physics I GIR","Calculus II GIR","Basic principles of mechanics to describe the behavior of materials, structures and fluids. Dimensional analysis, conservation of momentum, static equilibrium, stress and stress states, hydrostatics, moments and forces. Material and structural strength criteria. Deformation and strain. Conservation of energy in solid mechanics, elasticity and elasticity bounds. Energy dissipation, plasticity and fracture. Open-ended geotechnical and structural engineering studio exercises and experiments with natural and man-made physical systems.",,,,,Y,,,,,"F. Ulm","Lecture,1-371/MWF/0/11;Lab,5-134/R/0/3-5"
"1.053","Dynamics and Control I",4,1,7,12,"REST",,,"Physics II","18.03,2.087","Introduction to the dynamics and vibrations of lumped-parameter models of mechanical systems. Kinematics. Force-momentum formulation for systems of particles and rigid bodies in planar motion. Work-energy concepts. Virtual displacements and virtual work. Lagrange's equations for systems of particles and rigid bodies in planar motion. Linearization of equations of motion. Linear stability analysis of mechanical systems. Free and forced vibration of linear multi-degree of freedom models of mechanical systems; matrix eigenvalue problems.","2.003[J]",,,,Y,,Y,,,"T. Sapsis, A. Rodriguez Garcia","Lecture,10-250/TR/0/9-10.30;Recitation,5-134/W/0/12,5-134/W/0/1,5-134/W/0/2,5-233/R/0/12,5-233/R/0/1,5-233/R/0/2"
"1.054","Mechanics and Design of Concrete Structures",3,0,9,12,,,,"1.035",,"Studies strength and deformation of concrete under various states of stress; failure criteria; concrete plasticity; and fracture mechanics concepts. Topics include fundamental behavior of reinforced concrete structural systems and their members; basis for design and code constraints; high-performance concrete materials and their use in innovative design solutions; and yield line theory for slabs. Uses behavior models and nonlinear analysis. Covers complex systems, including bridge structures, concrete shells, and containments. Students taking graduate version complete additional assignments.",,"1.541",,,Y,,,,,"O. Buyukozturk","Lecture,1-246/MW/0/1-2.30"
"1.056","Building Structural Systems I",3,3,6,12,"REST",,,"Calculus II GIR",,"Introduces the design and behavior of large-scale structures and structural materials. Emphasizes the development of structural form and the principles of structural design. Presents design methods for timber, masonry, concrete and steel applied to long-span roof systems, bridges, and high-rise buildings. Includes environmental assessment of structural systems and materials. In laboratory sessions, students solve structural problems by building and testing simple models. Graduate and undergraduate students have separate lab sections.","4.440[J]","4.462",,,,,Y,,,,
"1.057","Heritage Science and Technology",2,3,4,9,,,,"Permission of instructor",,"Interdisciplinary, applied introduction to ancient materials and technology. Students explore materials sustainability and durability from multiple perspectives, using ancient societies, architecture and building materials as time-proven examples of innovation in construction. Involves discussions of peer-reviewed literature and cultural heritage, project formulation, data collection, and data analysis. Culminates in presentation of research project(s), and write-ups of the research in manuscript form.",,,,,Y,,,,,"A. Masic","Lecture,1-273/MW/0/3;Lab,1-050/F/0/2-5"
"1.058","Structural Dynamics",3,1,8,12,,,,"18.03,permission of instructor",,"Examines response of structures to dynamic excitation: free vibration, harmonic loads, pulses and earthquakes. Covers systems of single- and multiple-degree-of-freedom, up to the continuum limit, by exact and approximate methods. Includes applications to buildings, ships, aircraft and offshore structures. Students taking graduate version complete additional assignments.",,"1.581[J],2.060[J],16.221[J]",,,Y,,,,,"T. Cohen","Lecture,1-390/MW/0/9.30-11;Recitation,1-246/W/0/4"
"1.060A","Fluid Mechanics I",2,1,3,6,,,,"Permission of instructor","18.03","Mechanics principles for incompressible fluids. Review of hydrostatics. Conservation of mass, momentum and energy in fluid mechanics. Flow nets, velocity distributions in laminar and turbulent flows, groundwater flows. Momentum and energy principles in hydraulics, with emphasis on open channel flow and hydraulic structures.",,,,,,,Y,,,,
"1.060B","Fluid Mechanics II",2,1,3,6,,,,"1.060A",,"Mechanics principles for incompressible fluids. Drag and lift forces. Analysis of pipe systems, pumps and turbines. Gradually varied flow in open channels, significance of the Froude number, backwater curves. Application of principles through open-ended studio exercises.",,,,,,,Y,,,,
"1.061","Transport Processes in the Environment",3,1,8,12,,,,"1.060B",,"Introduction to mass transport in environmental flows, with emphasis on river and lake systems. Covers derivation and solutions to the differential form of mass conservation equations, hydraulic models for environmental systems, residence time distribution, molecular and turbulent diffusion for continuous and point sources, boundary layers, dissolution, bed-water exchange, air-water exchange, and particle transport. Meets with 1.061A first half of term. Students taking graduate version complete additional assignments.",,"1.61",,,Y,,,,,"H. Nepf","Lecture,48-316/MWF/0/11;Recitation,48-216/M/0/2"
"1.061A","Transport Processes in the Environment I",2,1,3,6,,,,"1.060A",,"Introduction to mass transport in environmental flows. Covers derivation and solution to the differential form of mass conservation, hydraulic models for environmental systems, residence time distribution, and molecular and turbulent diffusion for continuous and point sources. Meets with 1.061 first half of term.",,,,,Y,,,,,"H. Nepf","Lecture,48-316/MWF/0/11;Recitation,48-216/M/0/2"
"1.062","Nonlinear Dynamics: Continuum Systems",3,0,9,12,,,,"18.03,18.032;Physics II GIR",,"General mathematical principles of continuum systems. From microscopic to macroscopic descriptions in the form of linear or nonlinear (partial) differential equations. Exact solutions, dimensional analysis, calculus of variations and singular perturbation methods. Stability, waves and pattern formation in continuum systems. Subject matter illustrated using natural fluid and solid systems found, for example, in geophysics and biology.","12.207[J],18.354[J]","18.3541",,,,,Y,,,,
"1.064","Physical Limnology",3,0,9,12,,,,"1.061",,"Provides an introduction to physical processes occurring in lakes and shallow surface water systems with emphasis on mechanisms affecting fate and transport. Topics include internal waves, differential heating and cooling, boundary mixing, turbulent mixing, and influence of vegetation. Begins with a review of Navier-Stokes equation. Students taking graduate version complete additional assignments.",,"1.64",,"2018-2019",,,Y,,,,
"1.068","Nonlinear Dynamics and Turbulence",3,2,7,12,,,,"1.060A",,"Reviews theoretical notions of nonlinear dynamics, instabilities, and waves with applications in fluid dynamics. Discusses hydrodynamic instabilities leading to flow destabilization and transition to turbulence. Focuses on physical turbulence and mixing from homogeneous isotropic turbulence. Also covers topics such as rotating and stratified flows as they arise in the environment, wave-turbulence, and point source turbulent flows. Laboratory activities integrate theoretical concepts covered in lectures and problem sets. Students taking graduate version complete additional assignments.",,"1.686[J],2.033[J],18.358[J]",,"2017-2018",,,Y,,,,
"1.070A","Introduction to Hydrology and Water Resources",2,0,4,6,,,,"1.060A","1.061A;1.106","Water in the environment; Water resource systems; The hydrologic cycle at its role in the climate system; Surface water and energy balance; evaporation and transpiration through vegetation; Precipitation formation, infiltration, storm runoff, and flood processes; Groundwater aquifers, subsurface flow and the hydraulics of wells.","12.320A[J]",,,,Y,,,,,"D. Entekhabi","Lecture,48-316/TR/0/10.30-12;Recitation,48-308/M/0/1"
"1.070B","Introduction to Hydrology Modeling",2,0,4,6,,,,"1.070A",,"Develops understanding of numerical modeling of aquifers, groundwater flow and contaminant transport, as well as uncertainty and risk analysis for water resources.","12.320B[J]",,,,Y,,,,,"D. Entekhabi","Lecture,48-316/TR/0/10.30-12;Recitation,48-308/M/0/1"
"1.071","Global Change Science",3,0,9,12,,,,"18.03",,"Introduces the basic relevant principles and concepts in atmospheric physics, climate dynamics, biogeochemistry, and water and energy balance at the land-atmosphere boundary, through an examination of two current problems in the global environment: carbon dioxide and global warming; and tropical deforestation and regional climate. An introduction to global environmental problems for students in basic sciences and engineering.","12.300[J]",,,"2017-2018",Y,,,,,,
"1.072","Groundwater Hydrology",3,1,8,12,,,,"1.061",,"Presents the fundamentals of subsurface flow and transport, emphasizing the role of groundwater in the hydrologic cycle, the relation of groundwater flow to geologic structure, and the management of contaminated groundwater. Topics include Darcy equation, flow nets, mass conservation, the aquifer flow equation, heterogeneity and anisotropy, storage properties, regional circulation, unsaturated flow, recharge, stream-aquifer interaction, well hydraulics, flow through fractured rock, numerical models, groundwater quality, contaminant transport processes, dispersion, decay, and adsorption. Includes laboratory and computer demonstrations. Students taking graduate version complete additional assignments.",,"1.72",,,Y,,,,,"C. Harvey","Lecture,48-308/MW/0/2.30-4;Recitation,TBA"
"1.073","Introduction to Environmental Data Analysis",2,0,4,6,,,,"1.010",,"Covers theory and practical methods for the analysis of univariate data sets. Topics include basics of statistical inference, analysis of trends and stationarity; Gaussian stochastic processes, covariance and correlation analysis, and introduction to spectral analysis. Students analyze data collected from the civil, environment, and systems domains.",,,,,,,Y,,,,
"1.074","Multivariate Data Analysis",2,0,4,6,,,,"1.010",,"Introduction to statistical multivariate analysis methods and their applications to analyze data and mathematical models. Topics include sampling, experimental design, regression analysis, specification testing, dimension reduction, categorical data analysis, classification and clustering.",,,,,,,Y,,,,
"1.075","Water Resource Systems",3,0,9,12,,,,"1.070B,permission of instructor",,"Surveys optimization and simulation methods for management of water resources. Case studies illustrate linear, quadratic, nonlinear programming and real-time control. Applications include river basin planning, irrigation and agriculture, reservoir operations, capacity expansion, assimilation of remote sensing data, and sustainable resource development. Students taking graduate version complete additional assignments.",,"1.731",,,Y,,,,,"D. Mc Laughlin","Lecture,48-316/TR/0/2.30-4"
"1.078","Introduction to Soil Science",3,1,8,12,,,,"",,"Presents the physical, chemical, biological and genetic properties of soils, their global distribution, and response to management. Emphasizes factors controlling soil development, plant productivity, and the fate, cycling and bioavailability of soil nutrients and pollutants. Introduces Earth's different soil types and their classification; links characteristics with contemporary and historic issues surrounding natural and managed soil systems. Topics include soil carbon cycling, water and fertilizer management, and challenges associated with soil salinity-sodicity, erosion, and pollution. Includes field trips to local sites to examine soil physical properties, classification, and function. Introductory biology and chemistry are recommended prerequisites. Students taking graduate version complete additional assignments.",,"1.78",,"2017-2018",Y,,,,,,
"1.079","Rock-on-a-Chip: Microfluidic Technology for Visualization of Flow in Porous Media",2,2,8,12,,,,"Physics II GIR;1.050;1.060B;1.000,1.00,6.00;permission of instructor",,"Introduces an innovative approach that uses 3D printing and microfluidic technology to characterize and visualize flow in porous media like soils and rocks. Covers single-phase flow and transport (laser fluorescence, particle image velocimetry), capillarity and wettability, multiphase flow, fracturing of granular media. In lab, students work in groups to unravel the physics and chemistry of flow in porous media, with applications to energy and environmental processes, such as groundwater resources, energy recovery, and carbon sequestration. Enrollment limited; preference to Course 1 majors and Energy Studies minors.",,,,,,,Y,,,,
"1.080A","Environmental Chemistry I",2,0,4,6,,,,"Chemistry GIR",,"Introduction to environmental chemistry with a focus on using thermodynamics to understand processes governing chemical behaviors in natural and engineered systems. Topics include vaporization, gas-solution partitioning, salt and mineral dissolution/precipitation, acid-base chemistry, metal complexation, adsorption via ion exchange, and absorption within natural organic matter and organism tissues. Process formulations are combined in box models to compare with observations.",,,,,,,Y,,,,
"1.080B","Environmental Chemistry II",2,0,4,6,,,,"1.080A",,"Intermediate topics in environmental chemistry requiring kinetics to understand processes governing biogeochemical behaviors in natural and engineered systems. Topics include atmospheric oxidations, radiochemistry, mass transfers, and catalysis. Introduction to geochemical modeling using transport and transformation process formulations are combined in chemical fate models to compare with observations of concentrations as a function of space and time.",,,,,,,Y,,,,
"1.081","Environmental Cancer Risks, Prevention, and Therapy",3,0,9,12,,,,"Calculus II GIR;Biology GIR;Chemistry GIR",,"Analysis of the history of cancer and vascular disease mortality rates in predominantly European- and African-American US cohorts, 1895-2010, to discover specific historical shifts. Shifts identified are explored in terms of contemporaneously changing environmental risk factors: air-, food- and water-borne chemicals; subclinical infections; diet and lifestyles. Role of occupational data identifying general risk factors. Considers the hypotheses that environmental factors affect metakaryotic stem cell mutation rates in fetuses and juveniles and/or the growth rates of preneoplastic stem cells in adults. Interaction of environmental and inherited risks. Introduces the use of metakaryocidal drugs to treat cancer in clinical trials.","20.104[J]",,,,,,Y,,,,
"1.082","Ethics for Engineers",2,0,4,6,,,,"",,"Integrates classical readings that provide an overview of ethics with a survey of case studies that focus on ethical problems arising in the practice of engineering. Readings taken from a variety of sources, such as Aristotle, Machiavelli, Bacon, Hobbes, Locke, the Founding Fathers, and the Bible. Case studies include written analyses and films that address engineering disasters, biotechnology, court cases, ethical codes, and the ultimate scope and aims of engineering. Students taking independent inquiry version 6.9041 expand the scope of their term project.",,"6.9041",,,Y,,Y,,,"B. Trout","Lecture,66-154/M/0/3-5,66-144/T/0/3-5,66-144/T/1/7.30-9.30 PM,66-154/W/0/3-5"
"1.084","Systems Microbiology",3,0,9,12,,,,"Chemistry GIR;Biology GIR",,"Introductory microbiology from a systems perspective - considers microbial diversity and the integration of data from a molecular, cellular, organismal, and ecological context to understand the interaction of microbial organisms with their environment. Special emphasis on specific viral, bacterial, and eukaryotic microorganisms and their interaction with animal hosts with focus on contemporary problems in areas such as vaccination, emerging disease, antimicrobial drug resistance, and toxicology.","20.106[J]",,,"2017-2018",Y,,,,,,
"1.085","Air Pollution",3,0,9,12,,,,"18.03",,"Provides a working knowledge of basic air quality issues, with emphasis on a multidisciplinary approach to investigating the sources and effects of pollution. Topics include emission sources; atmospheric chemistry and removal processes; meteorological phenomena and their impact on pollution transport at local to global scales; air pollution control technologies; health effects; and regulatory standards. Discusses regional and global issues, such as acid rain, ozone depletion and air quality connections to climate change.","12.336[J]",,,,Y,,,,,"C. Heald","Lecture,48-308/MW/0/9.30-11"
"1.087","Fundamentals of Network and Community Ecology",3,0,9,12,,,,"18.06",,"Centers on mathematical tools linking external perturbations with the structure and persistence of ecological communities - the ensemble of co-occurring and interacting species. Focuses on unstructured populations ranging from single, to pairs, to multiple species. Covers population dynamics, species interactions, stability, feasibility, species coexistence, and perturbations. Lectures address phenomenological and mechanistic understanding through graphical, analytical and numerical analysis. Students taking graduate version complete additional assignments.",,"1.873",,,,,Y,,,,
"1.089","Environmental Microbiology",3,0,9,12,,,,"Biology GIR",,"Provides a general introduction to the diverse roles of microorganisms in natural and artificial environments. Topics include energetics and growth, evolution and gene flow, population and community dynamics, water and soil microbiology, biogeochemical cycling, and microorganisms in biodeterioration and bioremediation. 7.014 recommended as prerequisite; students taking graduate version complete additional assignments. Meets with 1.089A first half of term.",,"1.89",,,,,Y,,,,
"1.089A","Environmental Microbiology I",3,0,3,6,,,,"Biology GIR,permission of instructor",,"Provides a general introduction to the diverse roles of microorganisms in natural and artificial environments. Topics include energetics, and growth; metabolic interactions; water and soil microbiology; biogeochemical cycling; microbial diversity. 7.014 recommended as prerequisite. Meets with 1.089 first half of term.",,,,,,,Y,,,,
"1.091","Traveling Research Environmental eXperience (TREX): Fieldwork",1,2,0,3,,,,"Permission of instructor",,"Introduction to environmental fieldwork and research, with a focus on data collection and analysis. Subject spans three weeks, including two weeks of fieldwork, and involves one or more projects central to environmental science and engineering. Location varies year-to-year, though recent projects have focused on the island of Hawaii. Limited to Course 1 students.",,,,,,Y,,,,,
"1.092","Traveling Research Environmental eXperience (TREX): Fieldwork Analysis and Communication",1,3,5,9,,,,"1.091",,"Building on fieldwork and research conducted in 1.091 over IAP, students focus on interpretation of results and research in support of the fieldwork, with instruction and practice in oral and written communication. Includes a survey of the relevant peer-reviewed literature; laboratory measurements of field samples and/or instrumental response; data analysis and interpretation; and dissemination of results. Culminates in presentation of research project(s), and write-ups of the research in manuscript form. Sequence of 1.091 and 1.092 must be completed in consecutive terms. Limited to Course 1 majors and minors.",,,,,,,Y,,,,
"1.097","Introduction to Civil and Environmental Engineering Research",,,,6,,,,"",,"Students work one-on-one with a CEE graduate student or postdoc mentor on a project that aligns with their research interests. Previous project topics include transportation networks, structural mechanics, sediment transport, climate science, and microbial ecology. Includes weekly seminar-style talks. Intended for first-year students.",,,,,,Y,,,,,
"1.101","Introduction to Civil and Environmental Engineering Design I",0,4,2,6,,,,"",,"Introduces the creative design process in the context of civil and environmental engineering. Emphasizes the idea-to-product trajectory: identification of a design question/problem, evaluation of requirements/constraints set by the application and/or client, and implementation into a concrete product deliverable. Fosters active learning through open-ended, student-driven projects in which teams apply the design process to a design/planning problem. In labs, students design and build a working model or an experiment that addresses a specific engineering aspect of their project. In addition to written and oral presentations, students start a web-based portfolio. Satisfies 6 units of Institute Laboratory credit. Enrollment limited; preference to Course 1 majors and minors.",,,,,,,,,,"T. Cohen","Lab,1-050/TR/0/1-3"
"1.102","Introduction to Civil and Environmental Engineering Design II",1,3,2,6,"LAB2",,,"Physics II GIR;","1.060B;permission of instructor","Project-oriented subject focused on the principles and practice of engineering design. Emphasis on construction and deployment of designs, plus performance testing used to determine if designs behave as expected. Includes a major team project involving use and application of sensors, as well as environmentally-friendly, and energy-effective or energy-producing designs. Develops practical, teamwork and communication skills. Satisfies 6 units of Institute Laboratory credit. Enrollment limited; preference to Course 1 majors and minors.",,,,,,,Y,,,,
"1.106","Environmental Fluid Transport Processes and Hydrology Laboratory",0,4,2,6,"LAB2",,,"","1.061A;1.070A","Fundamentals of mass transport and flow measurements in the context of environmental systems. Topics include measurement uncertainty, propagation of error, diffusion, dispersion, air-water exchange, dissolution, gravity currents, particle transport, and transport in porous media. Includes formal lab reports. Satisfies 6 units of Institute Laboratory credit. Enrollment limited; preference to 1-ENG.",,,,,Y,,,,,"H. Nepf","Lab,48-109/W/0/1-5"
"1.107","Environmental Chemistry and Biology Laboratory",0,4,2,6,"LAB2",,,"1.018A,permission of instructor","1.080A","Laboratory and field techniques in environmental engineering and its application to the understanding of natural and engineered ecosystems. Exercises involve data collection and analysis related to identifying and quantifying physical, chemical, and biological processes that govern the effects of human activity on the functioning of natural systems and/or the efficacy of engineered approaches to environmental problems. Laboratory activities cover all major domains of the environment: air, water, soils, and sediments. An independently designed final project is required. Satisfies 6 units of Institute Laboratory credit. Enrollment limited; preference to 1-ENG.",,,,,,,Y,,,,
