Subject Id,Subject Title,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule
"STS.022","Gender in Science, Technology, and Environment",3,0,9,12,,,"HASS-H","",,"Provides an introduction to the analysis of gender in science, technology, and environmental politics from a global perspective. Familiarizes students with central objects, questions, and methods in the field. Examines existent critiques of the racial, sexual and environmental politics at stake in techno-scientific cultures. Draws on material from popular culture, media, fiction, film, and ethnography. Addressing specific examples from across the globe, students also explore different approaches to build more livable environments that promote social justice. Taught in English. Limited to 18.","21G.057[J],WGS.275[J]",,,"2017-2018",,,Y,,,,
"STS.023","Science, Gender and Social Inequality in the Developing World",3,0,9,12,,,"HASS-H","",,"Examines the influence of social and cultural determinants (colonialism, nationalism, class, and gender) on modern science and technology. Discusses the relationship of scientific progress to colonial expansions and nationalist aspirations. Explores the nature of scientific institutions within a social, cultural, and political context, and how science and technology have impacted developing societies","WGS.226[J]",,,,Y,,,,,"A. Sur","Lecture,1-134/TR/0/9.30-11"
"STS.025","Making the Modern World: The Industrial Revolution in Global Perspective",3,0,9,12,,,"HASS-H","",,"Global survey of the great transformation in history known as the ""Industrial Revolution."" Topics include origins of mechanized production, the factory system, steam propulsion, electrification, mass communications, mass production and automation. Emphasis on the transfer of technology and its many adaptations around the world. Countries treated include Great Britain, France, Germany, the US, Sweden, Russia, Japan, China, and India. Includes brief reflection papers and a final paper.","21H.285[J]",,,"2017-2018",,,Y,,,,
"STS.026","History of Manufacturing in America",3,0,9,12,,,"HASS-H","",,"Introductory survey of fundamental innovations and transitions in American manufacturing from the colonial period to the mid-twentieth century. Primary emphasis on textiles and metalworking, with particular attention to the role of the machine tool industry in the American manufacturing economy. Students taking graduate version are expected to explore the material in greater depth.",,"STS.425",,"2018-2019",Y,,,,,"M. Smith",
"STS.027","The Civil War and the Emergence of Modern America: 1861-1890",3,0,9,12,,,"HASS-H","Permission of instructor",,"Using the American Civil War as a baseline, considers what it means to become ""modern"" by exploring the war's material and manpower needs, associated key technologies, and how both influenced the United States' entrance into the age of ""Big Business."" Readings include material on steam transportation, telegraphic communications, arms production, naval innovation, food processing, medicine, public health, management methods, and the mass production of everything from underwear to uniforms – all essential ingredients of modernity. Students taking graduate version complete additional assignments.","21H.205[J]","STS.427",,"2017-2018",Y,,,,,,
"STS.028","Seven Wonders of the Engineering World",3,0,9,12,,,"HASS-H","",,"Uses case studies to take a broad-ranging look at seven major engineering achievements in world history. Examines the nature of engineering as a source of knowledge production/application, how it reflects the cultural settings in which it emerges, and how it changes as it enters different cultural and economic settings. Includes weekly reflection papers. Achievements covered vary from term to term. Limited to 20.",,,,,,,Y,,,,
"STS.032","Energy, Environment, and Society",3,0,9,12,,"CI-H","HASS-H","",,"Examines national and global energy debates, namely energy security, climate change, and energy access. Explores technological, market, environmental, cultural and political ""fixes"" to the energy question, as well as a wide variety of energy forms and stakeholders. Evaluates development, nuclear security, environment ethics, and conflicts between energy and food security. Includes debates, presentations, group projects (in class and in the Cambridge community), grant-writing, and individual written assignments. Enrollment limited.",,,,,,,Y,,,,
"STS.033","Past, Present, and Future of the Environment and Integration with Society",3,0,9,12,,,,"",,"Explores solutions to present-day challenges by studying social, cultural, political, economic, environmental, and technological events. Examines the inter-relatedness of these events from a philosophical as well as a mathematical modeling perspective. Emulates real-world, large-scale environmental project systems development. Curriculum centers on a case study of Boston Harbor and an open-ended research problem. Students work in teams to study current needs, and then investigate plausible, symbiotic, systems-oriented solutions for going forward.","11.004[J]",,,,,,Y,,,,
"STS.034","Science Communication: A Practical Guide",3,0,9,12,,"CI-H","HASS-H","",,"Develops students' abilities to communicate science effectively in a variety of real-world contexts. Covers strategies for dealing with complex areas like theoretical physics, genomics and neuroscience, and addresses challenges in communicating about topics such as climate change and evolution. Projects focus on speaking and writing, being an expert witness, preparing briefings for policy-makers, writing blogs, giving live interviews for broadcast, and creating a prospectus for a science exhibit in the MIT Museum. Enrollment limited.",,,,"2018-2019",,,Y,,,,
"STS.035","Exhibiting Science",2,2,8,12,,,"HASS-A","One CI;H;CI;HW subject;permission of instructor",,"Project-based seminar covers key topics in museum communication, including science learning in informal settings, the role of artifacts and interactives, and exhibit evaluation. Students work on a term-long project, organized around the design, fabrication, and installation of an original multimedia exhibit about current scientific research at MIT. Culminates with the project's installation in the MIT Museum's Mark Epstein Innovation Gallery. Limited to 20; preference to students who have taken STS.034.",,,,"2018-2019",,,Y,,,,
"STS.042","Einstein, Oppenheimer, Feynman: Physics in the 20th Century",3,0,9,12,,,"HASS-H","",,"Explores the changing roles of physics and physicists during the 20th century. Topics range from relativity theory and quantum mechanics to high-energy physics and cosmology. Examines the development of modern physics within shifting institutional, cultural, and political contexts, such as physics in Imperial Britain, Nazi Germany, US efforts during World War II, and physicists' roles during the Cold War. Enrollment limited.","8.225[J]",,,"2017-2018",,,Y,,,,
"STS.043","Technology and Self: Science, Technology, and Memoir",2,0,7,9,,,"HASS-S","",,"Focuses on the memoir as a window onto the relationship of the scientist, engineer, and technologist to his or her work. Studies the subjective side of technology and the social and psychological dimensions of technological change. Students write about specific objects and their role in their lives - memoir fragments. Readings concern child development theory and the role of technology in development. Explores the connection between material culture, identity, cognitive and emotional development. Students taking graduate version complete additional assignments. Limited to 15; no listeners.",,"STS.443",,,Y,,,,,"S. Turkle","Lecture,E51-061/T/0/1-3"
"STS.044","Technology and Self: Things and Thinking",2,0,7,9,,,"HASS-S","",,"Explores emotional and intellectual impact of objects. The growing literature on cognition and ""things"" cuts across anthropology, history, social theory, literature, sociology, and psychology and is of great relevance to science students. Examines the range of theories, from Mary Douglas in anthropology to D. W. Winnicott in psychoanalytic thinking, that underlies ""thing"" or ""object"" analysis. Students taking graduate version complete additional assignments. Limited to 15; no listeners.",,"STS.444",,"2018-2019",Y,,,,,"S. Turkle","Lecture,E51-061/T/0/3-5"
"STS.046","The Science of Race, Sex, and Gender",3,0,9,12,,,"HASS-S","",,"Examines the role of science and medicine in the origins and evolution of the concepts of race, sex, and gender from the 17th century to the present. Focus on how biological, anthropological, and medical concepts intersect with social, cultural, and political ideas about racial, sexual, and gender difference in the US and globally. Approach is historical and comparative across disciplines emphasizing the different modes of explanation and use of evidence in each field.","21A.103[J],WGS.225[J]",,,"2017-2018",,,Y,,,,
"STS.047","Quantifying People: A History of Social Science",3,0,9,12,,,"HASS-S","",,"Historical examination of the quest to understand human society scientifically. Focuses on quantification, including its central role in the historical development of social science and its importance in the 21st-century data age. Covers the political arithmetic of the 17th century to the present. Emphasizes intensive reading of primary sources, which represent past attempts to count, calculate, measure, and model many dimensions of human social life (population, wealth, health, happiness, intelligence, crime, deviance, race). Limited to 25.",,,,"2017-2018",,,Y,,,,
"STS.048","African Americans in Science, Technology, and Medicine",3,0,9,12,,,"HASS-H","",,"A survey of the contributions of African Americans to science, technology, and medicine from colonial times to the present. Explores the impact of concepts, trends, and developments in science, technology, and medicine on the lives of African Americans. Examples include the eugenics movement, the Tuskegee Syphilis Experiment, the debate surrounding racial inheritance, and IQ testing.",,,,,,,Y,,,,
"STS.049","The Long War Against Cancer",3,0,9,12,,"CI-H","HASS-H","",,"Examines anticancer efforts as a critical area for the formation of contemporary biomedical explanations for health and disease. Begins with the premise that the most significant implications of these efforts extend far beyond the success or failure of individual cancer therapies. Considers developments in the epidemiology, therapy, and politics of cancer. Uses the history of cancer to connect the history of biology and medicine to larger social and cultural developments, including those in bioethics, race, gender, activism, markets, and governance.",,,,"2018-2019",,,Y,,,,
"STS.050","The History of MIT",3,0,9,12,,,"HASS-H","",,"Examines the history of MIT, from its founding to the present, through the lens of the history of science and technology. Topics include William Barton Rogers; the modern research university and educational philosophy; campus, intellectual, and organizational development; changing laboratories and practices; MIT's relationship with Boston, the federal government, and industry; and notable activities and achievements of students, alumni, faculty, and staff. Includes guest lecturers, on-campus field trips, and interactive exercises. Limited to 40.",,,,"2018-2019",,,Y,,,,
"STS.056","Science on Screen",2,1,9,12,,,"HASS-A","",,"Examines the linked histories of science, engineering, and documentary film from 1895 to present. In addition to historical study and visual analysis, students produce their own short videos based on archival footage. Provides opportunities to interact with both antiquated and modern technologies of media production and projection. Readings cover topics in film studies, the history of technology, STS, and material culture studies. Includes mandatory weekly screenings and media production assignments, as well as several short writing assignments. Students taking graduate version complete additional and more in-depth assignments. Limited to 15.",,"STS.456",,"2017-2018",Y,,,,,,
"STS.060","The Anthropology of Biology",3,0,9,12,,,"HASS-S","",,"Applies the tools of anthropology to examine biology in the age of genomics, biotechnological enterprise, biodiversity conservation, pharmaceutical bioprospecting, and synthetic biology. Examines such social concerns such as bioterrorism, genetic modification, and cloning. Offers an anthropological inquiry into how the substances and explanations of biology — ecological, organismic, cellular, molecular, genetic, informatic — are changing. Examines such artifacts as cell lines, biodiversity databases, and artificial life models, and using primary sources in biology, social studies of the life sciences, and literary and cinematic materials, asks how we might answer Erwin Schrodinger's 1944 question, ""What Is Life?"", today.","21A.303[J]",,,"2017-2018",Y,,,,,,
"STS.062","Drugs, Politics, and Culture",3,0,9,12,,,"HASS-S","",,"Explores the relationship between drugs and society in a cross-cultural perspective, looking at intersections between drugs and phenomena such as poverty, religion, technology, colonialism, conflict, and global capitalism. Examines histories behind the use and abuse of various substances, including opium, cocaine, and prescription pharmaceuticals. Considers why different societies prohibit and sanction different drugs; the politics of markets and clinical trials; and how social conditions affect the circulation of medicines in global health. Limited to 25.","21A.305[J]",,,"2017-2018",Y,,,,,,
"STS.064","DV Lab: Documenting Science through Video and New Media",3,3,12,18,,"CI-H","HASS-A","",,"Uses documentary video making as a tool to explore everyday social worlds (including those of science and engineering), and for thinking analytically about media itself. Students make videos and engage in critical analysis. Provides students with instruction on how to communicate effectively and creatively in a visual medium, and how to articulate their own analyses of documentary images in writing and spoken word. Readings drawn from documentary film theory, anthropology, and social studies of science. Students view a wide variety of classic documentaries and explore different styles. Lab component devoted to digital video production. Includes a final video project. Students taking graduate version complete additional assignments. Limited to 12.","21A.550[J]","21A.559",,"2017-2018",,,Y,,,,
"STS.065","The Anthropology of Sound",3,0,9,12,,,"HASS-S","",,"Examines the ways humans experience sound and how perceptions and technologies of sound emerge from cultural, economic, and historical worlds. Consider how the sound/noise boundary has been imagined, created, and modeled across sociocultural and scientific contexts. Learn how environmental, linguistic, and musical sounds are construed cross-culturally as well as the rise of telephony, architectural acoustics, sound recording, and the globalized travel of these technologies. Questions of sound ownership, property, authorship, and copyright in the digital age are also addressed.","21A.505[J]",,,,,,Y,,,,
"STS.068","Advanced DV Lab: Documenting Science through Video and New Media",3,3,6,12,,,"HASS-A","21A.550,permission of instructor",,"Advanced exploration of documentary film theory and production that offers a social scientific perspective on documentaries about science, engineering, and related fields. Student work focuses on final digital video projects. Discussion and readings tailored to the questions and issues raised by specific student projects; labs focus on the technical skills required to complete more advanced work. Enrollment limited.","21A.551[J]",,,"2017-2018",,,Y,,,,
"STS.070","Language and Technology",3,0,9,12,,,"HASS-S","",,"Examines cultural impact of communication technologies, from basic literacy to cell phones, and computer-based social networks on patterns of verbal interaction. Introduces theories and methods of linguistic anthropology pertinent to technologies that make it possible for people to communicate across distances in space and time. Students develop their own research projects exploring the cultural dimensions of technologically enhanced communication.","24.913[J],21A.503[J]",,,"2017-2018",Y,,,,,,
"STS.071","Cross-Cultural Investigations: Technology and Development",3,0,9,12,,,"HASS-S","",,"Enhances cross-cultural understanding through discussion of practical, ethical, and epistemological issues in conducting social science and applied research in foreign countries or unfamiliar communities. Includes research practicum to help students develop interviewing, participant-observation, and other qualitative research skills, as well as critical discussion of case studies. Open to all interested students, but intended particularly for those planning to undertake exploratory research or applied work abroad. Students taking graduate version complete additional assignments.","EC.702[J],21A.801[J]","EC.792[J],21A.839[J],STS.481[J]",,"2017-2018",,,Y,,,,
"STS.074","Art, Craft, Science",3,0,9,12,,,"HASS-S","",,"Examines how people learn, practice, and evaluate traditional and contemporary craft techniques. Social science theories of design, embodiment, apprenticeship learning, skill, labor, expertise, and tacit knowledge are used to explore distinctions among art, craft, and science. Also discusses the commoditization of craft into market goods, collectible art, and tourism industries. Ethnographic and historical case studies include textiles, Shaker furniture, glassblowing, quilting, cheesemaking, industrial design, home and professional cooking, factory and laboratory work, CAD/CAM. Demonstrations, optional field trips, and/or hands-on craft projects may be included. Students taking graduate version complete additional assignments.","21A.501[J]",,"21A.509,STS.474","2017-2018",,,Y,,,,
"STS.075","Technology and Culture",2,0,7,9,,,"HASS-S","",,"Examines the intersections of technology, culture, and politics in a variety of social and historical settings ranging from 19th-century factories to 21st-century techno dance floors, from Victorian London to anything-goes Las Vegas. Discussions and readings organized around three questions: what cultural effects and risks follow from treating biology as technology; how computers have changed the way we think about ourselves and others; and how politics are built into our infrastructures. Explores the forces behind technological and cultural change; how technological and cultural artifacts are understood and used by different communities; and whether, in what ways, and for whom technology has produced a better world. Limited to 40.","21A.500[J]",,,,Y,,,,,"S. Helmreich","Lecture,56-154/W/0/3-5"
"STS.080","Youth Political Participation",3,0,9,12,,,"HASS-H","",,"Surveys youth political participation in the US since the early 1800s. Investigates trends in youth political activism during specific historical periods, as well as what difference youth media production and technology use (e.g., radio, music, automobiles, ready-made clothing) made in determining the course of events. Explores what is truly new about ""new media"" and reviews lessons from history for present-day activists based on patterns of past failure and success. Some mandatory field trips may occur during class time. Limited to 40.","11.151[J]",,,"2017-2018",,,Y,,,,
"STS.081","Innovation Systems for Science, Technology, Energy, Manufacturing, and Health",2,0,7,9,,,"HASS-S","",,"Examines science and technology innovation systems, including case studies on energy, computing, advanced manufacturing, and health sectors. Emphasizes public policy and the federal government's role in that system. Focuses on the US but uses international examples. Reviews foundations of economic growth theory, innovation systems theory, and the basic approaches to science and technology policy. Explores the organization and role of energy and medical science R&D agencies, as well as gaps in those innovation systems. Also addresses the science and technology talent base as a factor in growth, and educational approaches to better support it. Class meets for nine weeks; in the remaining weeks, students work on a final paper due at the end of the term. Limited to 25.","17.395[J]",,,"2018-2019",,,Y,,,,
"STS.082","Science, Technology, and Public Policy",4,0,8,12,,"CI-H","HASS-S","",,"Analysis of issues at the intersection of science, technology, public policy, and business. Cases drawn from antitrust and intellectual property rights; health and environmental policy; defense procurement and strategy; strategic trade and industrial policy; and R&D funding. Structured around theories of political economy, modified to take into account integration of uncertain technical information into public and private decision-making. Meets with 17.310.","17.309[J],IDS.055[J]",,"17.310,IDS.412,STS.482",,Y,,,,,"K. Oye, N. Selin","Lecture,E25-111/MW/0/1.30-3;Recitation,5-231/M/1/7.30 PM,E51-085/T/0/9,1-242/T/1/7.30 PM"
"STS.084","Social Problems of Nuclear Energy",3,0,9,12,,,"HASS-S","",,"Surveys the major social challenges for nuclear energy. Topics include the ability of nuclear power to help mitigate climate change; challenges associated with ensuring nuclear safety; the effects of nuclear accidents; the management of nuclear waste; the linkages between nuclear power and nuclear weapons, the consequences of nuclear war; and political challenges to the safe and economic regulation of the nuclear industry. Weekly readings presented from both sides of the debate, followed by in-class discussions. Instruction and practice in oral and written communication provided. Limited to 18.","22.04[J]",,,,,,Y,,,,
"STS.085","Foundations of Information Policy",3,0,9,12,,,"HASS-S","Permission of instructor",,"Studies the growth of computer and communications technology and the new legal and ethical challenges that reflect tensions between individual rights and societal needs. Topics include computer crime; intellectual property restrictions on software; encryption, privacy, and national security; academic freedom and free speech. Students meet and question technologists, activists, law enforcement agents, journalists, and legal experts. Instruction and practice in oral and written communication provided. Students taking graduate version complete additional assignments. Enrollment limited.","6.805[J]","STS.487",,,Y,,,,,"H. Abelson, D. Weitzner","Lecture,66-168/R/0/1-4"
"STS.086","Cultures of Computing",3,0,9,12,,,"HASS-S","",,"Examines computers anthropologically, as artifacts revealing the social orders and cultural practices that create them. Students read classic texts in computer science along with cultural analyses of computing history and contemporary configurations. Explores the history of automata, automation and capitalist manufacturing; cybernetics and WWII operations research; artificial intelligence and gendered subjectivity; robots, cyborgs, and artificial life; creation and commoditization of the personal computer; the growth of the Internet as a military, academic, and commercial project; hackers and gamers; technobodies and virtual sociality. Emphasis is placed on how ideas about gender and other social differences shape labor practices, models of cognition, hacking culture, and social media.","21A.504[J],WGS.276[J]",,,"2017-2018",,,Y,,,,
"STS.087","Biography in Science",3,0,9,12,,,"HASS-H","",,"An examination of biography as a literary genre to be employed in the history of science. The use of biography in different historical periods to illuminate aspects of the development of science. A critical analysis of autobiography, archival sources, and the oral tradition as materials in the construction of biographies of scientists. Published biographies of scientists constitute the major reading, but attention is given to unpublished biographical sources as well. Comparison is drawn between biography as a literary form in the history of science and in other disciplines.",,,,"2017-2018",Y,,,,,,
"STS.088","Africa for Engineers",3,0,9,12,,,"HASS-H","",,"Covers historical, cultural, and ethical dimensions of engineering in Africa. Focuses on construction of big projects like cities, hydroelectricity dams, roads, railway lines, ports and harbors, transport and communication, mines, industrial processing plant, and plantations. Explores the contributions of big capital, engineers, politicians, and ordinary people. Emphasizes how local culture, politics, labor, and knowledge affect engineering. Also focuses on environmental and cultural impact assessment. Prepares students who wish to work or study in Africa and the Global South. Enrollment limited.",,,,"2018-2019",Y,,,,,"C. Mavhunga",
"STS.S20","Special Subject: Science, Technology and Society",,,,,,,,"",,"Addresses subject matter in Science, Technology and Society that is not offered in the regular curriculum.",,,,,Y,Y,Y,,,,
"STS.S21","Special Subject: Science, Technology and Society",,,,,,,,"",,"Addresses subject matter in Science, Technology and Society that is not offered in the regular curriculum.",,,,,Y,Y,Y,,,,
"STS.095","Independent Study in Science, Technology, and Society",,,,,,,,"",,"For students who wish to pursue special studies or projects with a member of the Program in Science, Technology, and Society. STS.095 is letter-graded; STS.096 is P/D/F.",,,,,Y,Y,Y,,,"J. Light",
"STS.096","Independent Study in Science, Technology, and Society",,,,,,,,"",,"For students who wish to pursue special studies or projects with a member of the Program in Science, Technology, and Society. STS.095 is letter-graded; STS.096 is P/D/F.",,,,,Y,Y,Y,,,"J. Light",
"STS.UR","Undergraduate Research",,,,,,,,"",,,,,,,Y,Y,Y,Y,,"J. Light",
"STS.URG","Undergraduate Research",,,,,,,,,,,,,,,,,,,,"J. Light",
"STS.THT","Undergraduate Thesis Tutorial",,,,,,,,"",,"Definition and early-stage work on thesis project leading to STS.THU. Taken during first term of student's two-term commitment to thesis project. Student works closely with STS faculty tutor. Required of all candidates for an STS degree.",,,,,Y,,Y,,,"J. Light",
"STS.THU","Undergraduate Thesis",,,,,,,,"STS.THT",,"Completion of work of the senior major thesis under the supervision of a faculty tutor. Includes gathering materials, preparing draft chapters, giving an oral presentation of thesis progress to faculty evaluators early in the term, and writing and revising the final text. Students meet at the end of the term with faculty evaluators to discuss the successes and limitations of the project. Required of all candidates for an STS degree.",,,,,Y,Y,Y,Y,,"J. Light",
"STS.250","Social Theory and Analysis",3,0,9,12,,,,"",,"Major theorists and theoretical schools since the late 19th century. Marx, Weber, Durkheim, Bourdieu, Levi-Strauss, Geertz, Foucault, Gramsci, and others. Key terms, concepts, and debates.","21A.859[J]",,,,Y,,,,,"M. Fischer","Lecture,E53-354/T/0/1-4"
"STS.260","Introduction to Science, Technology, and Society",3,0,9,12,,,,"",,"Intensive reading and analysis of major works in historical and social studies of science and technology. Introduction to current methodological approaches, centered around two primary questions: how have science and technology evolved as human activities, and what roles do they play in society? Preparation for graduate work in the field of science and technology studies and introduction to research resources and professional standards.",,,,,,,Y,,,,
"STS.310","History of Science",3,0,9,12,,,,"Permission of instructor",,"Intensive reading and analysis of key works in the history and historiography of science. Introduces students to basic interpretive issues, bibliographic sources, and professional standards. Topics change from year to year.",,,,"2017-2018",Y,,,,,,
"STS.320","Environmental Conflict",3,0,9,12,,,,"Permission of instructor",,"Explores the complex interrelationships among humans and natural environments, focusing on non-western parts of the world in addition to Europe and the United States. Use of environmental conflict to draw attention to competing understandings and uses of ""nature"" as well as the local, national and transnational power relationships in which environmental interactions are embedded. In addition to utilizing a range of theoretical perspectives, subject draws upon a series of ethnographic case studies of environmental conflicts in various parts of the world.","21A.429[J]",,,"2017-2018",Y,,,,,,
"STS.330","History and Anthropology of Medicine and Biology",3,0,9,12,,,,"Permission of instructor",,"Explores recent historical and anthropological approaches to the study of medicine and biology. Topics might include interaction of disease and society; science, colonialism, and international health; impact of new technologies on medicine and the life sciences; neuroscience and psychiatry; race, biology and medicine. Specific emphasis varies from year to year.","21A.319[J]",,,"2017-2018",,,Y,,,,
"STS.340","Introduction to the History of Technology",3,0,9,12,,,,"Permission of instructor",,"Introduction to the consideration of technology as the outcome of particular technical, historical, cultural, and political efforts, especially in the United States during the 19th and 20th centuries. Topics include industrialization of production and consumption, development of engineering professions, the emergence of management and its role in shaping technological forms, the technological construction of gender roles, and the relationship between humans and machines.",,,,"2017-2018",,,Y,,,,
"STS.360","Ethnography",3,0,9,12,,,,"Permission of instructor","21A.859","Practicum-style course in anthropological methods of ethnographic fieldwork and writing. Depending on student experience in ethnographic reading and practice, subject combines reading ethnographies in anthropological and science studies with formulating and pursuing ethnographic work in local labs, companies, or other sites. Preference to HASTS, CMS, HTC and Sloan graduate students.","21A.829[J]",,,"2018-2019",,,Y,,,,
"STS.412","Quantification",3,0,9,12,,,,"",,"Surveys research on quantification, the practice of using numerical data and calculation to analyze, order, and control. Begins by examining historical accounts of the rise of quantitative methods and values since c. 1600. Goes on to explore the dynamics and consequences of quantification across a range of modern domains, including science, politics, governance, health, education, crime, law, economic development, finance, and environmental regulation. Readings drawn from STS, history, anthropology, sociology, and philosophy.",,,,"2017-2018",,,Y,,,,
"STS.417","STS Seminar on the Global South",3,0,9,12,,,,"",,"Covers Africa and its diaspora, Latin America and the Caribbean, the Middle East, Southeast Asia and Asia, and Oceania. Seeks to explore meanings of science and technology from traditions, experiences, and literatures of these regions; to understand encounters and outcomes of endogenous and inbound ideas, artifacts, and practice; and to engage European and North American science, technology, and society (STS) in dialogue with these literatures. Provides a global view of STS in an increasingly interconnected world. Focuses on peoples of the Global South as innovative intellectual agents, not just victims of technology or its appropriators.",,,,"2018-2019",,,Y,,,,
"STS.418","Science and Technology in South Asia: Perspectives from History and Anthropology",3,0,9,12,,,,"",,"Surveys transformations of science and technology in colonial and postcolonial South Asia, 19th-21st centuries. Explores colonial science paradigms, the colony as an experimental space, the scientifically planned postcolonial state, alternative science movements, genetic experimentations for food sovereignty, and most recently, the region's role as a node in a global regimes of biotech and IT. Discussions address the scholarly and practical constructions of western, global, non-western and indigenous science, and the analytic limits and salience of such categories. Readings include works in history, anthropology and literature.",,,,"2017-2018",Y,,,,,,
"STS.419","Global Science, Technology and Society",3,0,9,12,,,,"Permission of instructor",,"Going beyond issues of brain drain and brain circulation, explores how contemporary science and technology innovations look from, and are being created in, parts of the world other than the US and Europe. Examines new forms of science and technology institutions, harmonization and intellectual property constraints, and distributed knowledge. Discusses MIT's role in global STS issues and challenges students to think about how they can effectively apply their expertise in their home countries. Open to upperclassmen with permission of instructor.",,,,"2017-2018",,,Y,,,,
