Subject Id,Subject Title,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule
"21M.295","American Popular Music",3,0,9,12,,,"HASS-A","",,"Surveys the development of popular music in the US, and in a cross-cultural milieu, relative to the history and sociology of the last two hundred years. Examines the ethnic mixture that characterizes modern music, and how it reflects many rich traditions and styles (minstrelsy, music-hall, operetta, Tin Pan Alley, blues, rock, electronic media, etc.). Provides a background for understanding the musical vocabulary of current popular music styles. Limited to 20.",,,,,,,Y,,,,
"21M.299","Studies in World, Traditional, and Popular Music",3,0,9,12,,,"HASS-A","21M.030,permission of instructor",,"Studies of selected topics in ethnomusicology (the study of music in culture). Topics vary. Examples include music and crisis, fieldwork methodologies, Asian classical traditions, Senegalese Mbalax, Hindustani Khyal, Brazilian Samba, or Duke Ellington. May be repeated for credit with permission of instructor.",,,,,Y,,,,,"T. Neff","Lecture,4-152/MW/0/11-12.30"
"21M.301","Harmony and Counterpoint I",3,3,6,12,,,"HASS-A","",,"Covers basic writing skills in music of the common-practice period (Bach to Brahms). Regular written assignments lead to the composition of short pieces. Analyzes representative works from the literature, keyboard laboratory, and sight-singing choir. Students should have experience reading music. Enrollment limited.",,,,,Y,,Y,,,"W. Cutter, E. Ruehr, K. Salfelder, Y. Chen, W. Cutter","Lecture,4-162/MW/0/11-12.30,4-162/MW/0/2-3.30,4-158/TR/0/12.30-2,4-364/TR/0/2-3.30;Lab,4-270/F/0/4"
"21M.302","Harmony and Counterpoint II",3,2,7,12,,,"HASS-A","21M.301,permission of instructor",,"A continuation of 21M.301, including chromatic harmony and modulation, a more extensive composition project, keyboard laboratory, and musicianship laboratory. Limited to 20 per section.",,,,,Y,,Y,,,"K. Makan, M. Cuthbert","Lecture,4-364/W/0/1-2.30;Lab,4-158/R/0/4,4-364/F/0/4;Recitation,4-364/M/0/1-2.30,4-364/F/0/1-2.30"
"21M.303","Writing in Tonal Forms I",3,1,8,12,,,"HASS-A","21M.302",,"Written and analytic exercises based on 18th- and 19th-century small forms and harmonic practice found in music such as the chorale preludes of Bach; minuets and trios of Haydn, Mozart, and Beethoven; and the songs and character pieces of Schubert and Schumann. Musicianship laboratory is required. Limited to 20.",,,,,Y,,Y,,,"C. Shadle","Lecture,4-152/MW/0/3.30-5;Lab,4-158/R/0/4,4-364/F/0/4"
"21M.304","Writing in Tonal Forms II",3,1,8,12,,,"HASS-A","21M.303",,"Further written and analytic exercises in tonal music, focusing on larger or more challenging forms. For example, students might compose a sonata-form movement for piano or a two-part invention in the style of Bach. Students have opportunities to write short works that experiment with the expanded tonal techniques of the late 19th and early 20th centuries. Musicianship laboratory is required. Limited to 20.",,,,,,,Y,,,,
"21M.310","Techniques of 20th-Century Composition",3,0,9,12,,,"HASS-A","21M.302,21M.260,permission of instructor",,"Students complete written and analytical exercises based on compositional forms and practices from the first half of the 20th century. Areas covered include compositions based upon artificial scales and modes, as in Debussy, Bartok, and Stravinsky; compositions based on atonal pitch organizations, as with Schoenberg and Webern; compositions based on rhythmic process, timbral exploration, and/or non-Western influences. Basic instrumentation will be taught, and compositions will be performed in class.",,,,,Y,,,,,"K. Makan","Lecture,24-033/TR/0/12.30-2"
"21M.340","Jazz Harmony and Arranging",3,0,9,12,,,"HASS-A","21M.051,21M.226,permission of instructor",,"Basic harmony and theory of mainstream jazz and blues; includes required listening in jazz, writing and analysis work, and two full-scale arrangements. Serves as preparation for more advanced work in jazz with application to rock and pop music. Performance of student arrangements. Limited to 20.",,,,,,,Y,,,,
"21M.341","Jazz Composition",3,0,9,12,,,"HASS-A","21M.226,21M.340,permission of instructor",,"Jazz writing using tonal, modal, and extended compositional approaches as applied to the blues, the 32-bar song form, and post-bop structural designs. Consideration given to a variety of styles and to the ways improvisation informs the compositional process. Study of works by Ellington, Mingus, Parker, Russell, Evans, Nelson, Golson, Coleman, Coltrane, Threadgill, Hemphill, and others. Performance of student compositions. Limited to 20.",,,,,Y,,,,,"M. Harvey","Lecture,4-158/TR/0/2-3.30"
"21M.342","Composing for Jazz Orchestra",3,0,9,12,,,"HASS-A","Permission of instructor",,"Explores composition and arrangement for the large jazz ensembles from 1920s foundations to current postmodern practice. Consideration given to a variety of styles and to the interaction of improvisation and composition. Study of works by Basie, Ellington, Evans, Gillespie, Golson, Mingus, Morris, Nelson, Williams, and others. Open rehearsals, workshops, and performances of student compositions by the MIT Festival Jazz Ensemble and the Aardvark Jazz Orchestra. Limited to 20.",,,,"2017-2018",Y,,,,,,
"21M.351","Music Composition",3,0,9,12,,,"HASS-A","21M.304,21M.310,permission of instructor",,"Directed composition of original writing involving voices and/or instruments. Includes a weekly seminar in composition for the presentation and discussion of work in progress. Students are expected to produce at least one substantive work and perform it in public by the end of the term. Contemporary compositions and major works from 20th-century music literature are studied. Students taking the graduate version complete different assignments.",,"21M.505",,,,,Y,,,,
"21M.355","Musical Improvisation",3,0,9,12,,,"HASS-A","Permission of instructor",,"Students study concepts and practice techniques of improvisation in solo and ensemble contexts. Examines relationships between improvisation, composition, and performance based in traditional and experimental approaches. Topics, with occasional guest lectures, may include jazz, non-western music, and western concert music, as well as improvisation with film, spoken word, theater, and dance. Enrollment may be limited; open by audition to instrumental or vocal performers.",,,,,,,Y,,,,
"21M.359","Studies in Musical Composition, Theory and Analysis",3,0,9,12,,,"HASS-A","21M.302,permission of instructor",,"Explores techniques associated with musical composition and/or analysis. Written exercises in the form of music (composition) and/or prose (papers) may be required, depending on the topic. Topics vary each year; examples include fugue, contemporary aesthetics of composition, orchestration, music analysis, or music and mathematics. May be repeated for credit with permission of instructor. Limited to 18.",,,,,Y,,,,,,
"21M.361","Electronic Music Composition I",2,1,9,12,,,"HASS-A","",,"Students develop basic skills in composition through weekly assignments focusing on sampling and audio processing. Source materials include samples of urban/natural environments, electronically generated sounds, inherent studio/recording noise, and pre-existing recordings. Audio processing includes digital signal processing (DSP) and analog devices. Covers compositional techniques, including mixing, algorithms, studio improvisation, and interaction. Students critique each other's work and give informal presentations on recordings drawn from sound art, experimental electronica, conventional and non-conventional classical electronic works, and popular music. Covers technology, math, and acoustics in varying detail. Limited to 10 per section; preference to Music majors, minors, and concentrators.",,,,,Y,,Y,,,"P. Whincop, F. Hollerweger","Lecture,24-033/M/0/2-4,24-033/T/0/2-4,4-158/M/0/10.30-12.30;Lab,24-033/W/0/2,24-033/W/0/3,24-033/W/0/4,24-033/R/0/2,24-033/R/0/3,24-033/R/0/4,24-033/W/0/10,24-033/W/0/11,24-033/W/0/12"
"21M.362","Electronic Music Composition II",2,2,8,12,,,"HASS-A","21M.361,permission of instructor",,"Explores sophisticated synthesis techniques, from finely tuned additive to noise filtering and distortion, granular synthesis to vintage emulation. Incorporates production techniques and use of multimedia, with guest lecturers/performers. Considers composing environments such as Max/MSP/Jitter, SPEAR, SoundHack, and Mathematica. Assignments include diverse listening sessions, followed by oral or written presentations, weekly sound studies, critiques, and modular compositions/soundscapes. Prior significant computer music experience preferred. Consult instructor for technical requirements. Limited to 8.",,,,,,,Y,,,,
"21M.380","Music and Technology",3,0,9,12,,,"HASS-A","Permission of instructor",,"Explores various technologies in relation to musical analysis, composition, performance, culture, and quantitative methods. Topics vary each term and may include development and impact on society, generative and algorithmic music, recording techniques or procedural sound design. May involve hands-on components such as laptop music ensemble, new instrument building, or comparing the theory and practice of audio recording. Limited to 16.",,,,,Y,,Y,,,"F. Hollerweger","Lecture,4-152/MW/0/2-3.30"
"21M.385","Interactive Music Systems",3,0,9,12,,,"HASS-A","21M.301;6.01;permission of instructor",,"Explores audio synthesis, musical structure, human computer interaction (HCI), and visual presentation for the creation of interactive musical experiences. Topics include audio synthesis; mixing and looping; MIDI sequencing; generative composition; motion sensors; music games; and graphics for UI, visualization, and aesthetics. Includes weekly programming assignments in python. Teams build an original, dynamic, and engaging interactive music system for their final project. Limited to 18.","6.809[J]","21M.585",,,Y,,Y,,,"E. Egozy","Lecture,24-033/MW/0/11-12.30"
"21M.387","Fundamentals of Music Processing",3,0,9,12,,,"HASS-A","21M.051;6.003;6.01",,"Analyzes recorded music in digital audio form using advanced signal processing and optimization techniques to understand higher-level musical meaning. Covers fundamental tools like windowing, feature extraction, discrete and short-time Fourier transforms, chromagrams, and onset detection. Addresses analysis methods including dynamic time warping, dynamic programming, self-similarity matrices, and matrix factorization. Explores a variety of applications, such as event classification, audio alignment, chord recognition, structural analysis, tempo and beat tracking, content-based audio retrieval, and audio decomposition. Students taking graduate version complete additional assignments. Enrollment limited.",,"21M.587",,,Y,,,,,"E. Egozy","Lecture,24-033/TR/0/11-12.30"
"21M.401","MIT Concert Choir",0,4,2,6,,,,"",,"Rehearsals and performance of primarily large-scale works for chorus, soloists, and orchestra--from the Passions and Masses of J. S. Bach to oratorios of our own time. Open to graduate and undergraduate students by audition.",,,,,Y,,Y,,,"W. Cutter",
"21M.405","MIT Chamber Chorus",3,0,3,6,,,,"",,"Rehearsal and performance of choral repertoire for small chorus, involving literature from the Renaissance to contemporary periods. Limited to 32 by audition.",,,,,Y,,Y,,,"W. Cutter","9,30,14,-111;Lecture"
"21M.410","Vocal Repertoire and Performance",3,0,3,6,,,,"","Participation in ensemble for vocalists","For the singer and/or pianist interested in collaborative study of solo vocal performance. Historical study of the repertoire includes listening assignments of representative French, German, Italian, and English works as sung by noted vocal artists of the genre. Topics include diction as facilitated by the study of the International Phonetic Alphabet; performance and audition techniques; and study of body awareness and alignment through the Alexander Technique and yoga. Admission by audition; Emerson Vocal Scholars contact department.",,"21M.515",,,,,Y,,,,
"21M.421","MIT Symphony",0,4,2,6,,,,"",,"Rehearsals prepare works for concerts and recordings. Analyses of musical style, structure, and performance practice are integrated into rehearsals as a means of enriching musical conception and the approach to performance. Likewise, additional scores of particular structural or stylistic interest are read whenever time permits. Admission by audition.",,,,,Y,,Y,,,"A. Boyles",
"21M.423","Conducting and Score-Reading",3,0,3,6,,,,"21M.302,permission of instructor",,"Introduces ensemble conducting as a technical and artistic discipline. Incorporates ear training, score-reading skills and analysis, rehearsal technique, and studies of various philosophies. Attendance of rehearsals and specific concerts required. Opportunities include conducting students, professional musicians, and MIT Symphony Orchestra (when possible). Instrumental proficiency required, although vocalists with keyboard abilities will be accepted. May be repeated once for credit with permission of instructor.",,,,,Y,,,,,"A. Boyles","Lecture,4-152/TR/0/2-3.30"
"21M.426","MIT Wind Ensemble",0,4,2,6,,,,"",,"Designed for advanced instrumentalists who are committed to the analysis, performance, and recording of woodwind, brass, and percussion literature from the Renaissance through the 21st century. The repertoire consists primarily of music for small and large wind ensembles. May include ensemble music from Gabrieli to Grainger, Schuller, Mozart, Dvorak, and various mixed media including strings. Performance of newly commissioned works. Opportunities for solo work and work with recognized professional artists and composers. Admission by audition.",,,,,Y,,Y,,,"F. Harris",
"21M.442","MIT Festival Jazz Ensemble",0,4,2,6,,,,"",,"Designed for instrumentalists dedicated to the analysis, performance, and recording of traditional and contemporary jazz ensemble compositions. Instrumentation includes saxophones, trumpets, trombones, piano, guitar or vibraphone, bass, percussion and occasionally french horn, double reeds, and strings. Provides opportunities to work with professional jazz artists and perform commissioned works by recognized jazz composers. Experience in improvisation preferred but not required. Admission by audition.",,,,,Y,,Y,,,"F. Harris",
"21M.445","Chamber Music Society",0,4,2,6,,,,"",,"Study of chamber music literature through analysis, rehearsal, and performance. Weekly seminars and coaching. Open to string, piano, brass, woodwind players, and singers. Admission by audition.",,,,,Y,,Y,,,"M. Thompson, J. Harbison, F. Harris, D. Deveau, J. Rife",
"21M.450","MIT Balinese Gamelan",0,3,3,6,,,,"Permission of instructor",,"A performing ensemble dedicated to the traditional music of Bali. Members of the ensemble study structures and techniques used on various Balinese gamelan instruments and learn to perform gamelan pieces. No previous experience required. Limited to 25 by audition.",,,,,Y,,Y,,,"L. Tilley","Lecture,N52-199/W/1/7-8.30 PM;Lab,N52-199/M/0/2-3.30"
"21M.451","Studio Accompanying for Pianists",,,,,,,,"",,"Open by audition to pianists who wish to explore and develop their talents as accompanists. Pianists are paired with a music scholarship recipient and attend that student's private lesson each week. Accompanists prepare independently, rehearse with the student partner, and provide accompaniment at a juried recital or masterclass each term. Under supervision for music faculty and private lesson instructors, pianists may work with one or two scholarship students each term at 3 units each or one student in 21M.480/21M.512 for 6 units. Subject satisfies the performance requirement for pianists receiving music scholarships.",,,,,Y,,Y,,,"D. Deveau",
"21M.460","MIT Senegalese Drum Ensemble",0,3,3,6,,,,"",,"A performance ensemble focusing on the sabar drumming tradition of Senegal, West Africa. Study and rehearse Senegalese drumming techniques and spoken word. Perform in conjunction with MIT Rambax drumming group. No previous experience necessary, but prior enrollment in 21M.030 or 21M.293 strongly recommended. Limited to 30 by audition.",,,,,Y,,Y,,,"A. Toure, P. Tang",
"21M.480","Advanced Music Performance",1,2,3,6,,,,"",,"Designed for students who demonstrate considerable technical and musical skills and who wish to develop them through intensive private study. Students must take a weekly lesson, attend a regular performance seminar, and participate in a departmental performing group. Full-year commitment required. Information about lesson fees, scholarships, and auditions available in Music Section Office. Students taking the graduate version complete different assignments. Admission by audition.",,"21M.512",,,Y,,Y,,,"M. Thompson",
"21M.490","Emerson Scholar Solo Recital",1,0,5,6,,,,"Permission of instructor",,"Solo 50-minute recital prepared with a private teacher and approved by the Emerson Private Studies Committee based on evidence of readiness shown in the Fall Term performances. See Emerson Scholars Stellar site for application deadlines and conditions. Restricted to Emerson Scholars.",,"21M.525",,,,,Y,,,,
"21M.500","Advanced Seminar in Music",3,0,9,12,,,"HASS-A","Permission of instructor",,"Seminar that develops analytic and research skills in music history/culture or theory/composition. Topics vary, but are organized around a particular methodology, musical topic, or collection of works, that allow for application to a variety of interests and genres. Strong emphasis on student presentations, discussion, and a substantial writing project. May be repeated for credit with permission from instructor.",,,,,Y,,,,,"P. Child","Lecture,4-162/TR/0/2-3.30"
"21M.505","Music Composition",3,0,9,12,,,,"21M.304,21M.310,permission of instructor",,"Directed composition of original writing involving voices and/or instruments. Includes a weekly seminar in composition for the presentation and discussion of work in progress. Students are expected to produce at least one substantive work and perform it in public by the end of the term. Contemporary compositions and major works from 20th-century music literature are studied. Students taking the graduate version complete different assignments.",,"21M.351",,,,,Y,,,,
"21M.512","Advanced Music Performance",1,2,3,6,,,,"",,"Designed for students who demonstrate considerable technical and musical skills and who wish to develop them through intensive private study. Students must take a weekly lesson, attend a regular performance seminar, and participate in a departmental performing group. Full-year commitment required. Information about lesson fees, scholarships, and auditions available in Music Section Office. Students taking the graduate version complete different assignments. Admission by audition.",,"21M.480",,,Y,,Y,,,,
"21M.515","Vocal Repertoire and Performance",3,0,3,6,,,,"",,"For the singer and/or pianist interested in collaborative study of solo vocal performance. Historical study of the repertoire includes listening assignments of representative French, German, Italian, and English works as sung by noted vocal artists of the genre. Topics include diction as facilitated by the study of the International Phonetic Alphabet; performance and audition techniques; and study of body awareness and alignment through the Alexander Technique and yoga. Admission by audition. Emerson Vocal Scholars contact department.",,"21M.410",,,,,Y,,,,
"21M.525","Emerson Scholars Solo Recital",1,2,3,6,,,,"",,"Emerson Scholars may receive credit for a solo spring recital that has been prepared with and approved by the private teacher and the Emerson Private Studies Committee. Approval based on evidence of readiness shown in first term master classes. Restricted to Emerson Scholars.",,"21M.490",,,,,Y,,,,
"21M.531",,,,,,,,,"Permission of instructor",,"Open to qualified students who wish to pursue independent studies or projects with members of the Music Section. Projects require prior approval by the Music and Theater Arts Chair.",,,,,Y,Y,Y,,,"P. Tang",
"21M.533",,,,,,,,,"Permission of instructor",,"Open to qualified students who wish to pursue independent studies or projects with members of the Music Section. Projects require prior approval by the Music and Theater Arts Chair.",,,,,Y,Y,Y,,,"P. Tang",
"21M.531","Independent Study in Music",,,,,,,,"Permission of instructor",,"Open to qualified students who wish to pursue independent studies or projects with members of the Music Section. Projects require prior approval by the Music and Theater Arts Chair.",,,,,Y,Y,Y,,,"P. Tang",
"21M.533","Independent Study in Music",,,,,,,,"Permission of instructor",,"Open to qualified students who wish to pursue independent studies or projects with members of the Music Section. Projects require prior approval by the Music and Theater Arts Chair.",,,,,Y,Y,Y,,,"P. Tang",
"21M.S53","Special Subject in Music",,,,,,,,"Permission of instructor",,"Study of musical topics not covered in the regular subject listings, particularly experimental subjects offered by permanent or visiting faculty.",,,,,Y,Y,,,,"M. Cuthbert",
"21M.S54","Special Subject in Music",,,,,,,,"Permission of instructor",,"Study of musical topics not covered in the regular subject listings, particularly experimental subjects offered by permanent or visiting faculty.",,,,,Y,Y,,,,"M. Cuthbert",
"21M.580","Musical Aesthetics and Media Technology",3,3,3,9,,,,"Permission of instructor",,"In-depth exploration of contemporary concepts in music and media. Studies recent music that uses advanced technology, and the artistic motivations and concerns implied by the new media. Practical experience with computer music technology, including MIDI and post-MIDI systems. Special emphasis on the interactive systems for professionals as well as amateurs. Midterm paper and term project required.","MAS.825[J]",,,,Y,,,,,"T. Machover","Lecture,E14-493/W/0/2-4.30"
"21M.581","Projects in Media and Music",3,3,6,12,,,,"MAS.825J",,"Current computer music concepts and practice. Project-based work on research or production projects using the Media Lab's computer music, interactive, and media resources. Requires significant studio work and a term project. Projects based on class interests and skills, and may be individually or group-based. May be repeated for credit with permission of instructor.","MAS.826[J]",,,,,,Y,,,,
