Subject Id,Subject Title,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule
"21A.319","History and Anthropology of Medicine and Biology",3,0,9,12,,,,"Permission of instructor",,"Explores recent historical and anthropological approaches to the study of medicine and biology. Topics might include interaction of disease and society; science, colonialism, and international health; impact of new technologies on medicine and the life sciences; neuroscience and psychiatry; race, biology and medicine. Specific emphasis varies from year to year.","STS.330[J]",,,"2017-2018",,,Y,,,,
"21A.329","Practicum in Global Health and Development",3,3,6,12,,,,"",,"Provides training for students to critically analyze the relationship between ""health"" and ""development."" Draws upon the theory and methods of medical anthropology, social medicine, public health, and development to track how culture, history, and political economy influence health and disease in global communities. Students work in teams to formulate research questions, and collect and analyze qualitative data in clinical and community settings in the greater Boston area, in order to design effective development interventions aimed at reducing health disparities in the US and abroad. Students taking graduate version complete additional assignments.",,"21A.300",,"2017-2018",,,Y,,,,
"21A.331","Infections and Inequalities: Interdisciplinary Perspectives on Global Health",3,0,9,12,,,"HASS-S","",,"Examines case studies in infectious disease outbreaks to demonstrate how human health is a product of multiple determinants, such as biology, sociocultural and historical factors, politics, economic processes, and the environment. Analyzes how structural inequalities render certain populations vulnerable to illness and explores the moral and ethical dimensions of public health and clinical interventions to promote health. Limited to 25.","7.331[J],HST.431[J]",,,"2017-2018",,,Y,,,,
"21A.400","The Stakes of International Development",3,0,9,12,,"CI-H","HASS-S","",,"Offers an anthropological perspective on international development. Students consider development, not in policy or technical terms, but through its social and political dynamics and its impacts on daily life. Examines the various histories of, and meanings given to, international development as well as the social organization of aid agencies and projects. Follows examples of specific projects in various parts of the world. Examples: water projects for pastorialists in Africa, factory development in Southeast Asia, and international nature parks in Indonesia. Enrollment limited.",,,,"2017-2018",,,Y,,,,
"21A.409","Ethics of Intervention",3,0,9,12,,,,"Permission of instructor",,"An historical and cross-cultural study of the logics and practices of intervention: the ways that individuals, institutions, and governments identify conditions of need or states of emergency within and across borders that require a response. Examines when a response is viewed as obligatory, when is it deemed unnecessary, and by whom; when the intercession is considered fulfilled; and the rationales or assumptions that are employed in assessing interventions. Theories of the state, globalization, and humanitarianism; power, policy, and institutions; gender, race, and ethnicity; and law, ethics, and morality are examined.","11.238[J]",,,,Y,,,,,"E. James","Lecture,10-401/F/0/2-5"
"21A.410","Environmental Struggles",3,0,9,12,,,"HASS-S","",,"Offers an international perspective on the environment. Using environmental conflict to consider the stakes that groups in various parts of the world have in nature, while also exploring how ecological and social dynamics interact and change over time, subject considers such controversial environmental issues as: nuclear contamination in Eastern Europe; genetic bioprospecting in Mexico; toxic run-off in the rural US; the Bhopal accident in India; and the impact of population growth in the Third World.",,,,,,,Y,,,,
"21A.411","People and Other Animals",2,0,10,12,,,"HASS-S","",,"Historical exploration of the ways that people have interacted with their closest animal relatives, for example: hunting, domestication of livestock, exploitation of animal labor, scientific study of animals, display of exotic and performing animals, and pet-keeping. Themes include changing ideas about animal agency and intelligence, our moral obligations to animals, and the limits imposed on the use of animals. Students taking the graduate version complete additional assignments.","21H.380[J]","21A.419[J],21H.980[J]",,"2017-2018",Y,,,,,,
"21A.415","Energy Decisions, Markets, and Policies",4,0,8,12,,,"HASS-S","14.01,15.0111,permission of instructor",,"Structured around choices and constraints regarding sources and uses of energy by households, firms, and governments, introduces managerial, economic, political, social and cultural frameworks for describing and explaining behavior at various levels of aggregation. Includes examples of cost-benefit, organizational and institutional analyses of energy generation, distribution, and consumption. Topics include the role of markets and prices; financial analysis of energy-related investments; institutional path dependence; economic and political determinants of government regulation and the impact of regulation on decisions; and other forms of government action and social norms regarding desired behavior and opportunities for businesses and consumers, including feedback into the political/regulatory system. Examples drawn from a wide range of countries and settings.","11.161[J],14.43[J],15.031[J],17.397[J]",,,"2017-2018",Y,,,,,,
"21A.419","People and Other Animals",2,0,10,12,,,,"",,"Historical exploration of the ways that people have interacted with their closest animal relatives, for example: hunting, domestication of livestock, exploitation of animal labor, scientific study of animals, display of exotic and performing animals, and pet-keeping. Themes include changing ideas about animal agency and intelligence, our moral obligations to animals, and the limits imposed on the use of animals. Students taking the graduate version complete additional assignments.","21H.980[J]","21A.411[J],21H.380[J]",,"2017-2018",Y,,,,,,
"21A.429","Environmental Conflict",3,0,9,12,,,,"Permission of instructor",,"Explores the complex interrelationships among humans and natural environments, focusing on non-western parts of the world in addition to Europe and the United States. Use of environmental conflict to draw attention to competing understandings and uses of ""nature"" as well as the local, national and transnational power relationships in which environmental interactions are embedded. In addition to utilizing a range of theoretical perspectives, subject draws upon a series of ethnographic case studies of environmental conflicts in various parts of the world.","STS.320[J]",,,"2017-2018",Y,,,,,,
"21A.442","Violence, Human Rights, and Justice",3,0,9,12,,,"HASS-S","",,"An examination of the problem of mass violence and oppression in the contemporary world, and of the concept of human rights as a defense against such abuse. Explores questions of cultural relativism, race, gender and ethnicity. Examines case studies from war crimes tribunals, truth commissions, anti-terrorist policies and other judicial attempts to redress state-sponsored wrongs. Considers whether the human rights framework effectively promotes the rule of law in modern societies. Students debate moral positions and address ideas of moral relativism.","WGS.270[J]",,,"2017-2018",,,Y,,,,
"21A.461","What Is Capitalism?",3,0,9,12,,"CI-H","HASS-S","",,"Introduces academic debates on the nature of capitalism, drawing upon the ideas of scholars as diverse as Adam Smith and Karl Marx. Examines anthropological studies of how contemporary capitalism plays out in people's daily lives in a range of geographic and social settings, and implications for how we understand capitalism today. Settings range from Wall Street investment banks to auto assembly plants, from family businesses to consumer shopping malls. Enrollment limited.",,,,,Y,,,,,"C. Walley","Lecture,4-257/TR/0/1-2.30"
"21A.500","Technology and Culture",2,0,7,9,,,"HASS-S","",,"Examines the intersections of technology, culture, and politics in a variety of social and historical settings ranging from 19th-century factories to 21st-century techno dance floors, from Victorian London to anything-goes Las Vegas. Discussions and readings organized around three questions: what cultural effects and risks follow from treating biology as technology; how computers have changed the way we think about ourselves and others; and how politics are built into our infrastructures. Explores the forces behind technological and cultural change; how technological and cultural artifacts are understood and used by different communities; and whether, in what ways, and for whom technology has produced a better world. Limited to 40.","STS.075[J]",,,,Y,,,,,"S. Helmreich","Lecture,56-154/W/0/3-5"
"21A.501","Art, Craft, Science",3,0,9,12,,,"HASS-S","",,"Examines how people learn, practice, and evaluate traditional and contemporary craft techniques. Social science theories of design, embodiment, apprenticeship learning, skill, labor, expertise, and tacit knowledge are used to explore distinctions among art, craft, and science. Also discusses the commoditization of craft into market goods, collectible art, and tourism industries. Ethnographic and historical case studies include textiles, Shaker furniture, glassblowing, quilting, cheesemaking, industrial design, home and professional cooking, factory and laboratory work, CAD/CAM. Demonstrations, optional field trips, and/or hands-on craft projects may be included. Students taking graduate version complete additional assignments.","STS.074[J]",,"21A.509,STS.474","2017-2018",,,Y,,,,
"21A.502","Fun and Games: Cross-Cultural Perspectives",3,0,9,12,,,"HASS-S","",,"Considers the cultural organization of play in different communities and societies. Explores why all people play, how different cultures experience fun, and what particular games mean, if anything. Surveys major theories of play in relation to a variety of play phenomena, such as jokes, video games, children's fantasies, sports, and entertainment spectacles. As a final project, students develop their own case study.",,,,,Y,,,,,,
"21A.503","Language and Technology",3,0,9,12,,,"HASS-S","",,"Examines cultural impact of communication technologies, from basic literacy to cell phones, and computer-based social networks on patterns of verbal interaction. Introduces theories and methods of linguistic anthropology pertinent to technologies that make it possible for people to communicate across distances in space and time. Students develop their own research projects exploring the cultural dimensions of technologically enhanced communication.","24.913[J],STS.070[J]",,,"2017-2018",Y,,,,,,
"21A.504","Cultures of Computing",3,0,9,12,,,"HASS-S","",,"Examines computers anthropologically, as artifacts revealing the social orders and cultural practices that create them. Students read classic texts in computer science along with cultural analyses of computing history and contemporary configurations. Explores the history of automata, automation and capitalist manufacturing; cybernetics and WWII operations research; artificial intelligence and gendered subjectivity; robots, cyborgs, and artificial life; creation and commoditization of the personal computer; the growth of the Internet as a military, academic, and commercial project; hackers and gamers; technobodies and virtual sociality. Emphasis is placed on how ideas about gender and other social differences shape labor practices, models of cognition, hacking culture, and social media.","STS.086[J],WGS.276[J]",,,"2017-2018",,,Y,,,,
"21A.505","The Anthropology of Sound",3,0,9,12,,,"HASS-S","",,"Examines the ways humans experience sound and how perceptions and technologies of sound emerge from cultural, economic, and historical worlds. Consider how the sound/noise boundary has been imagined, created, and modeled across sociocultural and scientific contexts. Learn how environmental, linguistic, and musical sounds are construed cross-culturally as well as the rise of telephony, architectural acoustics, sound recording, and the globalized travel of these technologies. Questions of sound ownership, property, authorship, and copyright in the digital age are also addressed.","STS.065[J]",,,,,,Y,,,,
"21A.506","The Anthropology of Politics",3,0,9,12,,,"HASS-S","",,"Examines the birth and international expansion of an American industry of political marketing. Focuses attention on the cultural processes, sociopolitical contexts and moral utopias that shape the practice of political marketing in the US and in different countries. By looking at the debates and expert practices at the core of the business of politics, explores how the ""universal"" concept of democracy is interpreted and reworked through space and time. Examines how different cultural groups experimenting with political marketing understand the role of citizens in a democracy.",,,,"2017-2018",Y,,,,,,
"21A.507","Resonance: Sonic Experience, Science, and Art",3,0,9,12,,,"HASS-A","",,"Examines the sonic phenomena and experiences that motivate scientific, humanistic, and artistic practices. Explores the aesthetic and technical aspects of how we hear; measure or describe vibrations; record, compress, and distribute resonating materials; and how we ascertain what we know about the world through sound. Although the focus is on sound as an aesthetic, social, and scientific object, the subject also investigates how resonance is used in the analysis of acoustics, architecture, and music theory. Students make a sonic artifact or research project as a final requirement. Students taking graduate version complete additional assignments.","4.648[J]","4.649[J],21A.519[J]",,"2017-2018",Y,,,,,,
"21A.508","Anthropology through Speculative Fiction",3,0,9,12,,,"HASS-S","",,"Examines how anthropology and speculative fiction (SF) each explore ideas about culture and society, technology, morality, and life in ""other"" worlds. Investigates this convergence of interest through analysis of SF in print, film, and other media. Covers traditional and contemporary anthropological themes, including first contact; gift exchange; gender, marriage, and kinship; law, morality, and cultural relativism; religion; race and embodiment; politics, violence, and war; medicine, healing, and consciousness; technology and environment.",,,,,Y,,,,,,
"21A.509","Art, Craft, Science",3,0,9,12,,,,"",,"Examines how people learn, practice, and evaluate traditional and contemporary craft techniques. Social science theories of design, embodiment, apprenticeship learning, skill, labor, expertise, and tacit knowledge are used to explore distinctions among art, craft, and science. Also discusses the commoditization of craft into market goods, collectible art, and tourism industries. Ethnographic and historical case studies include textiles, Shaker furniture, glassblowing, quilting, cheesemaking, industrial design, home and professional cooking, factory and laboratory work, CAD/CAM. Demonstrations, optional field trips, and/or hands-on craft projects may be included. Students taking graduate version complete additional assignments.","STS.474[J]",,"21A.501,STS.074","2017-2018",,,Y,,,,
"21A.519","Resonance: Sonic Experience, Science, and Art",3,0,9,12,,,,"",,"Examines the sonic phenomena and experiences that motivate scientific, humanistic, and artistic practices. Explores the aesthetic and technical aspects of how we hear; measure or describe vibrations; record, compress, and distribute resonating materials; and how we ascertain what we know about the world through sound. Although the focus is on sound as an aesthetic, social, and scientific object, the subject also investigates how resonance is used in the analysis of acoustics, architecture, and music theory. Students make a sonic artifact or research project as a final requirement. Students taking graduate version complete additional assignments.","4.649[J]","4.648[J],21A.507[J]",,"2017-2018",Y,,,,,,
"21A.520","Magic, Science, and Religion",3,0,9,12,,,"HASS-S","",,"Explores the origins of magic, science, and religion as forms of belief within and across cultures. Addresses the place of rationality and belief in competing sociocultural theories, with a focus on analyzing modern perspectives. Examines how cases of overlap between magic, science, and religion raise new questions about modernity and human nature.",,,,,Y,,,,,"G. Jones","Lecture,5-217/R/0/1-4"
"21A.550","DV Lab: Documenting Science through Video and New Media",3,3,12,18,,"CI-H","HASS-A","",,"Uses documentary video making as a tool to explore everyday social worlds (including those of science and engineering), and for thinking analytically about media itself. Students make videos and engage in critical analysis. Provides students with instruction on how to communicate effectively and creatively in a visual medium, and how to articulate their own analyses of documentary images in writing and spoken word. Readings drawn from documentary film theory, anthropology, and social studies of science. Students view a wide variety of classic documentaries and explore different styles. Lab component devoted to digital video production. Includes a final video project. Students taking graduate version complete additional assignments. Limited to 12.","STS.064[J]","21A.559",,"2017-2018",,,Y,,,,
"21A.551","Advanced DV Lab: Documenting Science through Video and New Media",3,3,6,12,,,"HASS-A","21A.550,permission of instructor",,"Advanced exploration of documentary film theory and production that offers a social scientific perspective on documentaries about science, engineering, and related fields. Student work focuses on final digital video projects. Discussion and readings tailored to the questions and issues raised by specific student projects; labs focus on the technical skills required to complete more advanced work. Enrollment limited.","STS.068[J]",,,"2017-2018",,,Y,,,,
"21A.559","DV Lab: Documenting Science through Video and New Media",3,3,12,18,,,,"",,"Uses documentary video making as a tool to explore everyday social worlds (including those of science and engineering), and for thinking analytically about media itself. Students make videos and engage in critical analysis. Provides students with instruction on how to communicate effectively and creatively in a visual medium, and how to articulate their own analyses of documentary images in writing and spoken word. Readings drawn from documentary film theory, anthropology, and social studies of science. Students view a wide variety of classic documentaries and explore different styles. Lab component devoted to digital video production. Includes a final video project. Students taking graduate version complete additional assignments. Limited to 12.",,"21A.550[J],STS.064[J]",,"2017-2018",,,Y,,,,
"21A.801","Cross-Cultural Investigations: Technology and Development",3,0,9,12,,,"HASS-S","",,"Enhances cross-cultural understanding through discussion of practical, ethical, and epistemological issues in conducting social science and applied research in foreign countries or unfamiliar communities. Includes research practicum to help students develop interviewing, participant-observation, and other qualitative research skills, as well as critical discussion of case studies. Open to all interested students, but intended particularly for those planning to undertake exploratory research or applied work abroad. Students taking graduate version complete additional assignments.","EC.702[J],STS.071[J]","EC.792[J],21A.839[J],STS.481[J]",,"2017-2018",,,Y,,,,
"21A.802","Seminar in Ethnography and Fieldwork",3,0,9,12,,,"HASS-S","Permission of instructor",,"Introduction to ethnographic practices: the study of and communicating about culture. Subject provides instruction and practice in writing, revision of fieldnotes, and a final paper. Preference to Anthropology majors and minors.",,,,"2017-2018",,,Y,,,,
"21A.809","Designing Empirical Research in the Social Sciences",3,0,9,12,,,,"Permission of instructor",,"Foundations of good empirical research in the social sciences. Introduction to the basic assumptions and underlying logic of both qualitative and quantitative methodologies. Explores a variety of approaches to research design, evaluates the products of empirical research, and practices several common techniques. Discusses several major theoretical paradigms used as interpretive frameworks for social science research. Students develop a proposal for their own research project.",,,,"2017-2018",,,Y,,,,
"21A.819","Qualitative Research Methods",3,6,3,12,,,,"Permission of instructor",,"Training in the design and practice of qualitative research. Organized around illustrative texts, class exercises, and student projects. Topics include the process of gaining access to and participating in the social worlds of others; techniques of observation, fieldnote-taking, researcher self-monitoring and reflection; methods of inductive analysis of qualitative data including conceptual coding, grounded theory, and narrative analysis. Discussion of research ethics, the politics of fieldwork, modes of validating researcher accounts, and styles of writing up qualitative field research.",,,,,Y,,,,,"S. Silbey","Lecture,E53-354/F/0/9-12"
"21A.829","Ethnography",3,0,9,12,,,,"Permission of instructor","21A.859","Practicum-style course in anthropological methods of ethnographic fieldwork and writing. Depending on student experience in ethnographic reading and practice, subject combines reading ethnographies in anthropological and science studies with formulating and pursuing ethnographic work in local labs, companies, or other sites. Preference to HASTS, CMS, HTC and Sloan graduate students.","STS.360[J]",,,"2018-2019",,,Y,,,,
"21A.839","Cross-Cultural Investigations: Technology and Development",3,0,9,12,,,,"",,"Enhances cross-cultural understanding through discussion of practical, ethical, and epistemological issues in conducting social science and applied research in foreign countries or unfamiliar communities. Includes research practicum to help students develop interviewing, participant-observation, and other qualitative research skills, as well as critical discussion of case studies. Open to all interested students, but intended particularly for those planning to undertake exploratory research or applied work abroad. Students taking graduate version complete additional assignments.","EC.792[J],STS.481[J]","EC.702[J],21A.801[J],STS.071[J]",,"2017-2018",,,Y,,,,
"21A.859","Social Theory and Analysis",3,0,9,12,,,,"",,"Major theorists and theoretical schools since the late 19th century. Marx, Weber, Durkheim, Bourdieu, Levi-Strauss, Geertz, Foucault, Gramsci, and others. Key terms, concepts, and debates.","STS.250[J]",,,,Y,,,,,"M. Fischer","Lecture,E53-354/T/0/1-4"
"21A.901","Independent Study in Anthropology",,,,,,,,"Two subjects in Anthropology",,"Opportunity for independent study, guided research, practicum, or field work under regular supervision by a faculty member. Projects require prior approval of the instructor and Head of the Anthropology Program. Normal maximum is 6 units; exceptional 9- or 12-unit projects occasionally approved.",,,,,Y,Y,Y,Y,,"I. Hartford",
"21A.902","Independent Study in Anthropology",,,,,,,,"Two subjects in Anthropology",,"Opportunity for independent study, guided research, practicum, or field work under regular supervision by a faculty member. Projects require prior approval of the instructor and Head of the Anthropology Program. Normal maximum is 6 units; exceptional 9- or 12-unit projects occasionally approved.",,,,,Y,Y,Y,Y,,"I. Hartford",
"21A.929","Graduate Independent Study",,,,,,,,"",,"Opportunity for study or projects at an advanced level with an Anthropology faculty member.",,,,,Y,Y,Y,Y,,"I. Hartford",
"21A.939","Graduate Independent Study",,,,,,,,"",,"Opportunity for study or projects at an advanced level with an Anthropology faculty member.",,,,,Y,Y,Y,Y,,"I. Hartford",
"21A.949","Graduate Independent Study",,,,,,,,"",,"Opportunity for study or projects at an advanced level with an Anthropology faculty member.",,,,,Y,Y,Y,Y,,"I. Hartford",
