Subject Id,Subject Title,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule
"MAS.552","City Science",3,0,9,12,,,,"Permission of instructor",,"Focuses on architectural and mobility interventions that respond to changing patterns of living, working, and transport. Emphasizes mass-customized housing, autonomous parking, charging infrastructure, and shared-use networks of lightweight electric vehicles (LEVs). Students work in small teams and are lead by researchers from the Changing Places group. Projects focus on the application of these ideas to case study cities and may include travel. Invited guests from academia and industry participate. Repeatable for credit with permission of instructor.","4.557[J]",,,,,,Y,,,,
"MAS.581","Networks, Complexity, and Their Applications",,,,2,,,,"",,"Covers the basics of networks science and information theory. Explains the evolution of systems as the process by which systems accumulate knowledge and information while battling the eternal need for both knowledge and information to always be physically embodied. Students form small groups to conduct a hands-on project. Additionally, students present on readings that address literature in network science, social capital theory, social networks, and economic development. Limited to 25.",,,,,,,Y,,,,
"MAS.600","Human 2.0",0,9,0,9,,,,"Permission of instructor",,"Covers principles underlying current and future technologies for cognitive, emotional and physical augmentation. Focuses on using anatomical, biomechanical, neuromechanical, biochemical and neurological models of the human body to guide the designs of augmentation technology for persons with either unusual or normal physiologies that wish to extend their cognitive, emotion, social or physical capability to new levels. Topics include robotic exoskeletons and powered orthoses, external limb prostheses, neural implant technology, social-emotional prostheses, and cognitive prostheses. Requires student presentations, critiques of class readings, and a final project including a publication-quality paper. Enrollment limited.",,,,,,,Y,,,,
"MAS.622","Pattern Recognition and Analysis",3,0,9,12,,,,"Permission of instructor",,"Fundamentals of characterizing and recognizing patterns and features of interest in numerical data. Basic tools and theory for signal understanding problems with applications to user modeling, affect recognition, speech recognition and understanding, computer vision, physiological analysis, and more. Decision theory, statistical classification, maximum likelihood and Bayesian estimation, nonparametric methods, unsupervised learning and clustering. Additional topics on machine and human learning from active research. Knowledge of probability theory and linear algebra required. Limited to 20.","1.126[J]",,,,Y,,,,,,
"MAS.630","Affective Computing",2,0,10,12,,,,"Permission of instructor",,"Instructs students on how to develop technologies that help people measure and communicate emotion, that respectfully read and that intelligently respond to emotion, and have internal mechanisms inspired by the useful roles emotions play. Topics vary from year to year, and may include the interaction of emotion with cognition and perception; the communication of human emotion via face, voice, physiology, and behavior; construction of computers, agents, and robots having skills of emotional intelligence; the role of emotion in decision-making and learning; and affective technologies for education, autism, health, and market research applications. Weekly reading, discussion, and a term project required. Enrollment limited.",,,,"2018-2019",Y,,,,,"R. Picard","Lecture,E15-359/R/0/2-4"
"MAS.650","Design Across Scales, Disciplines and Problem Contexts",2,2,8,12,,,,"",,"Explores the reciprocal relationships among design, science, and technology across scales. Covers a wide range of topics, from visualization, fabrication, computation, material ecology, interaction, and architecture to games and performance. Examines how transformations in science and technology have influenced design thinking and vice versa. Students collaborate on interdisciplinary design projects and creative opportunities. Additional work is required of students taking the graduate version of the subject.",,"4.110",,,,,Y,,,,
"MAS.664","Media Ventures",3,0,6,9,,,,"",,"Seminar surveys internal and external entrepreneurship, based on Media Lab technologies, to increase understanding of how digital innovations grow into societal change. Cases illustrate examples of both successful and failed businesses, as well as difficulties in deploying and diffusing products. Explores a range of business models and opportunities enabled by emerging Media Lab innovations. Students craft a business analysis for one of the featured technology innovations. Past analyses have become the basis for research publications, and new ventures. Particular focus on big data, mobile, and the use of personal data.","15.376[J]",,,,,,Y,,,,
"MAS.665","Development Ventures",3,0,9,12,,,,"Permission of instructor",,"Seminar on founding, financing, and building entrepreneurial ventures in developing nations. Challenges students to craft enduring and economically viable solutions to the problems faced by these countries. Cases illustrate examples of both successful and failed businesses, and the difficulties in deploying and diffusing products and services through entrepreneurial action. Explores a range of established and emerging business models, as well as new business opportunities enabled by innovations emerging from MIT labs and beyond. Students develop a business plan executive summary suitable for submission in the MIT $100K Entrepreneurship Competition's Accelerate Contest or MIT IDEAS.","15.375[J],EC.731[J]",,,,Y,,,,,"A. Pentland, C. Breazeal, J. Bonsen","Lecture,E14-633/R/0/10-12"
"MAS.677","Objectification: How to Write (and Talk, and Think) about Objects",2,0,7,9,,,,"",,"Examines stylistic strategies for understanding and discussing technological, artistic, and natural objects. Helps students communicate about these objects in a thoughtful and effective way, and improves their ability to envision new objects. Students analyze and discuss professional writing samples from a wide variety of disciplines, then apply their insight during written and oral exercises, including peer critique. Serves as preparation for professional writing and presentation for specialist, technical and general audiences. Students taking graduate version complete additional assignments. Enrollment Limited.",,"21W.734[J],MAS.377[J]",,,,,Y,,,,
"MAS.690","Independent Study in Media Arts and Sciences",,,,,,,,"Permission of instructor",,"Opportunity for independent study under regular supervision by a faculty member. Registration subject to prior arrangement of subject matter and supervision by staff.",,,,,Y,,Y,,,"K. Horowitz",
"MAS.700","Future of News and Participatory Media",1,2,9,12,,,,"Permission of instructor",,"Studies the news as an engineering challenge in light of recent, rapid, and ongoing changes to the way news is delivered and spread. Considers how we discover what events are taking place in different parts of the world and how we explain the importance of these events to readers or viewers, as well as how readers of a story respond to events. Explores the systems journalists and others have used to report and share the news. Focuses on developing one's own tools and methods to address these challenges through weekly reporting assignments and a final project in which students build tools for journalists (professional and otherwise) to use. Limited to 18.",,,,,,,Y,,,,
"MAS.712","Learning Creative Learning",,,,1,,,,"Permission of instructor",,"An introduction to ideas and strategies underlying the design of new learning technologies. Focuses especially on technologies that support interest-driven, project-based, collaborative learning experiences. Students analyze innovative learning technologies, discuss underlying educational ideas, examine design principles, create new prototypes and applications.",,,,,,,Y,,,,
"MAS.731","The Society of Mind",2,0,10,12,,,,"Must have read "The Society of Mind";"The Emotion Machine";permission of instructor",,"Introduction to a theory that tries to explain how minds are made from collections of simpler processes. Treats such aspects of thinking as vision, language, learning, reasoning, memory, consciousness, ideals, emotions, and personality. Incorporates ideas from psychology, artificial intelligence, and computer science to resolve theoretical issues such as wholes vs. parts, structural vs. functional descriptions, declarative vs. procedural representations, symbolic vs. connectionist models, and logical vs. common-sense theories of learning. Enrollment limited.","6.868[J]",,,"2017-2018",,,Y,,,,
"MAS.750","Human-Robot Interaction",2,0,7,9,,,,"Permission of instructor",,"In-depth exploration of the leading research, design principles, and technical challenges in human-robot interaction (HRI), with an emphasis on socially interactive robots. Topics include mixed-initiative interaction, multi-modal interfaces, face-to-face communication, human-robot teamwork, social learning, aspects of social cognition, and long-term interaction. Applications of these topics to the development of personal robots for health, education, elder care, domestic assistance, and other domains will be surveyed. Requires student presentations, critiques of class readings, student projects, and a final project including a publication quality paper.",,,,,Y,,,,,,
"MAS.756","Principles of Awareness",0,9,0,9,,,,"Permission of instructor",,"Experiential exploration of various theories and methodologies around awareness. Students keep an open lab book documenting methods and evaluations, and present their findings and observations regularly during class sessions. In the final project, students evaluate various tools, techniques, and interfaces around awareness targeted towards ""performance"" and ""wellbeing."" Addresses themes, such as self vs. other, change, relational awareness, non-duality, and joy and happiness. In-class and virtual meetings consist of practice (ranging from meditation to hacking), lectures, and discussions with invited speakers/experts. Some of the talks will be open to the public. Limited to 20-25.",,,,,,,Y,,,,
"MAS.771","Autism Theory and Technology",2,0,10,12,,,,"Permission of instructor",,"Illuminates current theories about autism together with challenges faced by people on the autism spectrum. Theories in communicating, interacting socially, managing cognitive and affective overload, and achieving independent lifestyles are covered. In parallel, the course presents state-of-the-art technologies being developed for helping improve both theoretical understanding and practical outcomes. Participants expected to meet and interact with people on the autism spectrum. Weekly reading, discussion, and a term project required. Enrollment limited.",,,,,,,Y,,,,
"MAS.784","Data Storytelling Studio",3,0,9,12,,,,"",,"Explores visualization methodologies to conceive and represent systems and data, e.g., financial, media, economic, political, etc. Covers basic methods for research, cleaning, and analysis of datasets. Introduces creative methods of data presentation and storytelling. Considers the emotional, aesthetic, ethical, and practical effects of different presentation methods as well as how to develop metrics for assessing impact. Work centers on readings, visualization exercises, and a final project. Students taking graduate version complete additional assignments.",,"CMS.631,CMS.831",,,,,Y,,,,
"MAS.790","Independent Study in Media Arts and Sciences",,,,,,,,"Permission of instructor",,"Opportunity for independent study under regular supervision by a faculty member. Registration subject to prior arrangement of subject matter and supervision by staff.",,,,,Y,,Y,,,"K. Horowitz",
"MAS.825","Musical Aesthetics and Media Technology",3,3,3,9,,,,"Permission of instructor",,"In-depth exploration of contemporary concepts in music and media. Studies recent music that uses advanced technology, and the artistic motivations and concerns implied by the new media. Practical experience with computer music technology, including MIDI and post-MIDI systems. Special emphasis on the interactive systems for professionals as well as amateurs. Midterm paper and term project required.","21M.580[J]",,,,Y,,,,,"T. Machover","Lecture,E14-493/W/0/2-4.30"
"MAS.826","Projects in Media and Music",3,3,6,12,,,,"MAS.825J",,"Current computer music concepts and practice. Project-based work on research or production projects using the Media Lab's computer music, interactive, and media resources. Requires significant studio work and a term project. Projects based on class interests and skills, and may be individually or group-based. May be repeated for credit with permission of instructor.","21M.581[J]",,,,,,Y,,,,
"MAS.834","Tangible Interfaces",3,3,6,12,,,,"Permission of instructor",,"Explores design issues surrounding tangible user interfaces, a new form of human-computer interaction. Tangible user interfaces seek to realize seamless interfaces between humans, digital information, and the physical environment by giving physical form to digital information and computation, making bits directly manipulable with hands and perceptible at the periphery of human awareness. In the design studio environment, students explore experimental tangible interface designs, theories, applications, and underlying technologies, using concept sketches, posters, physical mockups, and working prototypes.",,,,,Y,,,,,"H. Ishii","Lecture,E15-341/W/0/1-4"
"MAS.836","Sensor Technologies for Interactive Environments",3,3,6,12,,,,"Permission of instructor",,"A broad introduction to a host of sensor technologies, illustrated by applications drawn from human-computer interfaces and ubiquitous computing. After extensively reviewing electronics for sensor signal conditioning, the lectures cover the principles and operation of a variety of sensor architectures and modalities, including pressure, strain, displacement, proximity, thermal, electric and magnetic field, optical, acoustic, RF, inertial, and bioelectric. Simple sensor processing algorithms and wired and wireless network standards are also discussed. Students are required to complete written assignments, a set of laboratories, and a final project.",,,,,,,Y,,,,
"MAS.837","Principles of Electronic Music Interfaces",3,0,9,12,,,,"Permission of instructor",,"Explores the ways in which electronic music is controlled and performed. A solid historical perspective is presented, tracing the development of various families of electronic musical controllers and instruments from their genesis in the late 1800s onwards. Design principles and engineering detail are also given for various current and classic controllers. Evolving issues in the control of computer music for live performance and interactive installations are discussed, including computer mapping of sensor signals and transduced gesture onto sound, music, and other media. Weekly reading assignments are given, and a final project or paper is required.",,,,"2017-2018",Y,,,,,,
"MAS.862","The Physics of Information Technology",3,0,9,12,,,,"Permission of instructor",,"Self-contained introduction to the governing equations for devices that collect, store, manipulate, transmit and present information. Provides an understanding of how operational device principles work, their uses, the limits on their performance, and how they might be improved. Students review the foundations of thermodynamics and noise, electromagnetics, and the quantum description of materials, and then study their application in areas such as semiconductor logic, magnetic storage, wireless and optical communications, and quantum information and computation.",,,,,,,Y,,,,
"MAS.863","How to Make (Almost) Anything",3,9,6,18,,,,"Permission of instructor",,"Provides a practical hands-on introduction to digital fabrication, including CAD/CAM/CAE, NC machining, 3-D printing and scanning, molding and casting, composites, laser and waterjet cutting, PCB design and fabrication; sensors and actuators; mixed-signal instrumentation, embedded processing, and wired and wireless communications. Develops an understanding of these capabilities through projects using them individually and jointly to create functional systems.","4.140[J],6.943[J]",,,,Y,,,,,"N. Gershenfeld","Lecture,E14-633/W/0/9-12"
"MAS.864","The Nature of Mathematical Modeling",3,0,9,12,,,,"Permission of instructor",,"Surveys the range of levels of description useful for the mathematical description of real and virtual worlds, including analytical solutions and approximations for difference and differential equations; finite difference, finite element and cellular automata numerical models; and stochastic processes, nonlinear function fitting, constrained optimization, and data-driven inference. Emphasis on efficient practical implementation of these ideas.",,,,"2017-2018",,,Y,,,,
"MAS.865","Rapid-Prototyping of Rapid-Prototyping Machines: How to Make Something that Makes (Almost) Anything",3,9,0,12,,,,"MAS.863",,"Studies rapid-prototyping machines and covers the theory and practice of digital fabrication processes. Weekly lectures supported by readings from research literature. Students work on machine development projects throughout the term.",,,,"2018-2019",,,Y,,,,
"MAS.881","Principles of Neuroengineering",3,0,9,12,,,,"Permission of instructor",,"Covers how to innovate technologies for brain analysis and engineering, for accelerating the basic understanding of the brain, and leading to new therapeutic insight and inventions. Focuses on using physical, chemical and biological principles to understand technology design criteria governing ability to observe and alter brain structure and function. Topics include optogenetics, noninvasive brain imaging and stimulation, nanotechnologies, stem cells and tissue engineering, and advanced molecular and structural imaging technologies. Includes design projects. Designed for students with engineering maturity who are ready for design. Students taking graduate version complete additional assignments.","9.422[J],20.452[J]","20.352",,,Y,,,,,"E. Boyden","Lecture,E14-493/TR/0/10.30-12"
"MAS.883","Revolutionary Ventures: How to Invent and Deploy Transformative Technologies",2,0,7,9,,,,"Permission of instructor",,"Seminar on envisioning and building ideas and organizations to accelerate engineering revolutions. Focuses on emerging technology domains, such as neurotechnology, imaging, cryotechnology, gerontechnology, and bio-and-nano fabrication. Draws on historical examples as well as live case studies of existing or emerging organizations, including labs, institutes, startups, and companies. Goals range from accelerating basic science to developing transformative products or therapeutics. Each class is devoted to a specific area, often with invited speakers, exploring issues from the deeply technical through the strategic. Individually or in small groups, students prototype new ventures aimed at inventing and deploying revolutionary technologies.","9.455[J],15.128[J],20.454[J]",,,,Y,,,,,"E. Boyden, J. Jacobson, J. Bonsen","Lecture,E15-341/R/0/2-4"
"MAS.890","Independent Study in Media Arts and Sciences",,,,,,,,"Permission of instructor",,"Opportunity for independent study under regular supervision by a faculty member. Registration subject to prior arrangement of subject matter and supervision by staff.",,,,,Y,,Y,,,"K. Horowitz",
"MAS.910","Research in Media Technology",,,,,,,,"Permission of instructor",,"For research assistants in Media Arts and Sciences, where the assigned research is approved for academic credit by the department.",,,,,Y,,Y,Y,,"K. Horowitz",
"MAS.912","Teaching in Media Arts and Sciences",,,,,,,,"",,"Laboratory, tutorial, or classroom teaching under the supervision of a Media Arts and Sciences faculty member. Students selected by interview. Enrollment limited by availability of suitable teaching assignments.",,,,,Y,,Y,,,"K. Horowitz",
"MAS.914","Practical Experience in Media Arts and Sciences",,,,3,,,,"Permission of instructor",,"For Media Arts and Sciences masters students participating in curriculum-related off-campus work experiences. Before enrolling, students must have an employment offer from a company or organization and approval from their advisor. Subject to departmental approval. Upon completion of the work the student must submit a write-up of the experience, approved by the MIT supervisor. Consult the MAS Office for details on procedures and restrictions.",,,,,Y,,Y,Y,,"K. Horowitz",
"MAS.915","Practical Experience in Media Arts and Sciences",,,,3,,,,"Permission of instructor",,"For Media Arts and Sciences doctoral students participating in curriculum-related off-campus work experiences. Before enrolling, students must have an employment offer from a company or organization and approval from their advisor. Subject to departmental approval. Upon completion of the work the student must submit a write-up of the experience, approved by the MIT supervisor. Consult the MAS Office for details on procedures and restrictions.",,,,,Y,,Y,Y,,"K. Horowitz",
"MAS.921","Proseminar in Media Arts and Sciences",,,,3,,,,"Permission of instructor",,"Designed specifically for new doctoral students in the Media Arts and Sciences (MAS) program. Explores intellectual foundations of MAS, unifying themes connecting MAS research, and working practices of MAS researchers. Restricted to MAS doctoral students.",,,,,Y,,,,,"M. Resnick, J. Paradiso","Lecture,E15-341/T/0/12-2"
"MAS.940","Preparation for SM Thesis",,,,2,,,,"Permission of instructor",,"Selection of thesis topic, definition of method of approach, and preparation of thesis proposal. Independent study supplemented by individual conferences with faculty.",,,,,Y,Y,Y,Y,,"K. Horowitz, K. Esvelt, I. Rahwan, C. Breazeal","Lecture,E14-633/M/0/2-4.30"
"MAS.945","Media Arts and Sciences General Exam",,,,12,,,,"Permission of instructor",,"Selected readings for Media Arts and Sciences doctoral students in preparation for their qualifying exams.",,,,,Y,Y,Y,Y,,"K. Horowitz",
"MAS.950","Preparation for Ph.D. Thesis",,,,,,,,"Permission of instructor",,"Selects thesis subject, defines method of approach, and prepares preliminary thesis outline. Independent study, supplemented by frequent individual conferences with staff members. Restricted to doctoral candidates.",,,,,Y,,Y,Y,,"K. Horowitz",
"MAS.S60","Special Subject in Media Technology",,,,,,,,"Permission of instructor",,"Supplementary work in areas not covered by the regular curriculum. Registration subject to prior arrangement.",,,,,Y,Y,Y,,,"A. Lippman, M. Fiorenza, S. Johnson",
"MAS.S61","Special Subject in Media Technology",,,,,,,,"Permission of instructor",,"Supplementary work in areas not covered by the regular curriculum. Registration subject to prior arrangement.",,,,,Y,Y,Y,,,"A. Lippman, M. Fiorenza, S. Johnson",
"MAS.S62","Special Subject in Media Technology",,,,,,,,"Permission of instructor",,"Supplementary work in areas not covered by the regular curriculum. Registration subject to prior arrangement.",,,,,Y,Y,Y,,,"A. Lippman, M. Fiorenza, S. Johnson",
"MAS.S63","Special Subject in Media Technology",,,,,,,,"Permission of instructor",,"Supplementary work in areas not covered by the regular curriculum. Registration subject to prior arrangement.",,,,,Y,Y,Y,,,"A. Lippman, M. Fiorenza, S. Johnson",
"MAS.S64","Special Subject in Media Technology",,,,,,,,"Permission of instructor",,"Supplementary work in areas not covered by the regular curriculum. Registration subject to prior arrangement.",,,,,Y,Y,Y,,,"A. Lippman, M. Fiorenza, S. Johnson","S63;Lecture,E14-514/F/0/1-3"
"MAS.S65","Special Subject in Media Technology",,,,,,,,"Permission of instructor",,"Supplementary work in areas not covered by the regular curriculum. Registration subject to prior arrangement.",,,,,Y,Y,Y,,,"L. Peterson",
"MAS.S66","Special Subject in Media Technology",,,,,,,,"Permission of instructor",,"Supplementary work in areas not covered by the regular curriculum. Registration subject to prior arrangement.",,,,,Y,Y,Y,,,"L. Peterson",
"MAS.S67","Special Subject in Media Technology",,,,,,,,"Permission of instructor",,"Supplementary work in areas not covered by the regular curriculum. Registration subject to prior arrangement.",,,,,Y,Y,Y,,,"L. Peterson",
"MAS.S68","Special Subject in Media Technology",,,,,,,,"Permission of instructor",,"Supplementary work in areas not covered by the regular curriculum. Registration subject to prior arrangement.",,,,,Y,Y,Y,,,"L. Peterson",
"MAS.S69","Special Subject in Media Technology",,,,,,,,"Permission of instructor",,"Supplementary work in areas not covered by the regular curriculum. Registration subject to prior arrangement.",,,,,Y,Y,Y,,,"L. Peterson",
"MAS.S70","Special Subject in Media Technology",,,,,,,,"Permission of instructor",,"Supplementary work in areas not covered by the regular curriculum. Registration subject to prior arrangement.",,,,,Y,,Y,,,"C. Hidalgo Ramaciotti","Lecture,E15-341/F/0/2-5"
"MAS.S71","Special Subject in Media Technology",,,,,,,,"Permission of instructor",,"Supplementary work in areas not covered by the regular curriculum. Registration subject to prior arrangement.",,,,,Y,,Y,,,"A. Pentland, J. Bonsen, D. Greenwood, G. Teninbaum","Lecture,E14-633/T/0/1-2.30"
"MAS.S72","Special Subject in Media Technology",,,,,,,,"Permission of instructor",,"Supplementary work in areas not covered by the regular curriculum. Registration subject to prior arrangement.",,,,,Y,,Y,,,"A. Pentland, J. Bonsen, D. Shrier","Lecture,E14-633/T/0/1-2.30"
"MAS.S73","Special Subject in Media Technology",,,,,,,,"",,"Supplementary work in areas not covered by the regular curriculum. Registration subject to prior arrangement.",,,,,Y,Y,Y,,,"L. Peterson",
"MAS.S74","Special Subject in Media Technology",,,,,,,,"",,"Supplementary work in areas not covered by the regular curriculum. Registration subject to prior arrangement.",,,,,Y,,Y,,,"L. Peterson",
"MAS.S75","Special Subject in Media Technology",,,,,,,,"Permission of Instructor",,"Supplementary work in areas not covered by the regular curriculum. Registration subject to prior arrangement.",,,,,Y,,Y,,,"L. Peterson",
"MAS.THG","Graduate Thesis",,,,,,,,"Permission of instructor",,"Program of research and writing of thesis; to be arranged by the student with supervising committee.",,,,,Y,Y,Y,Y,,"K. Horowitz",
