Subject Id,Subject Title,Subject Level,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule,URL
"21L.010","Writing with Shakespeare","U",3,0,9,12,,"CI-HW","HASS-H","",,"Focuses on writing and speaking using Shakespeare as a model and means for mastery of English language skills. Emphasizes the development of students' ability to write clearly and effectively in a range of genres with an awareness of audience. Designed to increase students' confidence and pleasure in verbal communication and analysis of language. Students write frequently, give and receive feedback, improve their work through revision, and participate actively in class discussions and presentations. Enrollment limited.","21W.042[J]",,,,Y,,,,,"D. Henderson",,"http://student.mit.edu/catalog/m21La.html#21L.010"
"21L.011","The Film Experience","U",3,3,6,12,,"CI-H","HASS-A","",,"Concentrates on close analysis and criticism of a wide range of films, including works from the early silent period, documentary and avant-garde films, European art cinema, and contemporary Hollywood fare. Through comparative reading of films from different eras and countries, students develop the skills to turn their in-depth analyses into interpretations and explore theoretical issues related to spectatorship. Syllabus varies from term to term, but usually includes such directors as Eisenstein, Fellini, Godard, Griffith, Hawks, Hitchcock, Kubrick, Kurosawa, Tarantino, Welles, and Wiseman.",,,,,Y,,Y,,,"Fall:  E. Brinkema\nSpring:  D. Thorburn","Lecture,3-270/T/0/4/T/0/7;Lab,3-270/T/1/8-10 PM;Recitation,1-277/R/0/3,1-273/R/0/3,1-273/R/0/4,1-277/R/0/4","http://student.mit.edu/catalog/m21La.html#21L.011"
"21L.012","Forms of Western Narrative","U",3,0,9,12,,"CI-H","HASS-H","",,"Examines a wide assortment of narrative forms, from Homer to the present, and considers why and how stories are told. Focuses on the close reading of literary and cultural issues, the emergence of different narrative genres, and how different media affect the construction and interpretation of narratives. Syllabus varies by term, but usually includes materials such as epics, novels, tales, short stories, films, television programs, graphic novels, and interactive games. Enrollment limited.",,,,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/m21La.html#21L.012"
"21L.013","The Supernatural in Music, Literature and Culture","U",3,0,9,12,,"CI-H",,"",,"Explores the relationship between music and the supernatural, focusing on the social history and context of supernatural beliefs as reflected in key literary and musical works from 1600 to the present. Provides an understanding of the place of ambiguity and the role of interpretation in culture, science and art. Explores great works of art by Shakespeare, Verdi, Goethe (in translation), Gounod, Henry James and Benjamin Britten. Readings also include selections from the most recent scholarship on magic and the supernatural. Writing assignments range from web-based projects to analytic essays. No previous experience in music is necessary.  Projected guest lectures, musical performances, field trips. Limited to 36.","21M.013[J]",,,,Y,,,,,"C. Shadle",,"http://student.mit.edu/catalog/m21La.html#21L.013"
"21L.014","Empire: Introduction to Ancient and Medieval Studies","U",3,0,9,12,,"CI-H","HASS-H","",,"Interdisciplinary and comparative investigation of the Roman empire of Augustus and the Frankish empire of Charlemagne.  Focuses on how large, multi-ethnic empires were created, sustained, legitimated, and contested through conquest, government, literature, art, and economic organization. Students examine different types of evidence, read across a variety of disciplines, and develop skills to identify continuities and changes in ancient and medieval societies.","21H.007[J]",,,,,,Y,,,,,"http://student.mit.edu/catalog/m21La.html#21L.014"
"21L.015","Children's Literature","U",3,0,9,12,,"CI-H","HASS-H","",,"Analyzes children's literature from a variety of eras and genres, taking even the most playful texts seriously as works of art and powerful cultural influences. Considers the types of stories adults consider appropriate for children, and why; how opinions about this subject have changed over time and across cultures; and the complex interplay of words and images in children's books. Enrollment limited.",,,,,Y,,,,,"M. Gubar",,"http://student.mit.edu/catalog/m21La.html#21L.015"
"21L.017","The Art of the Probable","U",3,0,9,12,,"CI-H","HASS-H","",,"Examines literary texts and/or films in relation to the history of the idea of probability. Traces the growing importance of probability as a basic property of things and the world, as well as a measure of the reliability of our ideas and beliefs. Connects the development and use of probabilistic reasoning (e.g., in the lottery and in statistics) with literary and cultural concerns regarding the rationality of belief, risk and uncertainty, free will and determinism, chance and fate. Discussion of the work of scientific and philosophical pioneers of probabilistic thought (e.g., Pascal, Leibniz, Bernoulli, Laplace) in conjunction with works by Shakespeare, Voltaire, H. G. Wells, Pynchon and Stoppard, among others. Enrollment limited.",,,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m21La.html#21L.017"
"21L.018","Introduction to English Literature","U",3,0,9,12,,"CI-H","HASS-H","",,"Examines the rich heritage of English literature across genre and historical period. Designed for students who want to know more about English literature or about English culture and history. Studies the relationships between literary themes, forms, and conventions and the times in which they were produced. Explores (for instance) Renaissance lyrics and drama, Enlightenment satires in word image, the 19th-century novel, and modern and contemporary stories, poems and film.",,,,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/m21La.html#21L.018"
"21L.019","Introduction to European and Latin American Fiction","U",3,0,9,12,,"CI-H","HASS-H","",,"Studies great works of European and Latin American fiction. Attention to a variety of forms including: the picaresque, epistolary, realist, naturalist, and magical realist fiction. Emphasizes ways in which the unique history of each country shaped the imaginative responses of its writers. Authors include Cervantes, Laclos, Goethe, Mann, Dostoevsky, Flaubert, Zola, Unamuno, Wolf, Garc&iacute;a M&aacute;rquez, and Allende. Taught in English.",,,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m21La.html#21L.019"
"21L.020","Globalization:  The Good, the Bad and the In-Between","U",3,0,9,12,,"CI-H","HASS-H","",,"Examines the cultural paradoxes of contemporary globalization. Studies the cultural, artistic, social and political impact of globalization across international borders. Students analyze contending definitions of globalization and principal agents of change, and why some of them engender backlash; identify the agents, costs and benefits of global networks; and explore how world citizens preserve cultural specificity. Case studies on global health, human trafficking and labor migration illuminate the shaping influence of contemporary globalization on gender, race, ethnicity, and class. Develops cultural literacy through analysis of fiction and film. Enrollment limited.","WGS.145[J]",,,,Y,,,,,"M. Resnick",,"http://student.mit.edu/catalog/m21La.html#21L.020"
"21L.021","Comedy","U",3,0,9,12,,"CI-H","HASS-H","",,"Surveys a range of comic texts in different media, the cultures that produced them, and various theories of comedy. Authors and directors studied may include Aristophanes, Shakespeare, Moliere, Austen, Wilde and Chaplin.",,,,,Y,,,,,"P. Donaldson",,"http://student.mit.edu/catalog/m21La.html#21L.021"
"21L.022","Darwin and Design","U",3,0,9,12,,"CI-H","HASS-H","",,"In  The Origin of Species , Darwin provided a model for understanding the existence of objects and systems manifesting evidence of design without positing a designer, and of purpose and mechanism without intelligent agency. Texts deal with pre-Darwinian and later treatment of this topic within literature and speculative thought since the 18th century, with some attention to the modern study of feedback mechanism in artificial intelligence. Readings in Hume, Voltaire, Malthus, Darwin, Butler, Hardy, H. G. Wells, and Freud.","21W.739[J]",,,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/m21La.html#21L.022"
"21L.023","Folk Music of the British Isles and North America","U",3,1,8,12,,"CI-H","HASS-A","",,"Examines  the production, transmission, preservation and the qualities of folk music in the British Isles and North America from the 18th century to the folk revival of the 1960s and the present. Special emphasis on balladry, fiddle styles, and African-American influences. Enrollment limited.","21M.223[J]",,,,Y,,,,,"R. Perry",,"http://student.mit.edu/catalog/m21La.html#21L.023"
"21L.024","Literature and Existentialism","U",3,0,9,12,,"CI-H","HASS-H","",,"Studies major literary works associated with the 19th- and 20-century philosophical movement known as existentialism. Through close reading of these works, students explore how existentialist writers grappled with the question of death; the nature of free will; emotions like boredom, disgust, and radical doubt; and the fate of the individual in a modernity marked by war, illogic, and absurdity. Includes novels, short stories, and aphorisms by Sartre, Camus, Dostoevsky, Kafka, Hesse, Chopin, and Nietzsche; plays by Beckett and Stoppard; and films by Bergman, Tarkovsky, and others. Enrollment limited.",,,,,Y,,,,,"E. Brinkema",,"http://student.mit.edu/catalog/m21La.html#21L.024"
"21L.310","Bestsellers","U",2,0,4,6,,,,"",,"Focuses on works that caught the popular imagination in the past or present. Emphasizes texts that are related by genre, theme or style. Books studied vary from term to term. May be repeated once for credit if content differs. Enrollment limited.",,,,,,,Y,,,"W. Kelley","Lecture,4-144/TR/0/1-2.30","http://student.mit.edu/catalog/m21La.html#21L.310"
"21L.315","Prizewinners","U",2,0,4,6,,,,"",,"Examines the work of major prize-winning writers or filmmakers. Texts and authors are chosen that have won such prestigious literary awards as the Nobel Prize, the Booker Prize, or the National Book Award, or films that have been feted at major international film festivals. Authors and works vary from term to term. May be repeated once for credit if the specific works studied differ. Enrollment limited.",,,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m21La.html#21L.315"
"21L.320","Big Books","U",2,0,4,6,,,,"",,"Intensive study of a single major literary work or a very small set of related literary works. Emphasizes texts that encourage close analysis in a way that cannot easily be integrated into the regular literature curriculum. The Big Books taught in previous terms include Moby-Dick, Canterbury Tales, and the Faerie Queene. May be repeated once for credit if the works studied differ. Enrollment limited.",,,,,Y,,,,,"N. Jackson",,"http://student.mit.edu/catalog/m21La.html#21L.320"
"21L.325","Small Wonders","U",2,0,4,6,,,,"",,"Close examination of a coherent set of short texts and/or visual works. The selections may be the shorter works of one or more authors (poems, short stories or novellas), or short films and other visual media. Content varies from term to term. May be repeated once for credit if the works studied differ.",,,,,,,Y,,,"W. Kelley","Lecture,4-144/TR/0/1-2.30","http://student.mit.edu/catalog/m21La.html#21L.325"
"21L.338","Reading in the Original","U",2,0,4,6,,,,"Permission of instructor",,"Close examination of literary texts in their original languages. Language and texts studied vary from term to term. May be repeated once for credit if content differs.",,,,,,,Y,,,"S. Frampton",,"http://student.mit.edu/catalog/m21La.html#21L.338"
"21L.340","Pleasures of Poetry","U",3,0,3,6,,,,"Permission of instructor",,"Strengthens writing and reading comprehension skills. Students attend all public sessions of the  Pleasures of Poetry  readings and discussions as well as several additional classes. The poems chosen by the various moderators range across the history of literature, from ancient Chinese lyrics to contemporary texts. May be repeated for credit with permission of instructor.",,,,,,Y,,,,,,"http://student.mit.edu/catalog/m21La.html#21L.340"
"21L.345","On the Screen","U",2,0,4,6,,,,"Permission of instructor",,"Examines works of film, television or other screen-based media, with emphasis on texts that are related by genre, time period, style, or director. Works studied vary from term to term. May be repeated for credit once with permission of instructor.",,,,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/m21La.html#21L.345"
"21L.350","Science and Literature","U",2,0,4,6,,,,"",,"Examines intersections and channels of influence between the sciences and forms of imaginative literature. Topics, historical periods, and syllabi will vary. May be repeated once for credit if content differs.",,,,,Y,,,,,"N. Jackson",,"http://student.mit.edu/catalog/m21La.html#21L.350"
"21L.355","Literature in the Digital Age","U",2,0,4,6,,,,"",,"Examines how emerging computational methods and tools are transforming practices of reading and writing in the present. Topics may include the exploration of experimental literary forms and digital media practices (hypertext, Twitter fiction, etc.) or focus on the use of digital tools for analyzing literature (GIS mapping, data mining, etc.). May be repeated once for credit if content differs.",,,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m21La.html#21L.355"
"21L.430","Popular Culture and Narrative","U",3,0,9,12,,,"HASS-H","",,"Examines relationships between popular culture and art, focusing on problems of evaluation and audience, and the uses of  different media within a broader social context. Typically treats a range of narrative and dramatic works as well as films. Previously taught topics include Elements of Style; Gender, Sexuality and Popular Narrative. Students taking graduate version complete additional assignments. Approved for credit in Women's and Gender Studies when content meets the requirements for subjects in that program. May be repeated for credit with permission of instructor.",,"CMS.920",,,,,Y,,,"W. Donaldson","Lecture,4-253/TR/0/9.30-11","http://student.mit.edu/catalog/m21La.html#21L.430"
"21L.431","Shakespeare on Film and Media","U",3,0,9,12,,,"HASS-H","",,"Examines the adaptation, performance and interpretation of Shakespearean plays on film and video. Focus varies from term to term, to include films such as the Olivier and Almereyda versions of  Hamlet  and Baz Luhrmann's  Romeo &plus; Juliet ; 'spin-offs' such as Kurosawa's  Throne of Blood  and  Shakespeare in Love ; or theatrical videos of English language and international productions.",,,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m21La.html#21L.431"
"21L.432","Understanding Television","U",3,0,9,12,,,"HASS-H","One subject in Literature,Comparative Media Studies",,"A cultural approach to television's evolution as a technology and system of representation. Considers television as a system of storytelling and mythmaking, and as a cultural practice studied from anthropological, literary, and cinematic perspectives. Focuses on prime-time commercial broadcasting, the medium's technological and economic history, and theoretical perspectives. Considerable television viewing and readings in media theory and cultural interpretation are required. Previously taught topics include American Television: A Cultural History. Students taking graduate version complete additional assignments.",,"CMS.915",,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m21La.html#21L.432"
"21L.433","Film Styles and Genres","U",3,0,9,12,,,"HASS-H","21L.011,permission of instructor",,"Close study of one or more directors, genres, periods, artistic movements, or national cinemas which have been of major significance in the history of film. Previously taught topics include Hollywood and Hong Kong, and Movie Realists: Chaplin, Renoir, Neorealism, Truffaut. May be repeated for credit by permission of instructor.",,,,,Y,,,,,"A. Fleche",,"http://student.mit.edu/catalog/m21La.html#21L.433"
"21L.434","Science Fiction and Fantasy","U",3,0,9,12,,,"HASS-H","",,"Traces the history of science fiction as a generic tradition in literature, media, and popular culture. Considers formal ideological and cultural approaches to the analysis and interpretation of science fiction and fantasy texts.",,,,,Y,,,,,"A. Bahr",,"http://student.mit.edu/catalog/m21La.html#21L.434"
"21L.435","Literature and Film","U",3,3,6,12,,,"HASS-H","One subject in Literature,Comparative Media Studies",,"Investigates relationships between the two media, including film adaptations as well as works linked by genre, topic, and style. Explores how artworks challenge and cross cultural, political, and aesthetic boundaries. Students taking graduate version complete additional assignments.",,"CMS.840",,,,,Y,,,"A. Fleche","Lecture,1-135/MW/0/11-12.30","http://student.mit.edu/catalog/m21La.html#21L.435"
"21L.449","The Wilds of Literature","U",3,0,9,12,,,"HASS-H","",,"Immerses students in literature that represents the interaction between humans and nature as sublime, revelatory, and mutually sustaining. Without denying the damage humans have wreaked on the environment, explores the role that pleasure, wonder, and hope might play in helping us to envision new modes of engagement. Examples of authors studied include William Wordsworth, Charles Darwin, Frances Hodgson Burnett, Maurice Sendak, Ursula Le Guin, and Ross Gay.",,,,,,,Y,,,"M. Gubar","Lecture,2-103/TR/0/1-2.30","http://student.mit.edu/catalog/m21La.html#21L.449"
"21L.451","Literary Theory","U",3,0,9,12,,,"HASS-H","",,"Examines how we read texts and the questions that we, as readers, ask of them. Introduces different critical approaches to literature by examining the relationship between readers and text, between different texts, and between text and context. Topics vary but usually include reader-response theory, structuralism and semiotics, post-structuralism and post-modernism, historicism, psychoanalysis, intertextuality, cultural criticism, and media theory.",,,,,Y,,,,,"S. Raman",,"http://student.mit.edu/catalog/m21La.html#21L.451"
"21L.455","Ancient Authors","U",3,0,9,12,,,"HASS-H","",,"Close examination of major works of classical Greek and Roman literature in translation. Topics may include epic, history, lyric poetry, or drama and the works of authors such as Thucydides, Homer, Virgil, and Cicero. Texts vary from term to term. May be repeated once for credit if content differs. Enrollment limited.",,,,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/m21La.html#21L.455"
"21L.458","The Bible","U",3,0,9,12,,,"HASS-H","",,"An introduction to major books from both the Hebrew Bible and the New Testament. Particular attention given to literary techniques, issues resulting from translation from the original Hebrew and Greek, and the different historical periods that produced and are reflected in the Bible.",,,,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/m21La.html#21L.458"
"21L.460","Arthurian Literature","U",3,0,9,12,,,"HASS-H","",,"Tracing the evolution of King Arthur (and principal knights), students consider what underlies the appeal of this figure whose consistent reappearance in western culture has performed the medieval prophecy that he would be  rex quondam et futurus : the once and future king.  Examines how Arthur's persona has been reinvented and rewritten throughout history, including portrayals as Christian hero and war-leader, ineffective king and pathetic cuckold, and as a tragic figure of noble but doomed intentions. Enrollment limited.",,,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m21La.html#21L.460"
"21L.471","Major Novels","U",3,0,9,12,,,"HASS-H","One subject in Literature",,"Studies important examples of the literary form that, from the beginning of the 18th century to the present day, has become an indispensable instrument for representing modern life, in the hands of such writers as Cervantes, Defoe, Richardson, Sterne, Burney, Austen, Scott, Dickens, the Brontes, Eliot, Balzac, Stendhal, Flaubert, Hardy, Conrad, Woolf, Dostoevsky, Tolstoy, Proust, and others. May be repeated for credit with permission of instructor.",,,,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/m21La.html#21L.471"
"21L.473","Jane Austen","U",3,0,9,12,,,"HASS-H","One subject in Literature",,"An examination of Jane Austen's satire in her seven complete novels, several fragments, and juvenilia. Students read these texts in relation to her letters and other biographical and historical information.","WGS.240[J]",,,,Y,,,,,"R. Perry",,"http://student.mit.edu/catalog/m21La.html#21L.473"
"21L.475","Enlightenment and Modernity","U",3,0,9,12,,,"HASS-H","One subject in Literature",,"Examines selected topics in 18th- and 19th-century English/European literature and culture from the restoration of the English monarchy in 1660 to the end of Queen Victoria's reign in 1901. Topics vary by term; authors may include Jonathan Swift, Laurence Sterne, William Blake, William Wordsworth, Jane Austen, Charles Dickens, George Eliot, Lewis Carroll, Oscar Wilde, and Arthur Conan Doyle, among others. May be repeated for credit with permission of instructor.",,,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m21La.html#21L.475"
"21L.480","Identities and Intersections: Queer Literatures","U",3,0,9,12,,,"HASS-H","",,"Focuses on LGBT literature from the mid-19 century to the present, with an emphasis on fiction and poetry. In particular, analyzes how LGBT identities and their literary representations have changed over time. Covers authors such as Walt Whitman, Oscar Wilde, Virginia Woolf, James Baldwin, Audre Lorde, Cherrie Moraga, Melvin Dixon, Leslie Feinberg, and Luis Negron.","WGS.245[J]",,,,Y,,,,,"J. Terrones",,"http://student.mit.edu/catalog/m21La.html#21L.480"
"21L.485","Modern Fiction","U",3,0,9,12,,,"HASS-H","One subject in Literature",,"Tradition and innovation in representative fiction of the early modern period. Recurring themes include the role of the artist in the modern period; the representation of psychological and sexual experience; and the virtues (and defects) of the aggressively experimental character. Works by Conrad, Kipling, Babel, Kafka, James, Lawrence, Mann, Ford Madox Ford, Joyce, Woolf, Faulkner, and Nabokov.",,,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m21La.html#21L.485"
"21L.486","Modern Drama","U",3,0,9,12,,,"HASS-A","One subject in Literature",,"Explores major modern plays with special attention to performance, sociopolitical and aesthetic contexts, and the role of theater in the contemporary multimedial landscape.  Includes analysis of class, gender, and race as modes of performance. Typically features Beckett and Brecht, as well as some of the following playwrights: Chekov, Churchill, Deavere Smith, Ibsen, Fornes, Friel, Kushner, O'Neill, Shaw, Stoppard, Soyinka, Williams, Wilson.",,,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m21La.html#21L.486"
"21L.487","Modern Poetry","U",3,0,9,12,,,"HASS-H","One subject in Literature",,"Study of major modern texts and manifestos from the late 19th century through the 20th century. Examines works written in English, with attention to Modernist texts from other cultures and other languages as well. Poems by T.S. Eliot, W.C. Williams, Langston Hughes, Robert Frost, Pablo Neruda, Hilda Doolittle, Charles Baudelaire, and others.",,,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m21La.html#21L.487"
"21L.488","Contemporary Literature","U",3,0,9,12,,,"HASS-H","One subject in Literature",,"Study of key themes and techniques in prose, poetry, and drama since the 1970s. Recent topics include postmodernism, globalization, new British and Irish writing, and literature and development.",,,,,,,Y,,,"A. Abramson","Lecture,5-217/TR/0/11-12.30","http://student.mit.edu/catalog/m21La.html#21L.488"
"21L.489","Interactive Narrative","U",3,0,9,12,,,"HASS-A","",,"Provides a workshop environment for understanding interactive narrative (print and digital) through critical writing, narrative theory, and creative practice. Covers important multisequential books, hypertexts, and interactive fictions. Students write critically, and give presentations, about specific works; write a short multisequential fiction; and develop a digital narrative system, which involves significant writing and either programming or the structuring of text. Programming ability helpful.","21W.765[J],CMS.618[J]","CMS.845",,,Y,,,,,"N. Montfort",,"http://student.mit.edu/catalog/m21La.html#21L.489"
"21L.490","Introduction to the Classics of Russian Literature","U",3,0,9,12,,,"HASS-H","",,"Explores the works of classical Russian writers of the nineteenth and twentieth centuries, including stories and novels by Dostoevsky, Tolstoy, Chekhov, Bunin, Nabokov, Platonov, Solzhenitsyn and others. Focuses on their approaches to portraying self and society. Examines how writers responded to pivotal events in Russian history, including revolutions, wars, years of the Soviet regime, and the collapse of the communist system. Taught in English; students interested in completing an extra project in Russian should register for 21G.618.","21G.077[J]","21G.618",,,,,Y,,,"M. Khotimsky","Lecture,14/TR/0/2.30-4,N-217/TR/0/2.30-4","http://student.mit.edu/catalog/m21La.html#21L.490"
"21L.006","American Literature","U",3,0,9,12,,"CI-H","HASS-H","",,"Studies the national literature of the United States since the early 19th century. Considers a range of texts - including, novels, essays, films, and electronic media - and their efforts to define the notion of American identity. Readings usually include works by such authors as Nathaniel Hawthorne, Henry David Thoreau, Frederick Douglass, Emily Dickinson, Flannery O'Connor, William Faulkner, Sherman Alexie, and Toni Morrison. Enrollment limited.",,,,,Y,,,,,"W. Kelley",,"http://student.mit.edu/catalog/m21La.html#21L.006"
"21L.501","The American Novel","U",3,0,9,12,,,"HASS-H","Permission of instructor",,"Works by major American novelists, beginning with the late 18th century and concluding with a contemporary novelist. Major emphasis on reading novels as literary texts, but attention paid to historical, intellectual, and political contexts as well. Syllabus varies from term to term, but many of the following writers are represented: Rowson, Hawthorne, Melville, Twain, Wharton, James, and Toni Morrison.  Previously taught topics include The American Revolution and Makeovers (i.e. adaptations and reinterpretation of novels  traditionally considered as American 'Classics'). May be repeated for credit with instructor's permission so long as the content differs.",,,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m21La.html#21L.501"
"21L.504","Race and Identity in American Literature","U",3,0,9,12,,,"HASS-H","Permission of instructor",,"Questions posed by the literature of the Americas about the relationship of race and gender to authorship, audience, culture, ethnicity, and aesthetics. Social conditions and literary histories that shape the politics of identity in American literature. Specific focus varies each term. Previously taught topics include Immigrant Stories, African American Literature, and Asian American Literature. May be repeated for credit with permission of instructor if the content differs.","WGS.140[J]",,,,,,Y,,,"J. Terrones",,"http://student.mit.edu/catalog/m21La.html#21L.504"
"21L.512","American Authors","U",3,0,9,12,,,"HASS-H","One subject in Literature;permission of instructor",,"Examines in detail the works of several American authors selected according to a theme, period, genre, or set of issues. Through close readings of poetry, novels, or plays, subject addresses such issues as literary influence, cultural diversity, and the writer's career. Previously taught topics include American Women Writers, American Autobiography, American Political Writing, and American Short Fiction. Approved for credit in Women's and Gender Studies when content meets the requirements for subjects in that program. May be repeated for credit with instructor's permission so long as the content differs.",,,,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/m21La.html#21L.512"
