Subject Id,Subject Title,Subject Level,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule,URL
"WGS.220","Women and Gender in the Middle East and North Africa","U",3,0,9,12,,,"HASS-H","",,"Provides an overview of key issues and themes in the study of women and gender relations in the Middle East and North Africa. Includes readings from a variety of disciplines, e.g., history, anthropology, sociology, literature, religious studies, and media studies. Addresses themes such as the relationship between the concepts of nation and gender; women's citizenship; Middle Eastern women's activism and the involvement of their Western 'sisters' to this movement; gendered interpretations of the Qur'an and the example of the Prophet Muhammad; and the three H's of Orientalism (hijab, harem, and hamam).","21H.263[J]",,,,,,Y,,,"L. Ekmekcioglu","Lecture,66-148/F/0/11-2","http://student.mit.edu/catalog/mWGSa.html#WGS.220"
"WGS.221","Women in the Developing World","U",3,0,9,12,,,"HASS-S","",,"Study of women and gender in the developing world. Interdisciplinary approaches highlight relationships between gender and public policy, economics, art, education, health care, and scientific research. Topics vary by term.",,,,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/mWGSa.html#WGS.221"
"WGS.222","Women and War","U",3,0,9,12,,,"HASS-S","",,"Examines women's experiences during and after war and genocide, covering the first half of the 20th century in Europe and the Middle East. Addresses ways in which women's wartime suffering has been used to further a variety of political and social agendas. Discussions focus on a different topic each week, such as sexual violence, women survivors, female perpetrators of genocide, nurses, children of genocidal rape, and the memory of war.","21H.381[J]",,,,Y,,,,,"L. Ekmekcioglu",,"http://student.mit.edu/catalog/mWGSa.html#WGS.222"
"WGS.224","Race, Gender and Social Inequality: Reproductive Health Care in the United States","U",3,0,9,12,,,"HASS-S","",,"Explores the politics of reproductive health care delivery in the United States, with a particular focus on how clinical care is shaped by--and, in turn, shapes--social inequality along axes of race and gender. Considers a variety of reproductive health issues from multiple perspectives, drawing on readings from the fields of history, anthropology, sociology, medicine, epidemiology, and law. Develops skills to interrogate how each field conceptualizes and values reproductive health, both explicitly and implicitly. Introduces major conceptual issues foundational to understanding the politics of reproduction. Goes on to cover topics such as the human biofemale reproductive lifecycle and social movements explicitly organized around reproductive health. Limited to 40.",,,,,Y,,,,,"E. Janiak",,"http://student.mit.edu/catalog/mWGSa.html#WGS.224"
"WGS.225","The Science of Race, Sex, and Gender","U",3,0,9,12,,,"HASS-S","",,"Examines the role of science and medicine in the origins and evolution of the concepts of race, sex, and gender from the 17th century to the present. Focus on how biological, anthropological, and medical concepts intersect with social, cultural, and political ideas about racial, sexual, and gender difference in the US and globally. Approach is historical and comparative across disciplines emphasizing the different modes of explanation and use of evidence in each field.","21A.103[J],STS.046[J]",,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/mWGSa.html#WGS.225"
"WGS.226","Science, Gender and Social Inequality in the Developing World","U",3,0,9,12,,,"HASS-H","",,"Examines the influence of social and cultural determinants (colonialism, nationalism,  class, and gender) on modern science and technology. Discusses the relationship of scientific progress to colonial expansions and nationalist aspirations. Explores the nature of scientific institutions within a social, cultural, and political context, and how science and technology have impacted developing societies","STS.023[J]",,,,Y,,,,,"A. Sur",,"http://student.mit.edu/catalog/mWGSa.html#WGS.226"
"WGS.228","Psychology of Sex and Gender","U",3,0,9,12,,,"HASS-S","",,"Examines evidence (and lack thereof) regarding when and how an individual's thoughts, feelings, and actions are affected by sex and gender.  Using a biopsychosocial model, reviews the following topics:  gender identity development across the lifespan, implicit and explicit bias, achievement, stereotypes, physical and mental health, sexuality, interpersonal relationships, work, and violence. Limited to 20.",,,,,Y,,,,,"C. Kapungu",,"http://student.mit.edu/catalog/mWGSa.html#WGS.228"
"WGS.229","Race, Culture, and Gender in the US and Beyond: A Psychological Perspective","U",3,0,9,12,,,"HASS-S","",,"Examines the biopsychosocial factors which impact racial-ethnic identity, racial and cultural socialization, and experiences of prejudice, bias, discrimination, and racial microaggressions across gender identities. Reviews topics in multicultural psychology from the lens of challenging ethnocentric biases in the field. Critically evaluates the intersection of race with other social identities (e.g., gender, sexual identity, and socioeconomic status) and how it impacts human behavior. Using a case study approach, students integrate empirical evidence from international psychosocial research on oppression in order to provide more breadth in understanding the influence of race and gender upon human behavior. Develops multicultural competency skills essential for practice in clinical and non-clinical organizational settings. Limited to 25.",,,,,,,Y,,,"C. Kapungu",,"http://student.mit.edu/catalog/mWGSa.html#WGS.229"
"WGS.231","Writing about Race","U",3,0,9,12,,"CI-H","HASS-H","",,"The issue of race and racial identity have preoccupied many writers throughout the history of the US. Students read Jessica Abel, Diana Abu-Jaber, Lynda Barry, Felicia Luna Lemus, James McBride, Sigrid Nunez, Ruth Ozeki, Danzy Senna, Gloria Anzaldua, Judith Ortiz Cofer, Carmit Delman, Stefanie Dunning, Cherrie Moraga, Hiram Perez and others, and consider the story of race in its peculiarly American dimensions. The reading, along with the writing of members of the class, is the focus of class discussions. Oral presentations on subjects of individual interest are also part of the class activities. Students explore race and ethnicity in personal essays, pieces of cultural criticism or analysis, or (with permission of instructor) fiction. All written work is read and responded to in class workshops and subsequently revised. Enrollment limited.","21W.742[J]",,,,Y,,,,,"K. Ragusa",,"http://student.mit.edu/catalog/mWGSa.html#WGS.231"
"WGS.233","New Culture of Gender: Queer France","U",3,0,9,12,,,"HASS-H","One intermediate subject in French",,"Addresses the place of contemporary queer identities in French discourse. Discusses the new generation of queer authors and their principal concerns. Introduces students to the main classical references of queer subcultures, from Proust and Vivien to Hocquenghem and Wittig. Examines current debates on post-colonial and globalized queer identities through essays, songs, movies, and novels. Authors include Didier Eribon, Anne Garr&eacute;ta, Abdellah Ta&iuml;a, Anne Scott, and Nina Bouraoui. Taught in French.","21G.325[J]",,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/mWGSa.html#WGS.233"
"WGS.234","The Invention of French Theory: A History of Transatlantic Intellectual Life since 1945","U",3,0,9,12,,,"HASS-H","",,"Examines post-WWII French theory. Discusses how theorists such as Lacan, Cixous, Derrida, and Debord were perceived in France and the US. Explores transatlantic intellectual debates since 1989 and the 'new' French theory. Topics include: communism, decolonization, neo-liberalism, gender and mass media. Taught in English.","21G.068[J]",,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/mWGSa.html#WGS.234"
"WGS.235","Classics of Chinese Literature in Translation","U",3,0,9,12,,,"HASS-H","",,"Introduction to some of the major genres of traditional Chinese poetry, fiction, and drama. Intended to give students a basic understanding of the central features of traditional Chinese literary genres, as well as to introduce students to the classic works of the Chinese literary tradition. Works read include  Journey to the West, Outlaws of the Margin, Dream of the Red Chamber,  and the poetry of the major Tang dynasty poets. Literature read in translation. Taught in English.","21G.044[J]","21G.195",,,,,Y,,,,,"http://student.mit.edu/catalog/mWGSa.html#WGS.235"
"WGS.236","Introduction to East Asian Cultures: From Zen to K-Pop","U",3,0,9,12,,,"HASS-H","",,"Examines traditional forms of East Asian culture (including literature, art, performance, food, and religion) as well as contemporary forms of popular culture (film, pop music, karaoke, and manga). Covers China, Japan, Korea, Taiwan, and Hong Kong, with an emphasis on China. Considers women's culture, as well as the influence and presence of Asian cultural expressions in the US. Uses resources in the Boston area, including the MFA, the Children's Museum, and the Sackler collection at Harvard. Taught in English.","21G.030[J]","21G.193",,"2018-2019",Y,,,,,"E. Teng Chung",,"http://student.mit.edu/catalog/mWGSa.html#WGS.236"
"WGS.240","Jane Austen","U",3,0,9,12,,,"HASS-H","One subject in Literature",,"An examination of Jane Austen's satire in her seven complete novels, several fragments, and juvenilia. Students read these texts in relation to her letters and other biographical and historical information.","21L.473[J]",,,,Y,,,,,"R. Perry",,"http://student.mit.edu/catalog/mWGSa.html#WGS.240"
"WGS.242","The Latina Experience in Literature, Film and Popular Culture","U",3,0,9,12,,,"HASS-H","",,"Explores the rich diversity of Latina and Latino voices and experiences as reflected in various media. Studies cross-cultural expressions of solidarity and examines the Latina experience as it relates to both other women of color and Latino men. Considers how Latinas are represented by mainstream Hollywood and independent filmmakers, and explores the intersections of popular culture and feminism in productions such as music videos and Latina-centered television series. Limited to 30.",,,,,Y,,,,,,,"http://student.mit.edu/catalog/mWGSa.html#WGS.242"
"WGS.245","Identities and Intersections: Queer Literatures","U",3,0,9,12,,,"HASS-H","",,"Focuses on LGBT literature from the mid-19 century to the present, with an emphasis on fiction and poetry. In particular, analyzes how LGBT identities and their literary representations have changed over time. Covers authors such as Walt Whitman, Oscar Wilde, Virginia Woolf, James Baldwin, Audre Lorde, Cherrie Moraga, Melvin Dixon, Leslie Feinberg, and Luis Negron.","21L.480[J]",,,,Y,,,,,"J. Terrones",,"http://student.mit.edu/catalog/mWGSa.html#WGS.245"
"WGS.270","Violence, Human Rights, and Justice","U",3,0,9,12,,,"HASS-S","",,"An examination of the problem of mass violence and oppression in the contemporary world, and of the concept of human rights as a defense against such abuse. Explores questions of cultural relativism, race, gender and ethnicity. Examines case studies from war crimes tribunals, truth commissions, anti-terrorist policies and other judicial attempts to redress state-sponsored wrongs. Considers whether the human rights framework effectively promotes the rule of law in modern societies. Students debate moral positions and address ideas of moral relativism.","21A.442[J]",,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/mWGSa.html#WGS.270"
"WGS.271","Dilemmas in Biomedical Ethics: Playing God or Doing Good?","U",3,0,9,12,,,"HASS-S","",,"An introduction to the cross-cultural study of biomedical ethics. Examines moral foundations of the science and practice of western biomedicine through case studies of abortion, contraception, cloning, organ transplantation and other issues.  Evaluates challenges that new medical technologies pose to the practice and availability of medical  services around the globe, and to cross-cultural ideas of kinship and personhood.  Discusses critiques of the biomedical tradition from anthropological, feminist, legal, religious, and cross-cultural theorists.","21A.302[J]",,,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/mWGSa.html#WGS.271"
"WGS.274","Images of Asian Women: Dragon Ladies and Lotus Blossoms","U",3,0,9,12,,,"HASS-S","",,"Explores some of the forces and mechanisms through which stereotypes are built and perpetuated. In particular, examines stereotypes associated with Asian women in colonial, nationalist, state-authoritarian, and global/diasporic narratives about gender and power. Students read ethnography, fiction, and history, and view films to examine the politics and circumstances that create and perpetuate the representation of Asian women as dragon ladies, lotus blossoms, despotic tyrants, desexualized servants, and docile subordinates.  Students are introduced to debates about Orientalism, gender, and power.","21A.141[J],21G.048[J]",,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/mWGSa.html#WGS.274"
"WGS.275","Gender in Science, Technology, and Environment","U",3,0,9,12,,,"HASS-H","",,"Provides an introduction to the analysis of gender in science, technology, and environmental politics from a global perspective. Familiarizes students with central objects, questions, and methods in the field. Examines existent critiques of the racial, sexual and environmental politics at stake in techno-scientific cultures. Draws on material from popular culture, media, fiction, film, and ethnography. Addressing specific examples from across the globe, students also explore different approaches to build more livable environments that promote social justice. Taught in English. Limited to 18.","21G.057[J],STS.022[J]",,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/mWGSa.html#WGS.275"
"WGS.276","Cultures of Computing","U",3,0,9,12,,,"HASS-S","",,"Examines computers anthropologically, as artifacts revealing the social orders and cultural practices that create them. Students read classic texts in computer science along with cultural analyses of computing history and contemporary configurations. Explores the history of automata, automation and capitalist manufacturing; cybernetics and WWII operations research; artificial intelligence and gendered subjectivity; robots, cyborgs, and artificial life; creation and commoditization of the personal computer; the growth of the Internet as a military, academic, and commercial project; hackers and gamers; technobodies and virtual sociality. Emphasis is placed on how ideas about gender and other social differences shape labor practices, models of cognition, hacking culture, and social media.","21A.504[J],STS.086[J]",,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/mWGSa.html#WGS.276"
"WGS.301","Feminist Thought","U",3,0,9,12,,,"HASS-H","",,"Analyzes theories of gender and politics, especially ideologies of gender and their construction; definitions of public and private spheres; gender issues in citizenship, the development of the welfare state, experiences of war and revolution, class formation, and the politics of sexuality. Graduate students are expected to pursue the subject in greater depth through reading and individual research.","17.007[J],24.237[J]","17.006[J],24.637[J]",,,Y,,,,,"E. Wood",,"http://student.mit.edu/catalog/mWGSa.html#WGS.301"
"WGS.321","French Feminist Literature: Yesterday and Today","U",3,0,9,12,,,"HASS-H","One intermediate subject in French,permission of instructor",,"Explores feminist literary voices in France throughout the ages. Discusses the theory that the power of feminist writing lies in its ability to translate dominant language into a language of one's own. Studies lifestyles, family norms, political representation, social movements, as well as the perception of the body. Investigates how feminist genealogies redefine the relationship between belonging and knowledge through a dialogue between several generations of women writers. Taught in French. Limited to 18.","21G.344[J]",,,"2018-2019",Y,,,,,"B. Perreau",,"http://student.mit.edu/catalog/mWGSa.html#WGS.321"
"WGS.400","WGS Undergraduate Independent Study","U",,,,,,,,"Permission of instructor",,"Individual supervised work for undergraduate students who wish to study topics not covered in the regular Women's and Gender Studies curriculum. Before registering for this subject, students must plan a course of study with a member of the WGS faculty and secure the Director's approval. Normal maximum credit is 6 units, but exceptional 9-unit projects occasionally approved.",,,,,Y,,Y,,,,,"http://student.mit.edu/catalog/mWGSa.html#WGS.400"
"WGS.UR","Undergraduate Research in Women's and Gender Studies","U",,,,,,,,"Permission of instructor",,"Undergraduate research opportunities in the Women's and Gender Studies Program.",,,,,Y,Y,Y,Y,,,,"http://student.mit.edu/catalog/mWGSa.html#WGS.UR"
"WGS.URG","Undergraduate Research in Women's and Gender Studies","U",,,,,,,,"Permission of instructor",,"Undergraduate research opportunities in the Women's and Gender Studies Program.",,,,,Y,Y,Y,Y,,,,"http://student.mit.edu/catalog/mWGSa.html#WGS.URG"
"WGS.S10","Special Subject in Women's and Gender Studies","G",3,0,9,12,,,,"",,"Each of the following may be taken for credit as a Women?s and Gender Studies (WGS) subject when its content meets WGS criteria. The full description of each subject appears with its designated Course listing. For more information, contact the program office, 14E-316, 617-253-8844, wgs@mit.edu.",,,,,Y,,Y,,,"Fall:  M. Weinstock\nSpring:  M. Weinstock",,"http://student.mit.edu/catalog/mWGSa.html#WGS.S10"
"WGS.600","Workshop for Dissertation Writers in Women's and Gender Studies","G",3,0,9,12,,,,"Must apply to the Graduate Consortium in Women's Studies",,"Addresses the main challenges faced by dissertation writers: isolation, writing schedules, and cogent arguments. Opportunity for members to exchange ideas and experiences, learn general principles of academic argument, and receive feedback. Open to graduate students in all phases of dissertation writing. Meets bi-weekly, spans Fall and Spring terms. Limited to 10.",,,,,Y,,Y,,,,,"http://student.mit.edu/catalog/mWGSa.html#WGS.600"
"WGS.605","WGS Graduate Independent Study","G",,,,,,,,"Permission of instructor",,"Individual supervised work for graduate students who wish to study topics not covered in the regular Women's and Gender Studies offerings. Before registering for this subject, students must plan a course of study with a member of the Women's and Gender Studies faculty and secure the Director's approval. Normal maximum is 6 units; exceptional 9-unit projects occasionally approved.",,,,,Y,,Y,,,,,"http://student.mit.edu/catalog/mWGSa.html#WGS.605"
"WGS.610","Seminar in Feminist Issues","G",3,0,9,12,,,,"Must apply to the Graduate Consortium in Women's Studies",,,,,,,Y,,,,,,,"http://student.mit.edu/catalog/mWGSa.html#WGS.610"
"WGS.615","Feminist Inquiry: Strategies for Effective Scholarship","G",3,0,9,12,,,,"Must apply to the Graduate Consortium in Women's Studies",,"Investigates theories and practices of feminist inquiry across a range of disciplines. Feminist research involves rethinking disciplinary assumptions and methodologies, developing new understandings of what counts as knowledge, seeking alternative ways of understanding the origins of problems/issues, formulating new ways of asking questions and redefining the relationship between subjects and objects of study. Focus on methodology, i.e., the theory and analysis of how research should proceed. Special attention to epistemological issues--pre-suppositions about the nature of knowledge. What makes research distinctively feminist lies in the complex connections between epistemologies, methodologies and research methods. Explore how these connections are formed in the traditional disciplines and raise questions about why they are inadequate and/or problematic for feminist inquiry and what, specifically, are the feminist critiques of these intersections.",,,,,,,Y,,,"S. Lantz","Lecture,5-233/T/0/1.30-4.30","http://student.mit.edu/catalog/mWGSa.html#WGS.615"
"WGS.640","Studies in Women's Life Narratives","G",3,0,9,12,,,,"Must apply to the Graduate Consortium in Women's Studies",,"Close examination of women's life narratives. Topics vary from term to term. Limited to 10.",,,,,Y,,,,,"S. Lantz",,"http://student.mit.edu/catalog/mWGSa.html#WGS.640"
"WGS.645","Issues of Representation: Feminist Theory","G",3,0,9,12,,,,"Application to the Graduate Consortium in Women's Studies",,,,,,,Y,,Y,,,"Fall:  A. Sutton\nSpring:  S. Lantz",,"http://student.mit.edu/catalog/mWGSa.html#WGS.645"
"WGS.680","The Economic History of Work and the Family","G",3,0,9,12,,,,"",,"Explores the changing map of the public and the private in pre-industrial and modern societies and examines how that map affected men's and women's production and consumption of goods and leisure. The reproductive strategies of women, either in conjunction with or in opposition to their families, is another major theme. Subject asks how an ideal of the 'domestic' arose in the early modern west, and to what extent did it limit the economic position of women; and how has that idea been challenged, and with what success in the post-industrial period. Focuses on western Europe since the Middle Ages and on the United States, but also examines how these issues have played themselves out in non-Western cultures. Graduate students are expected to pursue the subject in greater depth through reading and individual research.",,,,,Y,,,,,,,"http://student.mit.edu/catalog/mWGSa.html#WGS.680"
"WGS.700","Interdisciplinary Area Studies in Feminist Theories","G",3,0,9,12,,,,"Must apply to the Graduate Consortium in Women's Studies",,,,,,,,,Y,,,"S. Lantz",,"http://student.mit.edu/catalog/mWGSa.html#WGS.700"
