Subject Id,Subject Title,Subject Level,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule,URL
"ES.801","Physics I","U",5,0,7,12,"PHY1",,,"",,"Equivalent to 8.01; see 8.01 for description. Instruction provided through small, interactive classes. Limited to students in ESG.",,,,,Y,,,,,"A. Barrantes De Karma",,"http://student.mit.edu/catalog/mESa.html#ES.801"
"ES.8012","Physics I","U",5,0,7,12,"PHY1",,,"",,"Equivalent to 8.012; see 8.012 for description. Also covers connections to astrophysics; students complete individual and group projects. Limited to students in ESG.",,,,,Y,,,,,"P. Rebusco",,"http://student.mit.edu/catalog/mESa.html#ES.8012"
"ES.802","Physics II","U",5,0,7,12,"PHY2",,,"Physics I GIR;Calculus I GIR",,"Equivalent to 8.02; see 8.02 for description. Instruction done through small, interactive classes. Limited to students in ESG.",,,,,,,Y,,,"A. Barrantes De Karma","Lecture,24-621/MTWRF/0/9,24-621/MTWRF/0/10","http://student.mit.edu/catalog/mESa.html#ES.802"
"ES.8022","Physics II","U",5,0,7,12,"PHY2",,,"Physics I GIR","Calculus II GIR","Equivalent to 8.022; see 8.022 for description. Students complete individual and group projects; content for the last week of the term is decided by students. Limited to students in ESG.",,,,,Y,,Y,,,"Fall:  P. Rebusco\nSpring:  P. Rebusco","Lecture,24-611/MTWRF/0/11","http://student.mit.edu/catalog/mESa.html#ES.8022"
"ES.333","Production of Educational Videos:  Skills for Communicating Academic and Professional Content","U",3,1,8,12,,"CI-H",,"",,"Develops communication and media skills through the production of educational videos. Students conceive, plan, script, shoot and edit video content to teach elements of MIT's curriculum. Each student creates a series of short videos that concisely explains and contextualizes specific problems of importance to disciplines at MIT, especially physics, math, chemistry, biology, or the humanities. The resulting videos present these problems through compelling use of illustrations, demonstrations, animations, and commentary, all from the student's perspective. Empowers students specifically to communicate their MIT expertise to communities of learners and generally to reach broad audiences with quality, accessible online content. Limited to 12; preference to students in ESG.","CMS.333[J]",,,,,,Y,,,"D. Custer","Lecture,24-618/MW/0/3-5","http://student.mit.edu/catalog/mESa.html#ES.333"
"ES.729","Engineering Communication in Context","U",3,1,8,12,,"CI-H",,"",,"Introduces writing, graphics, meetings, reading, oral presentation, collaboration, and design as tools for product development. Students work in teams to conceive, design, prototype, and evaluate energy-related mechanical engineering products. Instruction focuses on communication tasks that are integral to the design process, including design notebooks, email, informal and formal presentations, meeting etiquette, literature searches, white papers, proposals, and reports. Other assignments address the cultural situation of engineers and engineering in the world at large. Limited to 18; preference to ESG students.","21W.729[J]",,,,Y,,,,,"D. Custer",,"http://student.mit.edu/catalog/mESa.html#ES.729"
"ES.112","Philosophy of Love","U",4,0,8,12,,"CI-H","HASS-H","",,"Explores the nature of love through works of philosophy, literature, film, poetry, and individual experience. Investigates the distinction among eros, philia, and agape. Students discuss ideas of love as a feeling, an action, a species of 'knowing someone,' or a way to give or take. Authors include Plato, Kant, Buber, D. H. Lawrence, Rumi, and Aristotle. Preference to students in  ESG and Concourse.",,,,,,,Y,,,"L. Perlman","Lecture,24-621/MW/0/1-3","http://student.mit.edu/catalog/mESa.html#ES.112"
"ES.113","Ancient Greek Philosophy and Mathematics","U",3,0,9,12,,"CI-H","HASS-H","",,"Explores the relationship between ancient Greek philosophy and mathematics. Investigates how ideas of definition, reason, argument and proof, rationality/irrationality, number, quality and quantity, truth, and even the idea of an idea were shaped by the interplay of philosophic and mathematical inquiry. Examines how discovery of the incommensurability of magnitudes challenged the Greek presumption that the cosmos is fully understandable. Explores the influence of mathematics on ancient Greek ethical theories. Authors: Euclid, Plato, Aristotle, Nicomachus, Theon of Smyrna, Bacon, Descartes, Dedekind, and Newton. Preference to students in Concourse and ESG.",,,,,,,Y,,,,,"http://student.mit.edu/catalog/mESa.html#ES.113"
"ES.010","Chemistry of Sports: Understanding How Exercise Affects Your Body","U",,,,3,,,,"",,"Students apply chemistry knowledge to physical fitness through the study of three sports: swimming, cycling, and running. Classroom component focuses on nutrition, exercise, anatomy, physiology, and the chemistry of supplements and sports equipment. Laboratory component focuses on training for and completion of triathlon competition. Students may earn up to 2 PE points during the term by attending supervised triathlon training workouts. Preference to students in ESG.",,,,,,,Y,,,"P. Christie","Lecture,24-619/T/0/3-5","http://student.mit.edu/catalog/mESa.html#ES.010"
"ES.011","Kitchen Chemistry","U",,,,3,,,,"",,"An experimental and 'hands-on' approach to applied chemistry in cooking. Students perform experiments to illustrate chemical principles, such as extraction, denaturation, and phase changes. Preference to students in ESG.",,,,,,,Y,,,,,"http://student.mit.edu/catalog/mESa.html#ES.011"
"ES.200","ESG Undergraduate Teaching","U",,,,2,,,,"Permission of instructor",,"An opportunity to assist in the teaching of subjects in ESG in biology, chemistry, humanities and social sciences, mathematics, and physics. Student instructors may be involved in grading, running problemsolving sessions, or teaching classes depending on experience and interest. Qualified students may also develop and teach undergraduate seminars under the supervision of an appropriate faculty or staff member. Student instructors meet weekly with staff to discuss their teaching and cover a variety of topics related to effective teaching techniques. Limited to students in ESG.",,,,,Y,,Y,,,"Fall:  P. Christie","Lecture,24-618/M/0/2","http://student.mit.edu/catalog/mESa.html#ES.200"
"ES.210","ESG Independent Study","U",,,,,,,,"Permission of instructor",,"Opportunity for independent study under regular supervision by a staff member. Projects require prior approval, as well as a written proposal and a final report. Limited to students in ESG.",,,,,Y,Y,Y,Y,,"Fall:  P. Rebusco\nSpring:  P. Rebusco",,"http://student.mit.edu/catalog/mESa.html#ES.210"
"ES.UR","Undergraduate Research in ESG","U",,,,,,,,"",,"For students wishing to pursue undergraduate research opportunities in the Experimental Study Group. Limited to students in ESG.",,,,,Y,Y,Y,Y,,"Fall:  P. Rebusco\nSpring:  P. Rebusco",,"http://student.mit.edu/catalog/mESa.html#ES.UR"
"ES.S10","Special Seminar in Science","U",,,,,,,,"",,"Covers topics not included in the permanent curriculum. May not be used for GIR credit, but may be repeated for credit with permission of instructor. Preference to students in ESG.",,,,,,,Y,,,"P. Rebusco","Lecture,24-619/F/0/3-5","http://student.mit.edu/catalog/mESa.html#ES.S10"
"ES.S11","Special Seminar in Science","U",,,,,,,,"",,"Covers topics not included in the permanent curriculum. May not be used for GIR credit, but may be repeated for credit with permission of instructor. Preference to students in ESG.",,,,,,,Y,,,,,"http://student.mit.edu/catalog/mESa.html#ES.S11"
"ES.S20","Special Seminar in Mathematics","U",,,,,,,,"",,"Covers topics not included in the permanent curriculum. May not be used for GIR credit, but may be repeated for credit with permission of instructor. Preference to students in ESG.",,,,,Y,Y,Y,,,,,"http://student.mit.edu/catalog/mESa.html#ES.S20"
"ES.S21","Special Seminar in Mathematics","U",,,,,,,,"",,"Covers topics not included in the permanent curriculum. May not be used for GIR credit, but may be repeated for credit with permission of instructor. Preference to students in ESG.",,,,,Y,Y,Y,,,,,"http://student.mit.edu/catalog/mESa.html#ES.S21"
"ES.S30","Special Seminar in Engineering and Computer Science","U",,,,,,,,"",,"Covers topics not included in the permanent curriculum. May not be used for GIR credit, but may be repeated for credit with permission of instructor. Preference to students in ESG.",,,,,Y,Y,Y,,,,,"http://student.mit.edu/catalog/mESa.html#ES.S30"
"ES.S31","Special Seminar in Engineering and Computer Science","U",,,,,,,,"",,"Covers topics not included in the permanent curriculum. May not be used for GIR credit, but may be repeated for credit with permission of instructor. Preference to students in ESG.",,,,,Y,Y,Y,,,,,"http://student.mit.edu/catalog/mESa.html#ES.S31"
"ES.S40","Special Seminar in the Humanities","U",,,,,,,,"",,"Covers topics not included in the permanent curriculum. May not be used for GIR credit, but may be repeated for credit with permission of instructor. Preference to students in ESG.",,,,,Y,,,,,"L. Perlman",,"http://student.mit.edu/catalog/mESa.html#ES.S40"
"ES.S41","Special Seminar in the Humanities","U",,,,,,,,"",,"Covers topics not included in the permanent curriculum. May not be used for GIR credit, but may be repeated for credit with permission of instructor. Preference to students in ESG.",,,,,Y,,Y,,,"L. Perlman","","http://student.mit.edu/catalog/mESa.html#ES.S41"
"ES.S42","Special Seminar in the Humanities","U",,,,,,,,"",,"Covers topics not included in the permanent curriculum. May not be used for GIR credit, but may be repeated for credit with permission of instructor. Preference to students in ESG.",,,,,Y,,Y,,,"Fall:  L. Perlman\nSpring:  L. Perlman","Lecture,MCI-/M/0/8.30-11.30","http://student.mit.edu/catalog/mESa.html#ES.S42"
"ES.S50","Special Seminar in the Arts","U",,,,,,,,"",,"Covers topics not included in the permanent curriculum. May not be used for GIR credit, but may be repeated for credit with permission of instructor. Preference to students in ESG.",,,,,Y,,,,,"L. Perlman",,"http://student.mit.edu/catalog/mESa.html#ES.S50"
"ES.S51","Special Seminar in the Arts","U",,,,,,,,"",,"Covers topics not included in the permanent curriculum. May not be used for GIR credit, but may be repeated for credit with permission of instructor. Preference to students in ESG.",,,,,Y,Y,Y,,,,,"http://student.mit.edu/catalog/mESa.html#ES.S51"
"ES.S60","Special Seminar in Social Science","U",,,,,,,,"",,"Covers topics not included in the permanent curriculum. May not be used for GIR credit, but may be repeated for credit with permission of instructor. Preference to students in ESG.",,,,,,,Y,,,,,"http://student.mit.edu/catalog/mESa.html#ES.S60"
"ES.S61","Special Seminar in Social Science","U",,,,,,,,"",,"Covers topics not included in the permanent curriculum. May not be used for GIR credit, but may be repeated for credit with permission of instructor. Preference to students in ESG.",,,,,,,Y,,,,,"http://student.mit.edu/catalog/mESa.html#ES.S61"
"ES.S70","Special Seminar in Interdisciplinary Studies","U",,,,,,,,"",,"Covers topics not included in the permanent curriculum. May not be used for GIR credit, but may be repeated for credit with permission of instructor. Preference to students in ESG.",,,,,,,Y,,,"P. Rebusco","Lecture,24-611/T/0/3-5;Lab,24-611/R/1/7-9 PM","http://student.mit.edu/catalog/mESa.html#ES.S70"
"ES.S71","Special Seminar in Interdisciplinary Studies","U",,,,,,,,"",,"Covers topics not included in the permanent curriculum. May not be used for GIR credit, but may be repeated for credit with permission of instructor. Preference to students in ESG.",,,,,,,Y,,,"H. Lieberman","","http://student.mit.edu/catalog/mESa.html#ES.S71"
