Subject Id,Subject Title,Subject Level,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule,URL
"2.007","Design and Manufacturing I",,3,4,5,12,,,,"2.001;2.670","2.086","Develops students' competence and self-confidence as design engineers. Emphasis on the creative design process bolstered by application of physical laws.  Instruction on how to complete projects on schedule and within budget. Robustness and manufacturability are emphasized. Subject relies on active learning via a major design-and-build project. Lecture topics include idea generation, estimation, concept selection, visual thinking, computer-aided design (CAD), mechanism design, machine elements, basic electronics, technical communication, and ethics. Lab fee. Limited enrollment. Pre-registration required for lab assignment; special sections by lottery only.",,,,,,,,,,"A. Winter","Lecture,10-250/TR/0/11-12.30;Lab,3-050/M/0/2-5,3-050/M/0/2-5,3-050/T/0/2-5,3-050/T/0/2-5,3-050/W/0/9-12,3-050/W/0/9-12,3-050/W/0/2-5,3-050/W/0/2-5,3-050/R/0/2-5,3-050/R/0/2-5,3-050/F/0/9-12,3-050/F/0/9-12","http://student.mit.edu/catalog/m2a.html#2.007"
"2.008","Design and Manufacturing II","U",3,3,6,12,"LAB2",,,"2.007","2.017;2.005,2.051","Integration of design, engineering, and management disciplines and practices for analysis and design of manufacturing enterprises. Emphasis is on the physics and stochastic nature of manufacturing processes and systems, and their effects on quality, rate, cost, and flexibility. Topics include process physics and control, design for manufacturing, and manufacturing systems. Group project requires design and fabrication of parts using mass-production and assembly methods to produce a product in quantity. Six units may be applied to the General Institute Lab Requirement. Satisfies 6 units of Institute Laboratory credit. Enrollment may be limited due to laboratory capacity; preference to Course 2 majors and minors.",,,,,Y,,Y,,,"Fall:  A. Hart\nSpring:  J. Chun","Lecture,35-225/MW/0/12.30-2;Lab,35-310/T/0/9-12,35-308/T/0/2-5,35-310/W/0/2-5,35-310/R/0/9-12,35-308/R/0/2-5,35-310/F/0/9-12","http://student.mit.edu/catalog/m2a.html#2.008"
"2.009","The Product Engineering Process","U",3,3,6,12,,,,"2.001;2.003;2.005,2.051;2.670,2.678,2.00B",,"Students develop an understanding of product development phases and experience working in teams to design and construct high-quality product prototypes. Design process learned is placed into a broader development context. Primary goals are to improve ability to reason about design alternatives and apply modeling techniques appropriate for different development phases; understand how to gather and process customer information and transform it into engineering specifications; and use teamwork to resolve the challenges in designing and building a substantive product prototype. Instruction and practice in oral communication provided. Enrollment may be limited due to laboratory capacity; preference to Course 2 seniors.",,,,,Y,,,,,"D. Wallace",,"http://student.mit.edu/catalog/m2a.html#2.009"
"2.013","Engineering Systems Design","U",0,6,6,12,,,,"2.001;2.003;2.005,2.051;2.670,2.678,2.00B;permission of instructor",,"Focuses on the design of engineering systems to satisfy stated performance, stability, and/or control requirements. Emphasizes individual initiative, application of fundamental principles, and the compromises inherent in the engineering design process. Culminates in the design of an engineering system, typically a vehicle or other complex system. Includes instruction and practice in written and oral communication through team presentations, design reviews, and written reports. Students taking graduate version complete additional assignments. Enrollment may be limited due to laboratory capacity; preference to Course 2 majors and minors.",,"2.733",,,Y,,,,,"D. Hart",,"http://student.mit.edu/catalog/m2a.html#2.013"
"2.014","Engineering Systems Development","U",0,6,6,12,,,,"2.001;2.003;2.005,2.051;2.670,2.678,2.00B;permission of instructor",,"Focuses on implementation and operation of engineering systems. Emphasizes system integration and performance verification using methods of experimental inquiry. Students refine their subsystem designs and the fabrication of working prototypes. Includes experimental analysis of subsystem performance and comparison with physical models of performance and with design goals. Component integration into the full system, with detailed analysis and operation of the complete vehicle in the laboratory and in the field. Includes written and oral reports. Students carry out formal reviews of the overall system design. Instruction and practice in oral and written communication provided. Students taking graduate version complete additional assignments. Enrollment may be limited due to laboratory capacity; preference to Course 2 majors and minors.",,"2.734",,,,,Y,,,"D. Hart","Lab,NE45-202/F/0/2-5","http://student.mit.edu/catalog/m2a.html#2.014"
"2.016","Hydrodynamics","U",4,2,6,12,,,,"2.001",,"Principles of conservation of mass, momentum and energy in fluid mechanics.  Basic geophysical fluid mechanics, including the effects of salinity, temperature, and density; heat balance in the ocean; large scale flows.  Hydrostatics.  Linear free surface waves, wave forces on floating and submerged structures.  Added mass, lift and drag forces.  Introduction to ocean acoustics; sound propagation and refraction.  Sonar equation. Laboratory sessions in wave propagation, lift and drag forces on submerged bodies, and sound propagation. Meets with 2.06 first half of term.",,,,,Y,,,,,"A. Techet",,"http://student.mit.edu/catalog/m2a.html#2.016"
"2.017","Design of Electromechanical Robotic Systems","U",3,3,6,12,"LAB2",,,"2.003","2.005,2.05,2.051,2.016;2.671","Design, construction, and testing of field robotic systems, through team projects with each student responsible for a specific subsystem. Projects focus on electronics, instrumentation, and machine elements. Design for operation in uncertain conditions is a focus point, with ocean waves and marine structures as a central theme. Basic statistics, linear systems, Fourier transforms, random processes, spectra and extreme events with applications in design.  Lectures on ethics in engineering practice included. Satisfies 6 units of Institute Laboratory credit. Enrollment may be limited due to laboratory capacity.","1.015[J]",,,,,,Y,,,"N. Triantafyllou","Lecture,1-134/TR/0/11-12.30;Lab,5-007/W/0/2-5","http://student.mit.edu/catalog/m2a.html#2.017"
"2.019","Design of Ocean Systems","U",3,3,6,12,,,,"2.001;2.003;2.005,2.016",,"Complete cycle of designing an ocean system using computational design tools for the conceptual and preliminary design stages. Team projects assigned, with each student responsible for a specific subsystem. Lectures cover hydrodynamics; structures; power and thermal aspects of ocean vehicles, environment, materials, and construction for ocean use; generation and evaluation of design alternatives. Focus on innovative design concepts chosen from high-speed ships, submersibles, autonomous vehicles, and floating and submerged deep-water offshore platforms. Lectures on ethics in engineering practice included. Instruction and practice in oral and written communication provided. Enrollment may be limited due to laboratory capacity; preference to Course 2 seniors.",,,,,,,Y,,,"D. Hart",,"http://student.mit.edu/catalog/m2a.html#2.019"
"2.02A","Engineering Materials: Properties and Applications","U",2,0,4,6,,,,"2.001",,"Introduction to the physical mechanisms that give rise to mechanical properties of engineering materials: stiffness, creep, stress-relaxation, strength, fracture-toughness, and fatigue. Also covers materials selection for mechanical design. Includes case studies on materials-limited problems in engineering design.",,,,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/m2a.html#2.02A"
"2.04A","Systems and Controls","U",2,1,3,6,,,,"","2.003","Introduction to linear systems, transfer functions, and Laplace transforms. Covers stability and feedback, and provides basic design tools for specifications of transient response. Briefly covers frequency-domain techniques. Enrollment may be limited due to laboratory capacity.",,,,,,,Y,,,"G. Barbastathis","Lecture,3-270/MW/0/2.30-4;Lab,3-062/R/0/12.30-2,3-062/R/0/2.30-4,3-062/F/0/12.30-2,3-062/F/0/2.30-4","http://student.mit.edu/catalog/m2a.html#2.04A"
"2.05","Thermodynamics","U",3,0,3,6,,,,"2.001",,"Provides an introduction to thermodynamics, including first law (coupled and uncoupled systems, incompressible liquid, ideal gas) and second law (equilibrium, reversibility and irreversibility). Explores systems in communication with heat reservoirs; quasi-static processes; and heat engines and refrigeration.  Properties of open systems, including mass, energy and entropy transfer.",,,,,Y,,,,,"C. Buie",,"http://student.mit.edu/catalog/m2a.html#2.05"
"2.051","Introduction to Heat Transfer","U",2,0,4,6,,,,"2.05",,"Introduces fundamental processes of heat transfer. Fourier's law. Heat conduction processes including thermal resistance, lumped capacitance, fins, and the heat equation. Elementary convection, including laminar and turbulent boundary layers, internal flow, and natural convection. Thermal radiation, including Stefan-Boltzmann law, small object in large enclosure, and parallel plates. Basic concepts of heat exchangers.",,,,,Y,,,,,"A. Patera",,"http://student.mit.edu/catalog/m2a.html#2.051"
"2.06","Fluid Dynamics","U",2,0,4,6,,,,"2.001",,"Introduction to principal concepts and methods of fluid mechanics. Pressure, hydrostatics, and buoyancy. Control volume analysis. Mass conservation and momentum conservation for moving fluids. Viscous fluid flows, flow through pipes. Dimensional analysis. Boundary layers, and lift and drag on objects. Meets with 2.016 first half of fall term.  Also offered second half of spring term.",,,,,Y,,Y,,,"Fall:  A. Techet\nSpring:  K. Varanasi","Lecture,3-270/MW/0/2.30-4;Recitation,1-277/F/0/9,1-277/F/0/10,1-277/F/0/11","http://student.mit.edu/catalog/m2a.html#2.06"
"2.086","Numerical Computation for Mechanical Engineers","U",1,3,8,12,"REST",,,"Physics I GIR;Calculus II GIR","18.03,2.087","Covers elementary programming concepts, including variable types, data structures, and flow control. Provides an introduction to linear algebra and probability. Numerical methods relevant to MechE, including approximation (interpolation, least squares, and statistical regression), integration, solution of linear and nonlinear equations, and ordinary differential equations. Presents deterministic and probabilistic approaches. Uses examples from MechE, particularly from robotics, dynamics, and structural analysis. Assignments require MATLAB programming. Enrollment may be limited due to laboratory capacity; preference to Course 2 majors and minors.",,,,,Y,,Y,,,"Fall:  D. Frey\nSpring:  F. Hover","Lecture,32-155/M/0/12;Lab,1-115/T/0/2-5,W31-301/W/0/2-5,W31-301/R/0/2-5,W31-301/F/0/1-4","http://student.mit.edu/catalog/m2a.html#2.086"
"2.087","Engineering Mathematics: Linear Algebra and ODEs","U",2,0,4,6,,,,"Calculus II GIR;Physics I GIR",,"Introduction to linear algebra and ordinary differential equations (ODEs), including general numerical approaches to solving systems of equations. Linear systems of equations, existence and uniqueness of solutions, Gaussian elimination. Initial value problems, 1st and 2nd order systems, forward and backward Euler, RK4. Eigenproblems, eigenvalues and eigenvectors, including complex numbers, functions, vectors and matrices.",,,,,Y,,Y,,,"Fall:  T. Peacock\nSpring:  A. Kolpak","Lecture,5-234/TR/0/9.30-11;Recitation,5-234/M/0/2.30-4","http://student.mit.edu/catalog/m2a.html#2.087"
"2.032","Dynamics","G",4,0,8,12,,,,"2.003",,"Review of momentum principles. Hamilton's principle and Lagrange's equations. Three-dimensional kinematics and dynamics of rigid bodies. Study of steady motions and small deviations therefrom, gyroscopic effects, causes of instability. Free and forced vibrations of lumped-parameter and continuous systems. Nonlinear oscillations and the phase plane. Nonholonomic systems. Introduction to wave propagation in continuous systems.",,,,,Y,,,,,"T. Akylas",,"http://student.mit.edu/catalog/m2a.html#2.032"
"2.033","Nonlinear Dynamics and Turbulence","G",3,2,7,12,,,,"1.060A",,"Reviews theoretical notions of nonlinear dynamics, instabilities, and waves with applications in fluid dynamics. Discusses hydrodynamic instabilities leading to flow destabilization and transition to turbulence. Focuses on physical turbulence and mixing from homogeneous isotropic turbulence. Also covers topics such as rotating and stratified flows as they arise in the environment, wave-turbulence, and point source turbulent flows. Laboratory activities integrate theoretical concepts covered in lectures and problem sets. Students taking graduate version complete additional assignments.","1.686[J],18.358[J]","1.068",,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m2a.html#2.033"
"2.034","Nonlinear Dynamics and Waves","G",3,0,9,12,,,,"Permission of instructor",,"A unified treatment of nonlinear oscillations and wave phenomena with applications to mechanical, optical, geophysical, fluid, electrical and flow-structure interaction problems. Nonlinear free and forced vibrations; nonlinear resonances; self-excited oscillations; lock-in phenomena.  Nonlinear dispersive and nondispersive waves; resonant wave interactions; propagation of wave pulses and nonlinear Schrodinger equation.  Nonlinear long waves and breaking; theory of characteristics; the Korteweg-de Vries equation; solitons and solitary wave interactions.  Stability of shear flows.  Some topics and applications may vary from year to year.","1.685[J],18.377[J]",,,"2018-2019",,,Y,,,"R. R. Rosales","Lecture,2-147/TR/0/11-12.30","http://student.mit.edu/catalog/m2a.html#2.034"
"2.036","Nonlinear Dynamics and Chaos","G",3,0,9,12,,,,"18.03,18.032",,"Introduction to the theory of nonlinear dynamical systems with applications from science and engineering. Local and global existence of solutions, dependence on initial data and parameters. Elementary bifurcations, normal forms. Phase plane, limit cycles, relaxation oscillations, Poincare-Bendixson theory. Floquet theory. Poincare maps. Averaging. Near-equilibrium dynamics. Synchronization.  Introduction to chaos. Universality. Strange attractors. Lorenz and Rossler systems. Hamiltonian dynamics and KAM theory. Uses MATLAB computing environment.","18.385[J]",,,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/m2a.html#2.036"
"2.050","Nonlinear Dynamics: Chaos","U",3,0,9,12,,,,"18.03,18.032;Physics II GIR",,"Introduction to nonlinear dynamics and chaos in dissipative systems. Forced and parametric oscillators. Phase space. Periodic, quasiperiodic, and aperiodic flows. Sensitivity to initial conditions and strange attractors. Lorenz attractor. Period doubling, intermittency, and quasiperiodicity. Scaling and universality. Analysis of experimental data: Fourier transforms, Poincare sections, fractal dimension, and Lyapunov exponents. Applications to mechanical systems, fluid dynamics, physics, geophysics, and chemistry. See 12.207J/18.354J for Nonlinear Dynamics: Continuum Systems.","12.006[J],18.353[J]",,,,Y,,,,,"H. Ronellenfitsch",,"http://student.mit.edu/catalog/m2a.html#2.050"
"2.060","Structural Dynamics","G",3,1,8,12,,,,"18.03,permission of instructor",,"Examines response of structures to dynamic excitation: free vibration, harmonic loads, pulses and earthquakes. Covers systems of single- and multiple-degree-of-freedom, up to the continuum limit, by exact and approximate methods. Includes applications to buildings, ships, aircraft and offshore structures. Students taking graduate version complete additional assignments.","1.581[J],16.221[J]","1.058",,,Y,,,,,"T. Cohen",,"http://student.mit.edu/catalog/m2a.html#2.060"
"2.062","Wave Propagation","G",3,0,9,12,,,,"2.003;18.075",,"Theoretical concepts and analysis of wave problems in science and engineering with examples chosen from elasticity, acoustics, geophysics, hydrodynamics, blood flow, nondestructive evaluation, and other applications.  Progressive waves, group velocity and dispersion, energy density and transport. Reflection, refraction and transmission of plane waves by an interface. Mode conversion in elastic waves. Rayleigh waves. Waves due to a moving load. Scattering by a two-dimensional obstacle.  Reciprocity theorems. Parabolic approximation. Waves on the sea surface. Capillary-gravity waves. Wave resistance. Radiation of surface waves. Internal waves in stratified fluids.  Waves in rotating media.  Waves in random media.","1.138[J],18.376[J]",,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m2a.html#2.062"
"2.065","Acoustics and Sensing","U",3,0,9,12,,,,"2.003,6.003,8.03,16.003",,"Introduces the fundamental concepts of acoustics and sensing with waves. Provides a unified theoretical approach to the physics of image formation through scattering and wave propagation in sensing. The linear and nonlinear acoustic wave equation, sources of sound, including musical instruments. Reflection, refraction, transmission and absorption. Bearing and range estimation by sensor array processing, beamforming, matched filtering, and focusing. Diffraction, bandwidth, ambient noise and reverberation limitations. Scattering from objects, surfaces and volumes by Green's Theorem. Forward scatter, shadows, Babinet's principle, extinction and attenuation. Ray tracing and waveguides in remote sensing. Applications to acoustic, radar, seismic, thermal and optical sensing and exploration. Students taking the graduate version complete additional assignments.",,"2.066",,,,,Y,,,"N. Makris","Lecture,5-134/MW/0/9.30-11","http://student.mit.edu/catalog/m2a.html#2.065"
"2.066","Acoustics and Sensing","G",3,0,9,12,,,,"",,"Introduces the fundamental concepts of acoustics and sensing with waves. Provides a unified theoretical approach to the physics of image formation through scattering and wave propagation in sensing. The linear and nonlinear acoustic wave equation, sources of sound, including musical instruments. Reflection, refraction, transmission and absorption. Bearing and range estimation by sensor array processing, beamforming, matched filtering, and focusing. Diffraction, bandwidth, ambient noise and reverberation limitations. Scattering from objects, surfaces and volumes by Green's Theorem. Forward scatter, shadows, Babinet's principle, extinction and attenuation. Ray tracing and waveguides in remote sensing. Applications to acoustic, radar, seismic, thermal and optical sensing and exploration. Students taking the graduate version of the subject complete additional assignments.",,,,,,,Y,,,,"","http://student.mit.edu/catalog/m2a.html#2.066"
"2.071","Mechanics of Solid Materials","G",4,0,8,12,,,,"2.002,2.02A",,"Fundamentals of solid mechanics applied to the mechanical behavior of engineering materials. Kinematics of deformation, stress, and balance principles. Isotropic linear elasticity and isotropic linear thermal elasticity. Variational and energy methods. Linear viscoelasticity. Small-strain elastic-plastic deformation. Mechanics of large deformation; nonlinear hyperelastic material behavior. Foundations and methods of deformable-solid mechanics, including relevant applications. Provides base for further study and specialization within solid mechanics, including continuum mechanics, computational mechanics (e.g., finite-element methods), plasticity, fracture mechanics, structural mechanics, and nonlinear behavior of materials.",,,,,,,Y,,,"L. Anand","Lecture,1-150/MW/0/1-2.30;Recitation,5-134/F/0/3","http://student.mit.edu/catalog/m2a.html#2.071"
"2.072","Mechanics of Continuous Media","G",3,0,9,12,,,,"2.071",,"Principles and applications of continuum mechanics. Kinematics of deformation. Thermomechanical conservation laws. Stress and strain measures. Constitutive equations including some examples of their microscopic basis.  Solution of some basic problems for various materials as relevant in materials science, fluid dynamics, and structural analysis. Inherently nonlinear phenomena in continuum mechanics. Variational principles.",,,,"2018-2019",Y,,,,,"L. Anand",,"http://student.mit.edu/catalog/m2a.html#2.072"
"2.073","Solid Mechanics: Plasticity and Inelastic Deformation","G",3,0,9,12,,,,"2.071",,"Physical basis of plastic/inelastic deformation of solids; metals, polymers, granular/rock-like materials. Continuum constitutive models for small and large deformation of elastic-(visco)plastic solids. Analytical and numerical solution of selected boundary value problems. Applications to deformation processing of metals.",,,,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/m2a.html#2.073"
"2.074","Solid Mechanics: Elasticity","G",3,0,9,12,,,,"2.002;18.03",,"Introduction to the theory and applications of elastic solids. Review strain, stress, and stress-strain law. Several of the following topics: Anisotropic material behavior. Piezoelectric materials. Effective properties of composites. Structural mechanics of beams and plates. Energy methods for structures. Two-dimensional problems. Stress concentration at cavities, concentrated loads, cracks, and dislocations. Variational methods and their applications; introduction to the finite element method. Introduction to wave propagation.",,,,,Y,,,,,"R. Abeyaratne",,"http://student.mit.edu/catalog/m2a.html#2.074"
"2.076","Mechanics of Heterogeneous Materials","G",3,0,9,12,,,,"2.002,3.032,16.20,permission of instructor",,"Mechanical behavior of heterogeneous materials such as thin-film microelectro- mechanical systems (MEMS) materials and advanced filamentary composites, with particular emphasis on laminated structural configurations.  Anisotropic and crystallographic elasticity formulations.  Structure, properties and mechanics of constituents such as films, substrates, active materials, fibers, and matrices including nano- and micro-scale constituents.  Effective properties from constituent properties.  Classical laminated plate theory for modeling structural behavior including extrinsic and intrinsic strains and stresses such as environmental effects.  Introduction to buckling of plates and nonlinear (deformations) plate theory.  Other issues in modeling heterogeneous materials such as fracture/failure of laminated structures.","16.223[J]",,,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/m2a.html#2.076"
"2.080","Structural Mechanics","G",4,0,8,12,,,,"2.002",,"Presents fundamental concepts of structural mechanics with applications to marine, civil, and mechanical structures. Covers residual stresses; thermal effects; analysis of beams, columns, tensioned beams, trusses, frames, arches, cables, and shafts of general shape and material, including composites; elastic buckling of columns; exact and approximate methods, energy methods, principle of virtual work, and introduction to computational structural mechanics.","1.573[J]",,,,Y,,,,,"H. Schmidt",,"http://student.mit.edu/catalog/m2a.html#2.080"
"2.081","Plates and Shells: Static and Dynamic Analysis","G",3,1,8,12,,,,"2.071,2.080,permission of instructor",,"Stress-strain relations for plate and shell elements. Differential equations of equilibrium. Energy methods and approximate solutions. Bending and buckling of rectangular plates. Post-buckling and ultimate strength of cold formed sections and typical stiffened panels used in aerospace, civil, and mechanical engineering; offshore technology; and ship building. Geometry of curved surfaces. General theory of elastic, axisymmetric shells and their equilibrium equations. Buckling, crushing and bending strength of cylindrical shells with applications. Propagation of 1-D elastic waves in rods, geometrical and material dispersion. Plane, Rayleigh surface, and 3-D waves. 1-D plastic waves. Response of plates and shells to high-intensity loads. Dynamic plasticity and fracture. Application to crashworthiness and impact loading of structures.","16.230[J]",,,,,,Y,,,"W. M. van Rees, N. M. Patrikalakis","Lecture,5-134/MW/0/1-2.30;Lab,TBA","http://student.mit.edu/catalog/m2a.html#2.081"
"2.082","Ship Structural Analysis and Design","G",3,0,3,6,,,,"2.081;2.701",,"Design application of analysis developed in 2.081J. Ship longitudinal strength and hull primary stresses. Ship structural design concepts. Design limit states including plate bending, column and panel buckling, panel ultimate strength, and plastic analysis. Matrix stiffness, and introduction to finite element analysis. Computer projects on the structural design of a midship module.",,,,,,,Y,,,"R. Mccord","Lecture,1-371/TR/0/2.30-4","http://student.mit.edu/catalog/m2a.html#2.082"
