Subject Id,Subject Title,Subject Level,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule,URL
"21G.040","A Passage to India: Introduction to Modern Indian Culture and Society","U",3,0,9,12,,,"HASS-H","",,"Introduction to Indian culture through films, short-stories, novels, essays, newspaper articles. Examines some major social and political controversies of contemporary India through discussions centered on India's history, politics and religion. Focuses on issues such as ethnic tension and terrorism, poverty and inequality, caste conflict, the missing women, and the effects of globalization on popular and folk cultures. Particular emphasis on the IT revolution, outsourcing, the new global India and the enormous regional and subcultural differences. Taught in English.",,,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m21Ga.html#21G.040"
"21G.043","Introduction to Asian American Studies: Historical and Contemporary Issues","U",3,0,9,12,,,"HASS-H","",,"Provides an overview of Asian American history and its relevance for contemporary issues. Covers the first wave of Asian immigration in the 19th century, the rise of anti-Asian movements, the experiences of Asian Americans during WWII, the emergence of the Asian American movement in the 1960s, and the new wave of post-1965 Asian immigration. Examines the role these experiences played in the formation of Asian American ethnicity. Addresses key societal issues such as racial stereotyping, media racism, affirmative action, the glass ceiling, the 'model minority' syndrome, and anti-Asian harassment or violence. Taught in English.","21H.107[J]",,,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/m21Ga.html#21G.043"
"21G.044","Classics of Chinese Literature in Translation","U",3,0,9,12,,,"HASS-H","",,"Introduction to some of the major genres of traditional Chinese poetry, fiction, and drama. Intended to give students a basic understanding of the central features of traditional Chinese literary genres, as well as to introduce students to the classic works of the Chinese literary tradition. Works read include  Journey to the West, Outlaws of the Margin, Dream of the Red Chamber,  and the poetry of the major Tang dynasty poets. Literature read in translation. Taught in English.","WGS.235[J]","21G.195",,,,,Y,,,,,"http://student.mit.edu/catalog/m21Ga.html#21G.044"
"21G.045","Global Chinese Food","U",2,2,8,12,,,"HASS-H","",,"Introduces the history of Chinese food around the world.  Illustrates how the globalization of Chinese food is deeply connected to Chinese migration patterns, expansion of Western influence in Asia, and race relations in places of Chinese settlement.  Focuses on the 19 th  and 20 th  centuries, specifically on major events in modern world history that affected the availability and demand for Chinese food.  Also looks briefly at Chinese merchants trading in exotic foods in Southeast Asia during the 18 th  century. Throughout the term, students work on digital maps which serve as the basis of many assignments, including presentations and papers. Limited to 18.",,,,,,,Y,,,,,"http://student.mit.edu/catalog/m21Ga.html#21G.045"
"21G.046","Modern Chinese Fiction and Cinema","U",3,0,9,12,,"CI-H","HASS-H","",,"Covers major works of Chinese fiction and film, from mainland China, Taiwan, and Hong Kong. Focusing on the modern period, examines how Chinese intellectuals, writers, and filmmakers have used artistic works to critically explore major issues in modern Chinese culture and society. Literature read in translation. Taught in English. Enrollment limited.",,"21G.192",,,Y,,,,,"J. Wang",,"http://student.mit.edu/catalog/m21Ga.html#21G.046"
"21G.047","Cultures of East Asia","U",3,0,9,12,,,"HASS-S","",,"Explores diverse cultures, everyday experiences, and political economies in East Asian countries, such as China, Japan, Korea, and Singapore, with additional examples from the surrounding regions. Examines the different ways people in these regions experience and understand globalization, as well as the changing structures of kinship and family, work and organizational culture, media, consumption, and the role of government. Readings cover ethnographic studies of the world's largest seafood market in Tokyo, the effect of the Asian financial crisis on South Korea, the role of science in formulating China's one child policy and its economic and social implications, and the state and ethnic diversity in Singapore.","21A.140[J]",,,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/m21Ga.html#21G.047"
"21G.048","Images of Asian Women: Dragon Ladies and Lotus Blossoms","U",3,0,9,12,,,"HASS-S","",,"Explores some of the forces and mechanisms through which stereotypes are built and perpetuated. In particular, examines stereotypes associated with Asian women in colonial, nationalist, state-authoritarian, and global/diasporic narratives about gender and power. Students read ethnography, fiction, and history, and view films to examine the politics and circumstances that create and perpetuate the representation of Asian women as dragon ladies, lotus blossoms, despotic tyrants, desexualized servants, and docile subordinates.  Students are introduced to debates about Orientalism, gender, and power.","21A.141[J],WGS.274[J]",,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m21Ga.html#21G.048"
"21G.049","French Photography","U",3,0,9,12,,"CI-H","HASS-A","",,"Introduces students to the world of French photography from its invention in the 1820s to the present. Provides exposure to major photographers and images of the French tradition, and encourages students to explore the social and cultural roles and meanings of photographs. Designed to help students navigate their own photo-saturated worlds; provides opportunity to gain practical experience in photography. Taught in English. Enrollment limited.",,,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m21Ga.html#21G.049"
"21G.052","French Film Classics","U",2,2,8,12,,,"HASS-H","",,"History and aesthetics of French cinema from the advent of sound to present-day. Treats films in the context of technical processes, the art of narration, directorial style, role of the scriptwriter, the development of schools and movements, the impact of political events and ideologies, and the relation between French and other national cinemas. Films shown with English subtitles. Taught in English.",,,,"2018-2019",Y,,,,,"K. Rennebohm",,"http://student.mit.edu/catalog/m21Ga.html#21G.052"
"21G.053","Understanding Contemporary French Politics","U",3,0,9,12,,"CI-H","HASS-S","",,"Examines the changes in contemporary French society through the study of political debates, reforms and institutions since 1958. Analyzes the deep influence of politics on cultural and social life, despite a decline in political participation. Revisits public controversies and political cleavages, from the Algerian war to postcolonial issues, from the birth of the European Union to the recent financial crisis, and from the moral 'revolution' of the seventies to the recognition of new families. Course taught in English. Enrollment limited.",,,,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/m21Ga.html#21G.053"
"21G.054","France: Enlightenment and Revolution","U",3,0,9,12,,,"HASS-H","",,"Explores the question of whether the French Enlightenment caused the French Revolution. Studies France prior to 1789, analyzes some of the most critically corrosive works of the French Enlightenment, and considers how ideas circulated through France and Europe in the eighteenth century. Examines the role of enlightened ideas in France during the revolutionary decade from 1789 to 1799.","21H.241[J]",,,,Y,,,,,,,"http://student.mit.edu/catalog/m21Ga.html#21G.054"
"21G.055","Media in Weimar and Nazi Germany","U",2,2,8,12,,"CI-H","HASS-H","",,"Debates over national and media identity in Weimar and Nazi Germany. Production and use of media under extreme political and social conditions with a focus on films (such as  Nosferatu, Berlin, M,  and  Triumph des Willens ) and other media. Media approached as both texts and systems. Considers the legacy of the period, in terms of stylistic influence (e.g. film noir), techniques of persuasion, and media's relationship to social and economic conditions. Taught in English. Enrollment limited.","CMS.311[J]",,,"2018-2019",,,Y,,,"W. Uricchio","Lecture,E15-335/TR/0/2-3.30","http://student.mit.edu/catalog/m21Ga.html#21G.055"
"21G.057","Gender in Science, Technology, and Environment","U",3,0,9,12,,,"HASS-H","",,"Provides an introduction to the analysis of gender in science, technology, and environmental politics from a global perspective. Familiarizes students with central objects, questions, and methods in the field. Examines existent critiques of the racial, sexual and environmental politics at stake in techno-scientific cultures. Draws on material from popular culture, media, fiction, film, and ethnography. Addressing specific examples from across the globe, students also explore different approaches to build more livable environments that promote social justice. Taught in English. Limited to 18.","STS.022[J],WGS.275[J]",,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m21Ga.html#21G.057"
"21G.058","Migration, Race and Ethnicity in a New Europe and Germany","U",3,0,9,12,,,"HASS-H","",,"Addresses the shifting politics of nation, ethnicity, and race in the context of migration and globalization in Germany and Europe. Provides students with analytical tools to approach global concerns and consider Europe and Germany from cross-cultural and interdisciplinary perspectives. Familiarizes students with the ways in which histories of migration, travel, and colonial encounters shape contemporary Europe. Introduces the concepts of transnationalism, diasporic cultures, racism, ethnicity, asylum, and mobility via case studies and materials, including film, ethnography, fiction, and autobiography. Taught in English.",,"21G.418",,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/m21Ga.html#21G.058"
"21G.059","Paradigms of European Thought and Culture","U",3,0,9,12,,"CI-H","HASS-H","",,"Subject surveys the main currents of European cultural and intellectual history in the modern period. Introduces a set of ideas and arguments that have played a formative role in European culture, and acquaints students with exemplars of critical thought. Readings begin with the Protestant Reformation and move through the French Revolution up to the post-WWII period. Figures to be considered include Luther, Descartes, Kant, Hegel, Rousseau, Smith, Marx, Freud, Beauvoir, and Foucault. Class discussions set these texts into the context of European culture. Topics to be considered are artworks by Goya, David, and Duchamp; the architecture of Schinkel; the music of Bach; and the literature of Goethe. Taught in English.",,,,,Y,,,,,,,"http://student.mit.edu/catalog/m21Ga.html#21G.059"
"21G.063","Anime: Transnational Media and Culture","U",3,0,9,12,,,"HASS-H","",,"Explores anime (Japanese animated films and TV shows) as a study in flows among media and cultures. Discusses Japan's substantial share of the TV cartoon market and the reasons for anime's worldwide success.  Focuses on cultural production and the ways anime cultures are created through the interactive efforts of studios, sponsors, fans, broadcasters, and distributors. Uses anime scholarship and media examples as a means to examine leading theories in media and cultural studies, gender and sexuality, technology and identity, and post-industrial globalization. Taught in English.",,"21G.596",,"2017-2018",,,Y,,,"I. Condry",,"http://student.mit.edu/catalog/m21Ga.html#21G.063"
"21G.064","Introduction to Japanese Culture","U",3,0,9,12,,"CI-H","HASS-H","",,"Examines the major aesthetic, social, and political elements which have shaped modern Japanese culture and society. Readings on contemporary Japan and historical evolution of the culture are coordinated with study of literary texts, film, and art, along with an analysis of everyday life and leisure activities. Taught in English. Limited to 18.",,"21G.592",,,Y,,,,,"P. Roquet",,"http://student.mit.edu/catalog/m21Ga.html#21G.064"
"21G.065","Japanese Literature and Cinema","U",3,0,9,12,,"CI-H","HASS-H","",,"Surveys both cinematic and literary representations of diverse eras and aspects of Japanese culture such as the classical era, the samurai age, wartime Japan and the atomic bombings, social change in the postwar period, and the appropriation of foreign cultural themes, with an emphasis on the modern period. Directors include Akira Kurosawa and Hiroshi Teshigahara. Authors include Kobo Abe and Yukio Mishima. Films shown with subtitles in English.  Taught in English. Enrollment limited.",,"21G.593",,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/m21Ga.html#21G.065"
"21G.067","Digital Media in Japan and Korea","U",3,0,9,12,,,"HASS-H","",,"Examines the social, cultural, and political stakes of digital culture in Japan and Korea. Focuses on digital media use (and abuse), including the internet, streaming and mobile media, gaming, robots, and augmented realities; the digital remediation of older media; and methods for the study of online life. By considering how digital media use has developed in each country and reshaped identity, politics, public space, and creative practice, students build a conceptual and critical vocabulary for the comparative study of algorithmic cultures. Taught in English.",,"21G.597",,,,,Y,,,,"Lecture,14/TR/0/11-12.30,N-313/TR/0/11-12.30","http://student.mit.edu/catalog/m21Ga.html#21G.067"
"21G.068","The Invention of French Theory: A History of Transatlantic Intellectual Life since 1945","U",3,0,9,12,,,"HASS-H","",,"Examines post-WWII French theory. Discusses how theorists such as Lacan, Cixous, Derrida, and Debord were perceived in France and the US. Explores transatlantic intellectual debates since 1989 and the 'new' French theory. Topics include: communism, decolonization, neo-liberalism, gender and mass media. Taught in English.","WGS.234[J]",,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m21Ga.html#21G.068"
"21G.070","Latin America and the Global Sixties: Counterculture and Revolution","U",3,0,9,12,,"CI-H","HASS-H","",,"Close reading of political issues, cultural artifacts, and social actors of Latin America during and in the wake of the revolutionary 1960s. Examines how culture and politics addressed the need to conceptually organize a series of events that were equally momentous and confusing. Questions the established stereotypes and assumptions about Latin America and the sixties that are portrayed in its contemporary, often nostalgic, revivals. Focuses on the ideas that defined Latin America's participation in a global trend of political upheavals, emerging youth cultures, and demands for social justice. Taught in English. Enrollment limited.",,,,,Y,,,,,"L. Greene",,"http://student.mit.edu/catalog/m21Ga.html#21G.070"
"21G.072","The New Latin American Novel","U",3,0,9,12,,"CI-H","HASS-H","",,"Students read newly translated, recent fiction from Latin America and consider contemporary issues in, and approaches to, reading and writing literature in the 21st century. Debates the concept of    contemporary    in these texts and whether we can still talk about a Latin American novel. Reflects on issues of interpretation, authorship, gender, genre, media, ideology and theories of the novel, Latin American literary history, and translation. Authors may include C&eacute;sar Aira, Mario Levrero, Samanta Schweblin, Yuri Herrera, Ena Luc&iacute;a Portela, Valeria Luiselli, Roberto Bola&ntilde;o, Marlon James, and J.P. Cuenca. Enrollment limited.",,,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m21Ga.html#21G.072"
"21G.074","Topics in Portuguese Popular Culture","U",3,0,9,12,,,"HASS-H","",,"Examines contemporary film, music, and literature of the Portuguese-speaking world. Selected literary, historical, and cultural texts serve as vehicles for a deeper understanding of the major political and social shifts that have affected the landscape of the contemporary Portuguese-speaking world: from Brazil's military dictatorship to its transition to democracy; from Portugal's New State to membership in the European Union; and from the wars of independence in Africa to the formation of newly independent nations. Taught in English.",,,,,,,Y,,,"A. Igrejas","Lecture,16-644/MW/0/2-3.30","http://student.mit.edu/catalog/m21Ga.html#21G.074"
"21G.075","The Global Chinese: Chinese Migration, 1567-Present","U",3,0,9,12,,,"HASS-H","",,"Examines Chinese migration in historical and comparative perspective, beginning in 1567 with the lifting of the imperial ban on private maritime trade. Covers migration to diverse venues across the globe, including tropical colonies, settler societies, Chinese frontiers, and postcolonial metropoles. Topics include the varied roles of Chinese migrants in these diverse venues, the coolie trade and anti-Chinese movements, overseas students, transnational networks, cultural adaptation, and the creolization of Chinese food in migrant communities. Critically examines the degree to which this transnational migration has produced a 'Global Chinese' identity. Taught in English.","21H.253[J]","21G.196",,,Y,,,,,,,"http://student.mit.edu/catalog/m21Ga.html#21G.075"
"21G.077","Introduction to the Classics of Russian Literature","U",3,0,9,12,,,"HASS-H","",,"Explores the works of classical Russian writers of the nineteenth and twentieth centuries, including stories and novels by Dostoevsky, Tolstoy, Chekhov, Bunin, Nabokov, Platonov, Solzhenitsyn and others. Focuses on their approaches to portraying self and society. Examines how writers responded to pivotal events in Russian history, including revolutions, wars, years of the Soviet regime, and the collapse of the communist system. Taught in English; students interested in completing an extra project in Russian should register for 21G.618.","21L.490[J]","21G.618",,,,,Y,,,"M. Khotimsky","Lecture,14/TR/0/2.30-4,N-217/TR/0/2.30-4","http://student.mit.edu/catalog/m21Ga.html#21G.077"
"21G.078","Latin America Through Film","U",3,0,9,12,,,"HASS-H","",,"Traces Latin American history through film and analyzes how this medium represents events in the recent and distant past. Weekly movies provide a window through which to analyze themes such as colonialism, national formation, revolution, gender, race relations, popular mobilizations and counterinsurgency. Examines films for how they represent a particular group or country, the reality they capture or obscure, and the message they convey.","21H.172[J]",,,"2017-2018",,,Y,,,"T. Padilla",,"http://student.mit.edu/catalog/m21Ga.html#21G.078"
"21G.084","Introduction to Latin American Studies","U",3,0,9,12,,"CI-H","HASS-S","",,"Examines contemporary Latin American culture, politics, and history. Surveys geography, economic development, and race, religion, and gender in Latin America. Special emphasis on the Salvadoran civil war, human rights and military rule in Argentina and Chile, and migration from Central America and Mexico to the United States. Students analyze films, literature, visual art, journalism, historical documents, and social scientific research.","17.55[J],21A.130[J],21H.170[J]",,,,,,Y,,,"T. Padilla","Lecture,1-135/MW/0/2.30-4","http://student.mit.edu/catalog/m21Ga.html#21G.084"
"21G.085","Imperial and Revolutionary Russia: Culture and Politics, 1700-1917","U",3,0,9,12,,,"HASS-H","",,"Analyzes Russia's social, cultural, and political heritage in the 18th and 19th centuries, up to and including the Russian Revolution of 1917. Compares reforming and revolutionary impulses in the context of serfdom, the rise of the intelligentsia, and debates over capitalism. Focuses on historical and literary texts, especially the intersections between the two.","21H.244[J]",,,,Y,,,,,"E. Wood",,"http://student.mit.edu/catalog/m21Ga.html#21G.085"
"21G.086","Soviet and Post-Soviet Politics and Society: 1917 to the Present","U",3,0,9,12,,"CI-H","HASS-S","",,"Explores the political and historical evolution of the Soviet state and society from the 1917 Revolution to the present. Covers the creation of a revolutionary regime, causes and nature of the Stalin revolution, post-Stalinist efforts to achieve political and social reform, and causes of the Soviet collapse. Also examines current developments in Russia in light of Soviet history. Enrollment limited","17.57[J],21H.245[J]",,,"2017-2018",,,Y,,,"E. Wood",,"http://student.mit.edu/catalog/m21Ga.html#21G.086"
"21G.094","Cinema in Japan and Korea","U",3,0,9,12,,,"HASS-A","",,"Focuses on landmark art cinema from both countries while providing a thorough introduction to film style. Each week examines a different component of film form, using the close analysis of specific films in their cultural and historical context. Explores the use of video essays as a form of critical analysis.",,"21G.594",,,Y,,,,,"P. Roquet",,"http://student.mit.edu/catalog/m21Ga.html#21G.094"
"21G.909","Romantic Love in Chinese Narrative and Cinematic Traditions","U",3,0,9,12,,"CI-H","HASS-H","",,"Investigates the theme and representation of love and desire in Chinese literature and cinema, from examination of the classic cult of  qing  - a philosophical concept that captivated Chinese literati for centuries.  Addresses topics such as the changing definition of love and sexuality since the 16th century. Explores the premodern period, the Republican period, Mao's era, and Reform China via short stories and novellas (Ding Ling, Eileen Chang, Wang Anyi, Zhang Jie, Zhang Mei), and feature films made in Hong Kong, mainland China, and Taiwan. A comparative perspective of Confucius versus Freud runs through the entire class. Enrollment limited.",,"21G.138",,"2017-2018",,,Y,,,"J. Wang",,"http://student.mit.edu/catalog/m21Ga.html#21G.909"
"21G.101","Chinese I (Regular)","U",4,0,8,12,,,"HASS-H","",,"Introduction to modern standard Chinese (Mandarin) with emphasis on developing conversational skills by using fundamental grammatical patterns and vocabulary in functional and culturally suitable contexts. Basic reading and writing are also taught. For graduate credit, see 21G.151. Placement interview with instructors required of students who have had prior exposure to Chinese before or on Reg Day. Limited to 16 per section. No listeners.",,"21G.151",,,Y,Y,,,,"Fall:  H. Liao","Lecture,16-628/MTWRF/0/10-1","http://student.mit.edu/catalog/m21Gb.html#21G.101"
"21G.102","Chinese II (Regular)","U",4,0,8,12,,,"HASS-H","21G.101,permission of instructor",,"Continuation of 21G.101. For full description, see 21G.101. For graduate credit see 21G.152. Placement interview on or before Reg. Day required of students who have had prior exposure of Chinese elsewhere. Limited to 16 per section. No listeners.",,"21G.152","21G.142",,,,Y,,,"H. Liao","Lecture,16-676/MTRF/0/10,14/MTRF/0/12,N-325/MTRF/0/12,14/MTRF/0/1,N-325/MTRF/0/1,14/MTRF/0/3,N-325/MTRF/0/3","http://student.mit.edu/catalog/m21Gb.html#21G.102"
"21G.103","Chinese III (Regular)","U",4,0,8,12,,,"HASS-H","21G.102,permission of instructor",,"Continuing instruction in spoken and written Chinese, with particular emphasis on consolidating basic conversational skills and improving reading confidence and depth. Lab work required. Placement interview with instructors before or on Reg. Day required of students who have had prior exposure to Chinese elsewhere. Limited to 16 per section. No listeners.",,,,,Y,,,,,"T. Chen",,"http://student.mit.edu/catalog/m21Gb.html#21G.103"
"21G.104","Chinese IV (Regular)","U",4,0,8,12,,,"HASS-H","21G.103,permission of instructor",,"Continuation of 21G.103. For full description, see 21G.103. Placement interview on or before Reg. Day required of students who have had prior exposure to Chinese elsewhere. Limited to 16 per section. No listeners.",,,"21G.143",,,,Y,,,"H. Liao","Lecture,16-676/MTRF/0/9,1-273/MTRF/0/12,14/MTRF/0/2,N-325/MTRF/0/2","http://student.mit.edu/catalog/m21Gb.html#21G.104"
"21G.105","Chinese V (Regular): Discovering Chinese Cultures and Societies","U",3,0,9,12,,,"HASS-H","21G.104,permission of instructor",,"Students develop more sophisticated conversational and reading skills by combining traditional textbook material with their own explorations of Chinese speaking societies, using the human, literary, and electronic resources available at MIT and in the Boston area. Placement interview on or before Reg. Day required of students who have had prior exposure to Chinese elsewhere. Limited to 16 per section. No listeners.",,,,,Y,,,,,"T. Chen",,"http://student.mit.edu/catalog/m21Gb.html#21G.105"
"21G.106","Chinese VI (Regular): Discovering Chinese Cultures and Societies","U",3,0,9,12,,,"HASS-H","21G.105,permission of instructor",,"Continuation of 21G.105. For full description see 21G.105. Placement interview on or before Reg. Day required of students who have had prior exposure to Chinese elsewhere. Limited to 16 per section. No listeners.",,,,,,,Y,,,"T. Chen","Lecture,16-628/MWF/0/10","http://student.mit.edu/catalog/m21Gb.html#21G.106"
"21G.107","Chinese I (Streamlined)","U",3,0,9,12,,,"HASS-H","Permission of instructor",,"The first term streamlined sequence. Designed for students who have conversational skills (typically gained from growing up in a Chinese speaking environment) without a corresponding level of literacy. For graduate credit see 21G.157. Placement interview on or before Reg. Day required of students who have had prior exposure to Chinese elsewhere. Limited to 16 per section. No listeners.",,"21G.157",,,Y,,,,,"M. Liang",,"http://student.mit.edu/catalog/m21Gb.html#21G.107"
"21G.108","Chinese II (Streamlined)","U",3,0,9,12,,,"HASS-H","21G.107,permission of instructor",,"The second term streamlined sequence; continuation of 21G.107. The streamlined sequence is designed for students who have conversational skills (typically gained from growing up in a Chinese speaking environment) without a corresponding level of literacy. For graduate credit see 21G.158. Placement interview on or before Reg. Day required of students who have had prior exposure to Chinese elsewhere. Limited to 16 per section. No listeners.",,"21G.158",,,,,Y,,,"M. Liang","Lecture,14/MWF/0/10,N-325/MWF/0/10,14/MWF/0/1,N-313/MWF/0/1","http://student.mit.edu/catalog/m21Gb.html#21G.108"
"21G.109","Chinese III (Streamlined)","U",3,0,9,12,,,"HASS-H","21G.108,permission of instructor",,"Intermediate level subject in streamlined sequence. Designed for students who have conversational skills (typically gained from growing up in a Chinese speaking environment) without a corresponding level of literacy. Consolidates conversation skills, improves reading confidence and broadens composition style. Placement interview on or before Reg. Day required of students who have had prior exposure to Chinese elsewhere. Limited to 16 per section. No listeners.",,,,,Y,,,,,"K. Zhou",,"http://student.mit.edu/catalog/m21Gb.html#21G.109"
