Subject Id,Subject Title,Subject Level,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule,URL
"AS.311","Leadership Laboratory","U",,,,2,,,,"AS.212,permission of instructor","AS.301","Consists of activities classified as advanced leadership experiences that involve the planning and controlling of military activities of the cadet corps and the preparation and presentation of briefings and other oral and written communications. Also includes interviews, guidance, and information to increase the understanding, motivation, and performance of other cadets. AS.312 is a continuation of AS.311.",,,,,Y,,,,,"P. Dela Cruz",,"http://student.mit.edu/catalog/mASa.html#AS.311"
"AS.312","Leadership Laboratory","U",,,,2,,,,"","AS.302","Consists of activities classified as advanced leadership experiences that involve the planning and controlling of military activities of the cadet corps and the preparation and presentation of briefings and other oral and written communications. Also includes interviews, guidance, and information to increase the understanding, motivation, and performance of other cadets. AS.312 is a continuation of AS.311.",,,,,,,Y,,,"P. Dela Cruz","","http://student.mit.edu/catalog/mASa.html#AS.312"
"AS.401","National Security Affairs/Preparation for Active Duty","U",3,0,9,12,,,,"AS.302,permission of instructor","AS.411","Examines the national security process, regional studies, advanced leadership ethics, and Air Force doctrine. Special topics of interest focus on the military as a profession, officership, military justice, civilian control of the military, preparation for active duty, and current issues affecting military professionalism. Within this structure, continued emphasis on refining communication skills. AS.402 is a continuation of AS.401.",,,,,Y,,,,,"S. Ott",,"http://student.mit.edu/catalog/mASa.html#AS.401"
"AS.402","National Security Affairs/Preparation for Active Duty","U",3,0,3,6,,,,"","AS.412","Examines the national security process, regional studies, advanced leadership ethics, and Air Force doctrine. Special topics of interest focus on the military as a profession, officership, military justice, civilian control of the military, preparation for active duty, and current issues affecting military professionalism. Within this structure, continued emphasis on refining communication skills. AS.402 is a continuation of AS.401.",,,,,,,Y,,,"S. Ott","","http://student.mit.edu/catalog/mASa.html#AS.402"
"AS.411","Leadership Laboratory","U",,,,2,,,,"AS.312,permission of instructor","AS.401","Consists of activities classified as advanced leadership experiences that involve the planning and controlling of military activities of the cadet corps, and the preparation and presentation of briefings and other oral and written communications.  Also includes interviews, guidance, and information to increase the understanding, motivation, and performance of other cadets. AS.412 is a continuation of AS.411.",,,,,Y,,,,,"P. Dela Cruz",,"http://student.mit.edu/catalog/mASa.html#AS.411"
"AS.412","Leadership Laboratory","U",,,,2,,,,"","AS.402","Consists of activities classified as advanced leadership experiences that involve the planning and controlling of military activities of the cadet corps, and the preparation and presentation of briefings and other oral and written communications.  Also includes interviews, guidance, and information to increase the understanding, motivation, and performance of other cadets. AS.412 is a continuation of AS.411.",,,,,,,Y,,,"P. Dela Cruz","","http://student.mit.edu/catalog/mASa.html#AS.412"
"AS.511","Leadership Laboratory","U",,,,2,,,,"AS.412,permission of instructor",,"Consists of activities classified as advanced leadership experiences to continue developing critical leadership, managerial and communication skills along with maintaining an active, physical lifestyle needed in today's Air Force.  AS.512 is a continuation of AS.511.",,,,,Y,,,,,,,"http://student.mit.edu/catalog/mASa.html#AS.511"
"AS.512","Leadership Laboratory","U",,,,2,,,,"",,"Consists of activities classified as advanced leadership experiences to continue developing critical leadership, managerial and communication skills along with maintaining an active, physical lifestyle needed in today's Air Force. AS.512 is a continuation of AS.511.",,,,,,,Y,,,,,"http://student.mit.edu/catalog/mASa.html#AS.512"
"AS.811","Leadership Laboratory","U",,,,2,,,,"AS.411,permission of instructor",,"Consists of activities classified as advanced leadership experiences to continue developing critical leadership, managerial and communication skills, along with maintaining an active, physical lifestyle needed in today's Air Force.",,,,,Y,,,,,"P. Dela Cruz",,"http://student.mit.edu/catalog/mASa.html#AS.811"
"AS.812","Leadership Laboratory","U",,,,2,,,,"Permission of instructor",,"Cadets develop critical leadership, managerial and communication skills while maintaining an active, physical lifestyle needed in today's Air Force. Consists of activities classified as advanced leadership experiences that involve mentoring the cadet corps, special projects, and event planning.",,,,,,Y,Y,Y,,"P. Dela Cruz","Lecture,W59-073/T/0/3-5","http://student.mit.edu/catalog/mASa.html#AS.812"
