Subject Id,Subject Title,Subject Level,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule,URL
"HST.041","Mechanisms of Microbial Pathogenesis","G",4,2,6,12,,,,"",,"Deals with the mechanisms of pathogenesis of bacteria, viruses, and other microorganisms. Approach spans mechanisms from molecular to clinical aspects of disease. Topics selected for intrinsic interest and cover the demonstrated spectrum of pathophysiologic mechanisms. Only HST students may register under HST.040, graded P/D/F. Lab fee. Enrollment limited.",,,,,Y,,,,,"C. Crumpacker II, H. Simon",,"http://student.mit.edu/catalog/mHSTa.html#HST.041"
"HST.060","Endocrinology","G",3,0,6,9,,,,"",,"Physiology and pathophysiology of the human endocrine system. Three hours of lecture and section each week concern individual parts of the endocrine system. Topics include assay techniques, physiological integration, etc. At frequent clinic sessions, patients are presented who demonstrate clinical problems considered in the didactic lectures. Only HST students may register under HST.060, graded P/D/F. Enrollment limited.",,,,,,,Y,,,"D. Breault, W. Kettyle, V. Navarro",,"http://student.mit.edu/catalog/mHSTa.html#HST.061"
"HST.061","Endocrinology","G",3,0,6,9,,,,"",,"Physiology and pathophysiology of the human endocrine system. Three hours of lecture and section each week concern individual parts of the endocrine system. Topics include assay techniques, physiological integration, etc. At frequent clinic sessions, patients are presented who demonstrate clinical problems considered in the didactic lectures. Only HST students may register under HST.060, graded P/D/F. Enrollment limited.",,,,,,,Y,,,"D. Breault, W. Kettyle, V. Navarro","","http://student.mit.edu/catalog/mHSTa.html#HST.061"
"HST.070","Human Reproductive Biology","G",4,0,2,6,,,,"",,"Lectures and clinical case discussions designed to provide the student with a clear understanding of the physiology, endocrinology, and pathology of human reproduction. Emphasis is on the role of technology in reproductive science. Suggestions for future research contributions in the field are probed. Students become involved in the wider aspects of reproduction, such as prenatal diagnosis, in vitro fertilization, abortion, menopause, contraception and ethics relation to reproductive science. Only HST students may register under HST.070, graded P/D/F.",,,,,Y,,,,,"A. Koniaris, D. Page, O. Pourquie",,"http://student.mit.edu/catalog/mHSTa.html#HST.071"
"HST.071","Human Reproductive Biology","G",4,0,2,6,,,,"",,"Lectures and clinical case discussions designed to provide the student with a clear understanding of the physiology, endocrinology, and pathology of human reproduction. Emphasis is on the role of technology in reproductive science. Suggestions for future research contributions in the field are probed. Students become involved in the wider aspects of reproduction, such as prenatal diagnosis, in vitro fertilization, abortion, menopause, contraception and ethics relation to reproductive science. Only HST students may register under HST.070, graded P/D/F.",,,,,Y,,,,,"A. Koniaris, D. Page, O. Pourquie",,"http://student.mit.edu/catalog/mHSTa.html#HST.071"
"HST.080","Hematology","G",2,1,3,6,,,,"",,"Intensive survey of the biology, physiology and pathophysiology of blood with systematic consideration of hematopoiesis, white blood cells, red blood cells, platelets, coagulation, plasma proteins, and hematologic malignancies. Emphasis given equally to didactic discussion and analysis of clinical problems. Enrollment limited.",,,,,,,Y,,,"N. Berliner",,"http://student.mit.edu/catalog/mHSTa.html#HST.081"
"HST.081","Hematology","G",2,1,3,6,,,,"",,"Intensive survey of the biology, physiology and pathophysiology of blood with systematic consideration of hematopoiesis, white blood cells, red blood cells, platelets, coagulation, plasma proteins, and hematologic malignancies. Emphasis given equally to didactic discussion and analysis of clinical problems. Enrollment limited.",,,,,,,Y,,,"N. Berliner","","http://student.mit.edu/catalog/mHSTa.html#HST.081"
"HST.090","Cardiovascular Pathophysiology","G",4,3,8,15,,,,"",,"Normal and pathologic physiology of the heart and vascular system. Emphasis includes hemodynamics, electrophysiology, gross pathology, and clinical correlates of cardiovascular function in normal and in a variety of disease states. Special attention given to congenital, rheumatic, valvular heart disease and cardiomyopathy. Only HST students may register under HST.090, graded P/D/F. Enrollment limited.",,,,,,,Y,,,"E. Edelman",,"http://student.mit.edu/catalog/mHSTa.html#HST.091"
"HST.091","Cardiovascular Pathophysiology","G",4,3,8,15,,,,"",,"Normal and pathologic physiology of the heart and vascular system. Emphasis includes hemodynamics, electrophysiology, gross pathology, and clinical correlates of cardiovascular function in normal and in a variety of disease states. Special attention given to congenital, rheumatic, valvular heart disease and cardiomyopathy. Only HST students may register under HST.090, graded P/D/F. Enrollment limited.",,,,,,,Y,,,"E. Edelman","","http://student.mit.edu/catalog/mHSTa.html#HST.091"
"HST.100","Respiratory Pathophysiology","G",4,0,8,12,,,,"",,"Lectures, seminars, and laboratories cover the histology, cell biology, and physiological function of the lung with multiple examples related to common diseases of the lung.  A quantitative approach to the physics of gases, respiratory mechanics, and gas exchange is provided to explain pathological mechanisms. Use of medical ventilators is discussed in lecture and in laboratory experiences. For MD candidates and other students with background in science. Only HST students may register under HST.100, graded P/D/F. Enrollment limited.",,,,,,,Y,,"0,mar 30","J. Drazen, S. Loring, C. Hardin",,"http://student.mit.edu/catalog/mHSTa.html#HST.101"
"HST.101","Respiratory Pathophysiology","G",4,0,8,12,,,,"",,"Lectures, seminars, and laboratories cover the histology, cell biology, and physiological function of the lung with multiple examples related to common diseases of the lung.  A quantitative approach to the physics of gases, respiratory mechanics, and gas exchange is provided to explain pathological mechanisms. Use of medical ventilators is discussed in lecture and in laboratory experiences. For MD candidates and other students with background in science. Only HST students may register under HST.100, graded P/D/F. Enrollment limited.",,,,,,,Y,,"0,mar 30","J. Drazen, S. Loring, C. Hardin","","http://student.mit.edu/catalog/mHSTa.html#HST.101"
"HST.110","Renal Pathophysiology","G",4,0,8,12,,,,"",,"Considers the normal physiology of the kidney and the pathophysiology of renal disease. Renal regulation of sodium, potassium, acid, and water balance are emphasized as are the mechanism and consequences of renal failure. Included also are the pathology and pathophysiology of clinical renal disorders such as acute and chronic glomerulonephritis, pyelonephritis, and vascular disease. New molecular insights into transporter mutations and renal disease are discussed. Only HST students may register under HST.110, graded P/D/F. Enrollment limited.",,,,,,,Y,,"1,apr 2","J. Seifter, A. Lam",,"http://student.mit.edu/catalog/mHSTa.html#HST.111"
"HST.111","Renal Pathophysiology","G",4,0,8,12,,,,"",,"Considers the normal physiology of the kidney and the pathophysiology of renal disease. Renal regulation of sodium, potassium, acid, and water balance are emphasized as are the mechanism and consequences of renal failure. Included also are the pathology and pathophysiology of clinical renal disorders such as acute and chronic glomerulonephritis, pyelonephritis, and vascular disease. New molecular insights into transporter mutations and renal disease are discussed. Only HST students may register under HST.110, graded P/D/F. Enrollment limited.",,,,,,,Y,,"1,apr 2","J. Seifter, A. Lam","","http://student.mit.edu/catalog/mHSTa.html#HST.111"
"HST.120","Gastroenterology","G",3,1,2,6,,,,"",,"Presents the anatomy, physiology, biochemistry, biophysics, and bioengineering of the gastrointestinal tract and associated pancreatic, liver, and biliary systems. Emphasis on the molecular and pathophysiological basis of disease where known. Covers gross and microscopic pathology and clinical aspects. Formal lectures given by core faculty, with some guest lectures by local experts. Selected seminars conducted by students with supervision of faculty. Only HST students may register under HST.120, graded P/D/F. Enrollment limited.",,,,,Y,,,,,"A. Rutherford, S. Flier",,"http://student.mit.edu/catalog/mHSTa.html#HST.121"
"HST.121","Gastroenterology","G",3,1,2,6,,,,"",,"Presents the anatomy, physiology, biochemistry, biophysics, and bioengineering of the gastrointestinal tract and associated pancreatic, liver, and biliary systems. Emphasis on the molecular and pathophysiological basis of disease where known. Covers gross and microscopic pathology and clinical aspects. Formal lectures given by core faculty, with some guest lectures by local experts. Selected seminars conducted by students with supervision of faculty. Only HST students may register under HST.120, graded P/D/F. Enrollment limited.",,,,,Y,,,,,"A. Rutherford, S. Flier",,"http://student.mit.edu/catalog/mHSTa.html#HST.121"
"HST.130","Neuroscience","G",6,3,6,15,,,,"Permission of instructor",,"Comprehensive study of neuroscience where students explore the brain on levels ranging from molecules and cells through neural systems, perception, memory, and behavior. Includes some aspects of clinical neuroscience, within neuropharmacology, pathophysiology, and neurology. Lectures supplemented by conferences and labs. Labs review neuroanatomy at the gross and microscopic levels. Only HST students may register under HST.130, graded P/D/F. Limited to 50.",,,,,Y,,,,,"J. Assad, M. Frosch",,"http://student.mit.edu/catalog/mHSTa.html#HST.131"
"HST.131","Neuroscience","G",6,3,6,15,,,,"Permission of instructor",,"Comprehensive study of neuroscience where students explore the brain on levels ranging from molecules and cells through neural systems, perception, memory, and behavior. Includes some aspects of clinical neuroscience, within neuropharmacology, pathophysiology, and neurology. Lectures supplemented by conferences and labs. Labs review neuroanatomy at the gross and microscopic levels. Only HST students may register under HST.130, graded P/D/F. Limited to 50.",,,,,Y,,,,,"J. Assad, M. Frosch",,"http://student.mit.edu/catalog/mHSTa.html#HST.131"
"HST.140","Molecular Medicine","G",2,0,4,6,,,,"",,"Conducted as a seminar to study a variety of human diseases and the underlying molecular, genetic, and biochemical basis for the pathogenesis and pathophysiology of the disorders. Lectures by faculty and seminars conducted by students, with tutorials and supervision by faculty. Patients presented when feasible. Appropriate for students who have had a course in biochemistry and/or molecular biology.",,,,,Y,,,,,"I. M. London, V. Sankaran, S. Agarwal",,"http://student.mit.edu/catalog/mHSTa.html#HST.141"
"HST.141","Molecular Medicine","G",2,0,4,6,,,,"",,"Conducted as a seminar to study a variety of human diseases and the underlying molecular, genetic, and biochemical basis for the pathogenesis and pathophysiology of the disorders. Lectures by faculty and seminars conducted by students, with tutorials and supervision by faculty. Patients presented when feasible. Appropriate for students who have had a course in biochemistry and/or molecular biology.",,,,,Y,,,,,"I. M. London, V. Sankaran, S. Agarwal",,"http://student.mit.edu/catalog/mHSTa.html#HST.141"
"HST.146","Human Biochemistry and Metabolic Diseases","G",4,0,5,9,,,,"Permission of instructor",,"First-year graduate level intensive subject in human biochemistry and physiological chemistry that focuses on intermediary metabolism, structures of key intermediates and enzymes important in human disease. Subject is divided into four areas: carbohydrates, lipids, amino acids and nucleic acids. The importance of these areas is underscored with examples from diseases and clinical correlations.  Preparatory sessions meet in August. Only HST students may register under HST.146, graded P/D/F. Enrollment limited.",,,,,Y,,,,,"S. Biddinger",,"http://student.mit.edu/catalog/mHSTa.html#HST.147"
"HST.147","Human Biochemistry and Metabolic Diseases","G",4,0,5,9,,,,"Permission of instructor",,"First-year graduate level intensive subject in human biochemistry and physiological chemistry that focuses on intermediary metabolism, structures of key intermediates and enzymes important in human disease. Subject is divided into four areas: carbohydrates, lipids, amino acids and nucleic acids. The importance of these areas is underscored with examples from diseases and clinical correlations.  Preparatory sessions meet in August. Only HST students may register under HST.146, graded P/D/F. Enrollment limited.",,,,,Y,,,,,"S. Biddinger",,"http://student.mit.edu/catalog/mHSTa.html#HST.147"
"HST.150","Principles of Pharmacology","G",6,0,6,12,,,,"",,"An introduction to pharmacology. Topics include mechanisms of drug action, dose-response relations, pharmacokinetics, drug delivery systems, drug metabolism, toxicity of pharmacological agents, drug interactions, and substance abuse. Selected agents and classes of agents examined in detail. Course follows HMS calendar. Restricted to HST MD & HST PhD students.",,,,,,Y,Y,,,"C. Rosow, S. Forman",,"http://student.mit.edu/catalog/mHSTa.html#HST.151"
"HST.151","Principles of Pharmacology","G",6,0,6,12,,,,"",,"An introduction to pharmacology. Topics include mechanisms of drug action, dose-response relations, pharmacokinetics, drug delivery systems, drug metabolism, toxicity of pharmacological agents, drug interactions, and substance abuse. Selected agents and classes of agents examined in detail. Course follows HMS calendar. Restricted to HST MD & HST PhD students.",,,,,,Y,Y,,,"C. Rosow, S. Forman","","http://student.mit.edu/catalog/mHSTa.html#HST.151"
"HST.160","Genetics in Modern Medicine","G",2,0,4,6,,,,"",,"Provides a foundation for understanding the relationship between molecular biology, genetics, and medicine.  Starts with an introduction to molecular genetics, and quickly transitions to the genetic basis of diseases, including chromosomal, mitochondrial and epigenetic disease. Translation of clinical understanding into analysis at the level of the gene, chromosome, and molecule; the concepts and techniques of molecular biology and genomics; and the strategies and methods of genetic analysis. Includes diagnostics (prenatal and adult), cancer genetics, and the development of genetic therapies (RNA, viral, and genome editing).  The clinical relevance of these areas is underscored with patient presentations. Only HST students may register under HST.160, graded P/D/F.",,,,,Y,,,,,"W. Goessling, S. Garg, S. Nassim",,"http://student.mit.edu/catalog/mHSTa.html#HST.161"
"HST.161","Genetics in Modern Medicine","G",2,0,4,6,,,,"",,"Provides a foundation for understanding the relationship between molecular biology, genetics, and medicine.  Starts with an introduction to molecular genetics, and quickly transitions to the genetic basis of diseases, including chromosomal, mitochondrial and epigenetic disease. Translation of clinical understanding into analysis at the level of the gene, chromosome, and molecule; the concepts and techniques of molecular biology and genomics; and the strategies and methods of genetic analysis. Includes diagnostics (prenatal and adult), cancer genetics, and the development of genetic therapies (RNA, viral, and genome editing).  The clinical relevance of these areas is underscored with patient presentations. Only HST students may register under HST.160, graded P/D/F.",,,,,Y,,,,,"W. Goessling, S. Garg, S. Nassim",,"http://student.mit.edu/catalog/mHSTa.html#HST.161"
"HST.162","Molecular Diagnostics and Bioinformatics","G",2,0,4,6,,,,"",,"Introduction of molecular diagnostic methods in medicine and relevant bioinformatics methods. Discussion of principles of molecular testing for diagnosis of somatic and germline diseases using FISH, classical genotyping, array CGH, next generation sequencing, and other technologies. Case conferences emphasize clinical correlation and integration of information from multiple diagnostic tests. Bioinformatics lectures, problem sets, and laboratory sessions will introduce key concepts in biological sequence analysis and provide experience with bioinformatics tools. HST.015 and HST.191 recommended. Only HST students may register under HST.162, P/D/F. Enrollment limited, preference to HST students.",,,,,Y,,,,,"G. Gerber, L. Le",,"http://student.mit.edu/catalog/mHSTa.html#HST.163"
"HST.163","Molecular Diagnostics and Bioinformatics","G",2,0,4,6,,,,"",,"Introduction of molecular diagnostic methods in medicine and relevant bioinformatics methods. Discussion of principles of molecular testing for diagnosis of somatic and germline diseases using FISH, classical genotyping, array CGH, next generation sequencing, and other technologies. Case conferences emphasize clinical correlation and integration of information from multiple diagnostic tests. Bioinformatics lectures, problem sets, and laboratory sessions will introduce key concepts in biological sequence analysis and provide experience with bioinformatics tools. HST.015 and HST.191 recommended. Only HST students may register under HST.162, P/D/F. Enrollment limited, preference to HST students.",,,,,Y,,,,,"G. Gerber, L. Le",,"http://student.mit.edu/catalog/mHSTa.html#HST.163"
"HST.164","Principles of Biomedical Imaging","G",2,0,4,6,,,,"Permission of instructor",,"Reviews fundamental principles and techniques underlying modern biomedical imaging, as well as their application in modern medicine. Particular emphasis on magnetic resonance; also covers ultrasound, computed tomography, positron emission tomography and optical techniques. Didactic lectures accompanied by problem sets and experiments with portable magnetic resonance systems and ultrasound systems. Focuses on the quantitative aspects of biomedical imaging and requires a knowledge of differential equations, MATLAB, and intermediate-level physics. Only HST students may register under HST.164, P/D/F. Restricted to HST students.",,,,,,Y,,,,"S. Huang, D. Sosnovik",,"http://student.mit.edu/catalog/mHSTa.html#HST.165"
"HST.165","Principles of Biomedical Imaging","G",2,0,4,6,,,,"Permission of instructor",,"Reviews fundamental principles and techniques underlying modern biomedical imaging, as well as their application in modern medicine. Particular emphasis on magnetic resonance; also covers ultrasound, computed tomography, positron emission tomography and optical techniques. Didactic lectures accompanied by problem sets and experiments with portable magnetic resonance systems and ultrasound systems. Focuses on the quantitative aspects of biomedical imaging and requires a knowledge of differential equations, MATLAB, and intermediate-level physics. Only HST students may register under HST.164, P/D/F. Restricted to HST students.",,,,,,Y,,,,"S. Huang, D. Sosnovik","","http://student.mit.edu/catalog/mHSTa.html#HST.165"
"HST.175","Cellular and Molecular Immunology","G",6,0,6,12,,,,"",,"Covers cells and tissues of the immune system, lymphocyte development, the structure and function of antigen receptors, the cell biology of antigen processing and presentation including molecular structure and assembly of MHC molecules, lymphocyte activation, the biology of cytokines, leukocyte-endothelial interactions, and the pathogenesis of immunologically mediated diseases. Consists of lectures and tutorials in which clinical cases are discussed with faculty tutors. Details of each case covering a number of immunological issues in the context of disease are posted on a student website. Only HST students may register under HST.175, graded P/D/F. Limited to 45.",,,,,Y,,,,,"S. Pillai, B. Cherayil",,"http://student.mit.edu/catalog/mHSTa.html#HST.176"
"HST.176","Cellular and Molecular Immunology","G",6,0,6,12,,,,"",,"Covers cells and tissues of the immune system, lymphocyte development, the structure and function of antigen receptors, the cell biology of antigen processing and presentation including molecular structure and assembly of MHC molecules, lymphocyte activation, the biology of cytokines, leukocyte-endothelial interactions, and the pathogenesis of immunologically mediated diseases. Consists of lectures and tutorials in which clinical cases are discussed with faculty tutors. Details of each case covering a number of immunological issues in the context of disease are posted on a student website. Only HST students may register under HST.175, graded P/D/F. Limited to 45.",,,,,Y,,,,,"S. Pillai, B. Cherayil",,"http://student.mit.edu/catalog/mHSTa.html#HST.176"
"HST.190","Introduction to Biostatistics","G",3,0,3,6,,,,"",,"Provides training on how to comprehend, critique and communicate findings from biomedical literature. Considers how to assess the importance of chance in the interpretation of experimental data. Topics include probability theory, chi-squared and t-tests, ANOVA, linear and logistic regression, survival analysis, and statistical analysis using MATLAB. Includes critical reading of studies published in medical literature. Only HST students may register under HST.190, graded P/D/F. Enrollment limited; restricted to medical and graduate students.",,,,,,,,Y,,,,"http://student.mit.edu/catalog/mHSTa.html#HST.191"
"HST.191","Introduction to Biostatistics","G",3,0,3,6,,,,"",,"Provides training on how to comprehend, critique and communicate findings from biomedical literature. Considers how to assess the importance of chance in the interpretation of experimental data. Topics include probability theory, chi-squared and t-tests, ANOVA, linear and logistic regression, survival analysis, and statistical analysis using MATLAB. Includes critical reading of studies published in medical literature. Only HST students may register under HST.190, graded P/D/F. Enrollment limited; restricted to medical and graduate students.",,,,,,,,Y,,,,"http://student.mit.edu/catalog/mHSTa.html#HST.191"
"HST.192","Medical Decision Analysis and Probabilistic Medical Inference","G",,,,2,,,,"Permission of instructor",,"Teaches the essentials of quantitative diagnostic reasoning and medical decision analysis. Guides participants through the process of choosing an appropriate contemporary medical problem in which risk-benefit tradeoffs play a prominent role, conducting a decision analysis, and ultimately publishing the results in a medical journal.  Topics include decision trees, influence diagrams, Markov decision models and Monte Carlo simulation, methods for quantifying patient values, Bayesian inference, decision thresholds, and the cognitive science of medical decision making. HST.191 recommended. Limited to 8; preference to HST students.",,,,,,Y,,,,"M. B. Westover, M. Bianchi","Lecture,MGH-/TR/0/2-5","http://student.mit.edu/catalog/mHSTa.html#HST.192"
"HST.194","Clinical Epidemiology","G",1,0,1,2,,,,"",,"Introduces methods for the generation, analysis, and interpretation of data for clinical research. Major topics include the design of surveys, predictive models, randomized trials, clinical cohorts, and analyses of electronic health records. Prepares students to formulate well-defined research questions, design data collection, evaluate algorithms for clinical prediction, design studies for causal inference, and identify and prevent biases in clinical research. Emphasizes critical thinking and practical applications, including daily assignments based on articles published in major clinical journals and the discussion of a case study each week. Trains students to comprehend, critique, and communicate findings from the biomedical literature. Familiarity with regression modeling and basic statistical theory is a prerequisite. Only HST students may register under HST.194, graded P/D/F. Enrollment limited; restricted to medical and graduate students.",,,,,,,Y,,,"M. Hernan",,"http://student.mit.edu/catalog/mHSTa.html#HST.195"
"HST.195","Clinical Epidemiology","G",1,0,1,2,,,,"",,"Introduces methods for the generation, analysis, and interpretation of data for clinical research. Major topics include the design of surveys, predictive models, randomized trials, clinical cohorts, and analyses of electronic health records. Prepares students to formulate well-defined research questions, design data collection, evaluate algorithms for clinical prediction, design studies for causal inference, and identify and prevent biases in clinical research. Emphasizes critical thinking and practical applications, including daily assignments based on articles published in major clinical journals and the discussion of a case study each week. Trains students to comprehend, critique, and communicate findings from the biomedical literature. Familiarity with regression modeling and basic statistical theory is a prerequisite. Only HST students may register under HST.194, graded P/D/F. Enrollment limited; restricted to medical and graduate students.",,,,,,,Y,,,"M. Hernan","","http://student.mit.edu/catalog/mHSTa.html#HST.195"
"HST.196","Teaching Health Sciences and Technology","G",,,,,,,,"",,"For teaching assistants in HST where the teaching assignment is approved for academic credit by the department.",,,,,Y,Y,Y,Y,,,,"http://student.mit.edu/catalog/mHSTa.html#HST.196"
"HST.198","Independent Study in Health Sciences and Technology","G",,,,,,,,"Permission of instructor",,"Opportunity for independent study of health sciences and technology under regular supervision by an HST faculty member. Projects require prior approval, as well as a substantive paper. Minimum 12 units required.",,,,,Y,Y,Y,Y,,,,"http://student.mit.edu/catalog/mHSTa.html#HST.198"
"HST.199","Research in Health Sciences and Technology","G",,,,,,,,"Permission of instructor",,"For research assistants in HST where the assigned research is approved for academic credit by the department. Hours are arranged with research supervisor.",,,,,Y,Y,Y,Y,,,,"http://student.mit.edu/catalog/mHSTa.html#HST.199"
"HST.200","Introduction to Clinical Medicine","G",,,,28,,,,"Permission of instructor",,"Intensive preparation for clinical clerkships that introduces the basic skills involved in examination of the patient in addition to history taking and the patient interview. Provides exposure to clinical problems in medicine, surgery, and pediatrics. Students report their findings through history taking and oral presentations. Restricted to MD program students.",,,,,,Y,Y,,,"Spring:  W. Goessling","Spring,1,02,23;Lecture,-/TRF/0/8-5","http://student.mit.edu/catalog/mHSTa.html#HST.200"
"HST.201","Introduction to Clinical Medicine and Medical Engineering I","G",,,,20,,,,"Permission of instructor",,"Develop skills in patient interviewing and physical examination; become proficient at organizing and communicating clinical information in both written and oral forms; begin integrating history, physical, and laboratory data with pathophysiologic principles; and become familiar with the clinical decision-making process and broad economic, ethical, and sociological issues involved in patient care. There are two sections: one at Mount Auburn Hospital and one at West Roxbury VA Hospital, subsequent registration into HST.202 must be continued at the same hospital as HST.201. Restricted to MEMP students.",,,,,,,,Y,,,,"http://student.mit.edu/catalog/mHSTa.html#HST.201"
