Subject Id,Subject Title,Subject Level,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule,URL
"6.009","Fundamentals of Programming","U",2,4,6,12,"LAB",,,"6.0001",,"Introduces fundamental concepts of programming. Designed to develop skills in applying basic methods from programming languages to abstract problems. Topics include programming and Python basics, computational concepts, software engineering, algorithmic techniques, data types, and recursion and tail recursion. Lab component consists of software design, construction, and implementation of design.",,,,,Y,,Y,,,"Fall:  A. Chlipala\nSpring:  E. Demaine","Lecture,26-100/M/0/9.30-11;Lab,4-370/F/0/9-11,3-270/F/0/10-12,32-141/F/0/1-3,4-370/F/0/1-3;Recitation,26-100/W/0/9-11,4-159/W/0/10-12,4-370/W/0/1-3,54-100/W/0/1-3","http://student.mit.edu/catalog/m6a.html#6.009"
"6.01","Introduction to EECS via Robotics",,2,4,6,12,,,,"6.0001,permission of instructor",,"An integrated introduction to electrical engineering and computer science, taught using substantial laboratory experiments with mobile robots. Key issues in the design of engineered artifacts operating in the natural world: measuring and modeling system behaviors; assessing errors in sensors and effectors; specifying tasks; designing solutions based on analytical and computational models; planning, executing, and evaluating experimental tests of performance; refining models and designs. Issues addressed in the context of computer programs, control systems, probabilistic inference problems, circuits and transducers, which all play important roles in achieving robust operation of a large variety of engineered systems.",,,,,,,,,,"Fall:  A. Hartz\nSpring:  A. Hartz","Lecture,32-123/M/0/9.30-11;Lab,34-501/M/0/11-12.30/W/0/9.30-12.30,34-501/M/0/2-3.30/W/0/2-5","http://student.mit.edu/catalog/m6a.html#6.01"
"6.011","Signals, Systems and Inference","U",4,0,8,12,,,,"6.003;6.008,6.041A,18.600",,"Covers signals, systems and inference in communication, control and signal processing. Topics include input-output and state-space models of linear systems driven by deterministic and random signals; time- and transform-domain representations in discrete and continuous time; and group delay. State feedback and observers. Probabilistic models; stochastic processes, correlation functions, power spectra, spectral factorization. Least-mean square error estimation; Wiener filtering. Hypothesis testing; detection; matched filters.",,,,,,,Y,,,"G. Verghese","Lecture,32-123/MW/0/11;Recitation,34-303/TR/0/10,34-303/TR/0/11,34-303/TR/0/12,34-303/TR/0/1","http://student.mit.edu/catalog/m6a.html#6.011"
"6.012","Microelectronic Devices and Circuits","U",4,0,8,12,,,,"6.002",,"Microelectronic device modeling, and basic microelectronic circuit analysis and design. Physical electronics of semiconductor junction and MOS devices. Relating terminal behavior to internal physical processes, developing circuit models, and understanding the uses and limitations of different models. Use of incremental and large-signal techniques to analyze and design transistor circuits, with examples chosen from digital circuits, linear amplifiers, and other integrated circuits. Design project.",,,,,Y,,Y,,,"Fall:  M. Shulaker\nSpring:  M. Shulaker","Lecture,32-155/TR/0/11;Recitation,34-303/WF/0/1,34-303/WF/0/2","http://student.mit.edu/catalog/m6a.html#6.012"
"6.013","Electromagnetics and Applications","U",3,5,4,12,,,,"Calculus II GIR;Physics II GIR",,"Analysis and design of modern applications that employ electromagnetic phenomena for signals and power transmission in RF, microwaves, optical and wireless communication systems. Fundamentals include dynamic solutions for Maxwell's equations; electromagnetic power and energy, waves in media, metallic and dielectric waveguides, radiation, and diffraction; resonance; filters; and acoustic analogs. Labs activities range from building to testing of devices and systems (e.g., antenna arrays, radars, dielectric waveguides). Students work in teams on self-proposed maker-style design projects with a focus on fostering creativity, teamwork, and debugging skills. 6.002, 6.003 and 6.007 are recommended but not required.",,,,,,,Y,,,"L. Daniel","Lecture,32-141/MW/0/1;Lab,38-601/T/0/12,38-601/T/0/1,38-601/T/0/2,38-601/T/0/3;Recitation,34-301/R/0/1,34-303/R/0/2","http://student.mit.edu/catalog/m6a.html#6.013"
"6.02","Introduction to EECS via Communications Networks","U",4,4,4,12,"LAB",,,"6.0001",,"Studies key concepts, systems, and algorithms to reliably communicate data in settings ranging from the cellular phone network and the Internet to deep space. Weekly laboratory experiments explore these areas in depth. Topics presented in three modules - bits, signals, and packets - spanning the multiple layers of a communication system. Bits module includes information, entropy, data compression algorithms, and error correction with block and convolutional codes. Signals module includes modeling physical channels and noise, signal design, filtering and detection, modulation, and frequency-division multiplexing. Packets module includes switching and queuing principles, media access control, routing protocols, and data transport protocols.",,,,,Y,,,,,"K. Lacurts",,"http://student.mit.edu/catalog/m6a.html#6.02"
"6.021","Cellular Neurophysiology and Computing","U",5,2,5,12,,,,"Physics II GIR;18.03;2.005,6.002,6.003,10.301,20.110,permission of instructor",,"Integrated overview of the biophysics of cells from prokaryotes to neurons, with a focus on mass transport and electrical signal generation across cell membrane. First third of course focuses on mass transport through membranes: diffusion, osmosis, chemically mediated, and active transport. Second third focuses on electrical properties of cells: ion transport to action potential generation and propagation in electrically excitable cells. Synaptic transmission. Electrical properties interpreted via kinetic and molecular properties of single voltage-gated ion channels. Final third focuses on biophysics of synaptic transmission and introduction to neural computing. Laboratory and computer exercises illustrate the concepts. Students taking graduate version complete different assignments. Preference to juniors and seniors.","2.791[J],9.21[J],20.370[J]",,,,Y,,,,,"T. Heldt",,"http://student.mit.edu/catalog/m6a.html#6.021"
"6.022","Quantitative Systems Physiology","U",4,2,6,12,,,,"Physics II GIR,18.03,permission of instructor",,"Application of the principles of energy and mass flow to major human organ systems. Anatomical, physiological and clinical features of the cardiovascular, respiratory and renal systems. Mechanisms of regulation and homeostasis. Systems, features and devices that are most illuminated by the methods of physical sciences and engineering models. Required laboratory work includes animal studies. Students taking graduate version complete additional assignments.","2.792[J],HST.542[J]","2.796[J],6.522[J]",,,,,Y,,,"T. Heldt","Lecture,32-124/TR/0/9.30-11;Recitation,E25-117/F/0/1,E25-117/F/0/2","http://student.mit.edu/catalog/m6a.html#6.022"
"6.023","Fields, Forces and Flows in Biological Systems","U",4,0,8,12,,,,"Physics II GIR;2.005,6.021,permission of instructor","20.309","Introduction to electric fields, fluid flows, transport phenomena and their application to biological systems. Flux and continuity laws, Maxwell's equations, electro-quasistatics, electro-chemical-mechanical driving forces, conservation of mass and momentum, Navier-Stokes flows, and electrokinetics. Applications include biomolecular transport in tissues, electrophoresis, and microfluidics.","2.793[J],20.330[J]",,,,,,Y,,,"S. Manalis","Lecture,4-163/MWF/0/11;Recitation,56-169/T/0/10,56-180/T/0/4,26-168/W/0/12,66-154/R/0/12","http://student.mit.edu/catalog/m6a.html#6.023"
"6.024","Molecular, Cellular, and Tissue Biomechanics","U",4,0,8,12,,,,"2.370,2.772J;18.03,3.016;Biology GIR",,"Develops and applies scaling laws and the methods of continuum mechanics to biomechanical phenomena over a range of length scales. Topics include structure of tissues and the molecular basis for macroscopic properties; chemical and electrical effects on mechanical behavior; cell mechanics, motility and adhesion; biomembranes; biomolecular mechanics and molecular motors. Experimental methods for probing structures at the tissue, cellular, and molecular levels.","2.797[J],3.053[J],20.310[J]",,,,Y,,,,,"M. Bathe",,"http://student.mit.edu/catalog/m6a.html#6.024"
"6.025","Medical Device Design","U",3,0,9,12,,,,"2.008,6.101,6.111,6.115,22.071,permission of instructor",,"Provides an intense project-based learning experience around the design of medical devices with foci ranging from mechanical to electro mechanical to electronics.  Projects motivated by real-world clinical challenges provided by sponsors and clinicians who also help mentor teams. Covers the design process, project management, and fundamentals of mechanical and electrical circuit and sensor design. Students work in small teams to execute a substantial term project, with emphasis placed upon developing creative designs - via a deterministic design process - that are developed and optimized using analytical techniques. Instruction and practice in written and oral communication provided. Students taking graduate version complete additional assignments. Enrollment limited.","2.750[J]","2.75[J],6.525[J],HST.552[J]",,,Y,,,,,"A. Slocum",,"http://student.mit.edu/catalog/m6a.html#6.025"
"6.027","Biomolecular Feedback Systems","U",3,0,9,12,,,,"18.03,Biology GIR,permission of instructor",,"Comprehensive introduction to dynamics and control of biomolecular systems with emphasis on design/analysis techniques from control theory. Provides a review of biology concepts, regulation mechanisms, and models. Covers basic enabling technologies, engineering principles for designing biological functions, modular design techniques, and design limitations. Students taking graduate version complete additional assignments.","2.180[J]","2.18[J],6.557[J]",,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m6a.html#6.027"
"6.03","Introduction to EECS via Medical Technology","U",4,4,4,12,"LAB",,,"Calculus II GIR;Physics II GIR",,"Explores biomedical signals generated from electrocardiograms, glucose detectors or ultrasound images, and magnetic resonance images. Topics include physical characterization and modeling of systems in the time and frequency domains; analog and digital signals and noise; basic machine learning including decision trees, clustering, and classification; and introductory machine vision. Labs designed to strengthen background in signal processing and machine learning. Students design and run structured experiments, and develop and test procedures through further experimentation.",,,,,,,Y,,,"C. Stultz","Lecture,34-101/MW/0/2;Lab,38-530/R/0/9-12,38-530/R/0/2-5,38-530/F/0/9-12,38-530/F/0/2-5","http://student.mit.edu/catalog/m6a.html#6.03"
"6.031","Elements of Software Construction","U",5,0,10,15,,,,"6.009",,"Introduces fundamental principles and techniques of software development: how to write software that is safe from bugs, easy to understand, and ready for change. Topics include specifications and invariants; testing, test-case generation, and coverage; abstract data types and representation independence; design patterns for object-oriented programming; concurrent programming, including message passing and shared concurrency, and defending against races and deadlock; and functional programming with immutable data and higher-order functions. Includes weekly programming exercises and larger group programming projects.",,,,,Y,,Y,,,"Fall:  M. Goldman\nSpring:  M. Goldman","Lecture,34-101/MWF/0/11-12.30","http://student.mit.edu/catalog/m6a.html#6.031"
"6.033","Computer System Engineering","U",5,1,6,12,,,,"6.004;6.009",,"Topics on the engineering of computer software and hardware systems: techniques for controlling complexity; strong modularity using client-server design, operating systems; performance, networks; naming; security and privacy; fault-tolerant systems, atomicity and coordination of concurrent activities, and recovery; impact of computer systems on society.  Case studies of working systems and readings from the current literature provide comparisons and contrasts.  Includes a single, semester-long design project.  Students engage in extensive written communication exercises. Enrollment may be limited.",,,,,,,Y,,,"K. Lacurts","Lecture,26-100/MW/0/2;Lab,34-301/F/0/1,36-156/F/0/2,3-442/F/0/1,3-442/F/0/2,5-233/F/0/1,5-233/F/0/2,34-301/F/0/2,24-121/F/0/1,24-121/F/0/2,1-379/F/0/1,1-379/F/0/2,66-168/F/0/1,66-168/F/0/2,36-156/F/0/1,34-304/F/0/1,34-304/F/0/2;Recitation,1-375/TR/0/10,36-155/TR/0/1,34-302/TR/0/2,35-310/TR/0/2,35-310/TR/0/1,32-144/TR/0/12,34-302/TR/0/10,26-168/TR/0/10,1-375/TR/0/11,34-302/TR/0/11,26-168/TR/0/11,34-304/TR/0/12,34-302/TR/0/1,34-304/TR/0/1,34-304/TR/0/10,34-304/TR/0/11","http://student.mit.edu/catalog/m6a.html#6.033"
"6.034","Artificial Intelligence","U",4,3,5,12,,,,"6.0001",,"Introduces representations, methods, and architectures used to build applications and to account for human intelligence from a computational point of view. Covers applications of rule chaining, constraint propagation, constrained search, inheritance, statistical inference, and other problem-solving paradigms. Also addresses applications of identification trees, neural nets, genetic algorithms, support-vector machines, boosting, and other learning paradigms. Considers what separates human intelligence from that of other animals.",,,,,Y,,,,,"P. Winston",,"http://student.mit.edu/catalog/m6a.html#6.034"
"6.035","Computer Language Engineering","U",4,4,4,12,,,,"6.004;6.031",,"Analyzes issues associated with the implementation of higher-level programming languages. Fundamental concepts, functions, and structures of compilers. The interaction of theory and practice. Using tools in building software. Includes a multi-person project on compiler design and implementation.",,,,,Y,,,,,"M. Carbin",,"http://student.mit.edu/catalog/m6a.html#6.035"
"6.036","Introduction to Machine Learning","U",4,0,8,12,,,,"6.0001",,"Introduces principles, algorithms, and applications of machine learning from the point of view of modeling and prediction; formulation of learning problems; representation, over-fitting, generalization; clustering, classification, probabilistic modeling; and methods such as support vector machines, hidden Markov models, and Bayesian networks. Students taking graduate version complete additional assignments. Meets with 6.862 when offered concurrently. Enrollment may be limited.",,"6.862",,,Y,,Y,,,"Fall:  T. Jaakkola\nSpring:  L. Kaelbling","Lecture,26-100/T/0/9.30-11;Recitation,34-501/T/0/11-12.30,34-501/T/0/1-2.30,34-501/T/0/2.30-4,34-501/R/0/9.30-11,34-501/R/0/11-12.30,34-501/R/0/1-2.30,34-501/R/0/2.30-4","http://student.mit.edu/catalog/m6a.html#6.036"
"6.037","Structure and Interpretation of Computer Programs","U",,,,1,,,,"",,"Studies the structure and interpretation of computer programs which transcend specific programming languages. Demonstrates thought patterns for computer science using Scheme. Includes weekly programming projects. Enrollment may be limited.",,,,,,Y,,,,"A. Hunter",,"http://student.mit.edu/catalog/m6a.html#6.037"
"6.041A","Introduction to Probability I","U",2,0,4,6,,,,"Calculus II GIR",,"Provides an introduction to probability theory and the modeling and analysis of probabilistic systems. Probabilistic models, conditional probability. Discrete and continuous random variables. Expectation and conditional expectation. Limit Theorems. Students taking graduate version complete additional assignments. Combination of 6.041A and 6.041B counts as a REST subject.",,"6.431A",,,Y,,Y,,,"Fall:  P. Jaillet\nSpring:  G. Bresler","Lecture,4-370/MW/0/12;Recitation,36-156/TR/0/11,36-156/TR/0/12,36-112/TR/0/1,36-112/TR/0/2","http://student.mit.edu/catalog/m6a.html#6.041A"
"6.041B","Introduction to Probability II","U",2,0,4,6,,,,"6.041A",,"Continuation of 6.041A. Further topics about random variables. Bayesian estimation and hypothesis testing. Elements of statistical inference. Bernoulli and Poisson processes. Markov chains. Students taking graduate version complete additional assignments.  Combination of 6.041A and 6.041B counts as a REST subject.",,"6.431B",,,Y,,Y,,,"Fall:  P. Jaillet\nSpring:  G. Bresler","Lecture,4-370/MW/0/12;Recitation,36-156/TR/0/11,36-156/TR/0/12,36-112/TR/0/1,36-112/TR/0/2","http://student.mit.edu/catalog/m6a.html#6.041B"
"6.042","Mathematics for Computer Science","U",5,0,7,12,"REST",,,"Calculus I GIR",,"Elementary discrete mathematics for computer science and engineering. Emphasis on mathematical definitions and proofs as well as on applicable methods.  Topics include formal logic notation, proof methods; induction, well-ordering; sets, relations; elementary graph theory; asymptotic notation and growth of functions; permutations and combinations, counting principles; discrete probability.  Further selected topics include recursive definition and structural induction, state machines and invariants, integer congruences, recurrences, generating functions.","18.062[J]",,,,Y,,Y,,,"Fall:  A. Meyer\nSpring:  Z. Abel","Lecture,32-082/MWF/0/1-2.30,32-044/MWF/0/1-2.30,32-044/MWF/0/2.30-4,32-124/MWF/0/2.30-4","http://student.mit.edu/catalog/m6a.html#6.042"
"6.045","Automata, Computability, and Complexity","U",4,0,8,12,,,,"6.042",,"Mathematical introduction to questions concerning the definition of computation, and what problems can be solved by computers. Considers what problems can be efficiently solved by way of finite automata, circuits, Turing machines, and communication complexity. Provides complete, rigorous answers to the questions in some cases; others are major open problems. Builds skills in classifying computational problems in terms of their difficulty. Discusses other fundamental issues, including the Church-Turing Thesis, the P versus NP problem, and the power of randomness.","18.400[J]",,,,,,Y,,,"R. Williams","Lecture,32-155/TR/0/2.30-4;Recitation,36-144/F/0/11,26-328/F/0/12,26-328/F/0/1","http://student.mit.edu/catalog/m6a.html#6.045"
"6.046","Design and Analysis of Algorithms","U",4,0,8,12,,,,"6.006",,"Techniques for the design and analysis of efficient algorithms, emphasizing methods useful in practice. Topics include sorting; search trees, heaps, and hashing; divide-and-conquer; dynamic programming; greedy algorithms; amortized analysis; graph algorithms; and shortest paths. Advanced topics may include network flow; computational geometry; number-theoretic algorithms; polynomial and matrix calculations; caching; and parallel computing.","18.410[J]",,,,Y,,Y,,,"Fall:  V. Vassilevska Williams","Lecture,34-101/TR/0/11-12.30;Recitation,36-112/F/0/10,36-112/F/0/11,36-112/F/0/12,36-112/F/0/1,36-112/F/0/2,36-112/F/0/3,26-168/F/0/11,26-168/F/0/12,26-168/F/0/1","http://student.mit.edu/catalog/m6a.html#6.046"
"6.047","Computational Biology: Genomes, Networks, Evolution","U",3,0,9,12,,,,"6.006;6.041B;Biology GIR;permission of instructor",,"Covers the algorithmic and machine learning foundations of computational biology, combining theory with practice. Principles of algorithm design, influential problems and techniques, and analysis of large-scale biological datasets. Topics include (a) genomes: sequence analysis, gene finding, RNA folding, genome alignment and assembly, database search; (b) networks: gene expression analysis, regulatory motifs, biological network analysis; (c) evolution: comparative genomics, phylogenetics, genome duplication, genome rearrangements, evolutionary theory.  These are coupled with fundamental algorithmic techniques including: dynamic programming, hashing, Gibbs sampling, expectation maximization, hidden Markov models, stochastic context-free grammars, graph clustering, dimensionality reduction, Bayesian networks.",,"6.878[J],HST.507[J]",,,Y,,,,,"M. Kellis",,"http://student.mit.edu/catalog/m6a.html#6.047"
"6.049","Evolutionary Biology:  Concepts, Models and Computation","U",3,0,9,12,,,,"7.03;6.0001,permission of instructor",,"Explores and illustrates how evolution explains biology, with an emphasis on computational model building for analyzing evolutionary data.  Covers key concepts of biological evolution, including adaptive evolution, neutral evolution, evolution of sex, genomic conflict, speciation, phylogeny and comparative methods, life's history, coevolution, human evolution, and evolution of disease.","7.33[J]",,,"2017-2018",,,Y,,,"R. Berwick, D. Bartel",,"http://student.mit.edu/catalog/m6a.html#6.049"
"6.050","Information, Entropy, and Computation","U",3,0,6,9,,,,"Physics I GIR",,"Explores the ultimate limits to communication and computation, with an emphasis on the physical nature of information and information processing. Topics include information and computation, digital signals, codes, and compression. Biological representations of information. Logic circuits, computer architectures, and algorithmic information. Noise, probability, and error correction. The concept of entropy applied to channel capacity and to the second law of thermodynamics. Reversible and irreversible operations and the physics of computation. Quantum computation.","2.110[J]",,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m6a.html#6.050"
"6.057","Introduction to MATLAB","U",,,,1,,,,"",,"Accelerated introduction to MATLAB and its popular toolboxes. Lectures are interactive, with students conducting sample MATLAB problems in real time. Includes problem-based MATLAB assignments. Students must provide their own laptop and software. Enrollment limited.",,,,,,Y,,,,"A. Hunter",,"http://student.mit.edu/catalog/m6a.html#6.057"
"6.058","Introduction to Signals and Systems, and Feedback Control","U",,,,4,,,,"Calculus II GIR,permission of instructor",,"Introduces fundamental concepts for 6.003, including Fourier and Laplace transforms, convolution, sampling, filters, feedback control, stability, and Bode plots. Students engage in problem solving, using Mathematica and MATLAB software extensively to help visualize processing in the time frequency domains.",,,,,,Y,,,,"A. Hunter","Lecture,34-301/MTWR/0/11-12.30","http://student.mit.edu/catalog/m6a.html#6.058"
"6.061","Introduction to Electric Power Systems","U",3,0,9,12,,,,"6.002;6.013",,"Electric circuit theory with application to power handling electric circuits. Modeling and behavior of electromechanical devices, including magnetic circuits, motors, and generators. Operational fundamentals of synchronous. Interconnection of generators and motors with electric power transmission and distribution circuits. Power generation, including alternative and sustainable sources. Incorporation of energy storage in power systems. Students taking graduate version complete additional assignments.",,"6.690",,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m6a.html#6.061"
"6.070","Electronics Project Laboratory","U",2,2,2,6,,,,"",,"Intuition-based introduction to electronics, electronic components and test equipment such as oscilloscopes, meters (voltage, resistance inductance, capacitance, etc.), and signal generators. Emphasizes individual instruction and development of skills, such as soldering, assembly, and troubleshooting. Students design, build, and keep a small electronics project to put their new knowledge into practice. Intended for students with little or no previous background in electronics. Enrollment may be limited.","EC.120[J]",,,,Y,,Y,,,"Fall:  J. Bales\nSpring:  J. Bales",,"http://student.mit.edu/catalog/m6a.html#6.070"
"6.072","Introduction to Digital Electronics","U",,,,3,,,,"",,"Design your own circuits for times when off-the-shelf solutions are not available. Seminar begins with assembly of a utility board. Weekly labs cover digital logic gates, memory elements, and finite-state machine design. Seminar concludes with a team-based design project. Preference given to freshmen. Maximum of 10 students per term, lottery at the first class session if oversubscribed .","EC.110[J]",,,,Y,,Y,,,"Fall:  J. Bales\nSpring:  J. Bales",,"http://student.mit.edu/catalog/m6a.html#6.072"
"6.073","Creating Video Games","U",3,3,6,12,,,"HASS-A","6.01,CMS.301,CMS.608",,"Introduces students to the complexities of working in small, multidisciplinary teams to develop video games. Covers creative design and production methods, stressing design iteration and regular testing across all aspects of game development (design, visual arts, music, fiction, and programming). Assumes a familiarity with current video games, and the ability to discuss games critically. Previous experience in audio design, visual arts, or project management recommended. Limited to 24.","CMS.611[J]",,,,,,Y,,,"P. Tan, S. Verrilli, R. Eberhardt","Lecture,E25-117/M/0/1-4;Lab,E25-117/W/0/1-4","http://student.mit.edu/catalog/m6a.html#6.073"
"6.08","Introduction to EECS via Interconnected Embedded Systems","U",1,5,6,12,"LAB",,,"","Physics II GIR","Introduction to embedded systems in the context of connected devices, wearables and the 'Internet of Things' (IoT). Topics include microcontrollers, energy utilization, algorithmic efficiency, interfacing with sensors, networking, cryptography, and local versus distributed computation. Students design, make, and program an internet-connected wearable or handheld device. In final project, student teams design and demo their own cloud-connected IoT system. Enrollment limited; preference to first- and second-year students.",,,,,,,Y,,,"J. Voldman","Lecture,54-100/M/0/1;Lab,38-530/T/0/11-12.30/R/0/9.30-12.30,38-530/T/0/2-3.30/R/0/2-5","http://student.mit.edu/catalog/m6a.html#6.08"
"6.S062","Special Subject in Electrical Engineering and Computer Science","U",,,,,,,,"",,,,,,,,,Y,,,"H. Balakrishnan","Lecture,32-141/TR/0/1-2.30","http://student.mit.edu/catalog/m6a.html#6.S062"
"6.S063","Special Subject in Electrical Engineering and Computer Science","U",,,,,,,,"",,,,,,,Y,,,,,"S. Mueller",,"http://student.mit.edu/catalog/m6a.html#6.S063"
"6.S076","Special Subject in Electrical Engineering and Computer Science","U",,,,,,,,"Permission of instructor",,"Covers subject matter not offered in the regular curriculum. Consult department to learn of offerings for a particular term.",,,,,Y,Y,Y,,,"Fall:  J. Lang\nSpring:  M. Arvind",,"http://student.mit.edu/catalog/m6a.html#6.S084"
