Subject Id,Subject Title,Subject Level,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule,URL
"21H.133","The Medieval World:  CE 200-1500","U",3,0,9,12,,,"HASS-H","",,"Investigates the dynamic history of Europe and its relations with the wider world between the late Roman empire and voyages of discovery. Examines the rise of Christianity, the cult of the saints, and monasticism; the decline of the Roman empire, the barbarian invasions, and the foundation of post-Roman kingdoms; the meteoric rise of Islam; the formation of the Carolingian, Byzantine, and Islamic empires; the Vikings and Mongols; castles, knights, and crusades; religious thinkers, reformers, and heretics; changes in art, architecture, and literature; the Black Death and the fall of Constantinople; the Italian Renaissance and the voyages of discovery.",,,,,,,Y,,,"E. Goldberg",,"http://student.mit.edu/catalog/m21Ha.html#21H.133"
"21H.134","Medieval Economic History in Comparative Perspective","U",3,0,9,12,,"CI-H","HASS-S","",,"Surveys the conditions of material life and changing social and economic relations in medieval Europe using the comparative context of contemporary Islamic, Chinese, and Japanese experiences. Covers the emergence and decline of feudal institutions, the transformation of peasant agriculture, living standards and the course of epidemic disease, and the ebb and flow of long-distance trade across the Eurasian system. Particular emphasis placed on the study of those factors, both institutional and technological, which contributed to the emergence of capitalist organization and economic growth in western Europe in contrast to the trajectories followed by the other major medieval economies.","14.70[J]",,,,Y,,,,,"S. Bobrycki",,"http://student.mit.edu/catalog/m21Ha.html#21H.134"
"21H.141","Renaissance to Revolution: Europe, 1300-1800","U",3,0,9,12,,"CI-H","HASS-H","",,"Provides an introduction to major political, social, cultural and intellectual changes in Europe from the beginnings of the Renaissance in Italy around 1300 to the outbreak of the French Revolution at the end of the 1700s. Focuses on the porous boundaries between categories of theology, magic and science. Examines how developments in these areas altered European political institutions, social structures, and cultural practices. Studies men and women, nobles and commoners, as well as Europeans and some non-Europeans with whom they came into contact.",,,,"2017-2018",,,Y,,,"J. Ravel",,"http://student.mit.edu/catalog/m21Ha.html#21H.141"
"21H.151","Traditional China:  Earliest Times to 1644","U",3,0,9,12,,,"HASS-H","",,"Examines how traditional China originated a civilization of universal meaning and persistent influence, including ideologies, technologies, and culture. Explains how this unique civilization and the Chinese state at its center developed, considers its patterns, and assesses its impact. Emphasizes analysis of structures as well as knowledge of events.",,,,"2017-2018",,,Y,,,"C. Leighton",,"http://student.mit.edu/catalog/m21Ha.html#21H.151"
"21H.152","Modern China:  1644 to the Present","U",3,0,9,12,,,"HASS-H","",,"Surveys China from its last empire through its reemergence as a power in modern times. Examines how China's contemporary transformation has lifted hundreds of millions from poverty, refashioned social relations, and altered international politics. Students debate the causes and consequences of these major events and speculate on China's future in the light of its past.",,,,,,,Y,,,"C. Leighton","Lecture,2-103/TR/0/3-4.30","http://student.mit.edu/catalog/m21Ha.html#21H.152"
"21H.154","Inventing the Samurai","U",3,0,9,12,,,"HASS-H","",,"Explores the historical origins of the Japanese warrior class as well as its reinvention throughout the archipelago's history. Special focus on the pre-modern era (200-1600 CE).  Highlights key historical contexts including the rise of the imperial court, interactions with the broader world, and the establishment of a warrior-dominated state. Also considers the modern imaginations and uses of the warrior figure.",,,,,,,Y,,,"H. Nagahara","Lecture,66-154/TR/0/10-11.30","http://student.mit.edu/catalog/m21Ha.html#21H.154"
"21H.155","Modern Japan: 1600 to Present","U",3,0,9,12,,,"HASS-H","",,"Surveys Japanese history from the establishment of the Tokugawa shogunate in 1603 to the present and explores the local and global nature of modernity in Japan. Highlights key themes, including the emergence of a modern nation-state, the rise and fall of the Japanese Empire, the development of mass consumer culture and the middle class, and the continued importance of historical memory in Japan today.",,,,"2017-2018",,,Y,,,"H. Nagahara",,"http://student.mit.edu/catalog/m21Ha.html#21H.155"
"21H.157","The Making of Modern South Asia","U",3,0,9,12,,,"HASS-S","",,"Explores the political, social, and economic history of South Asia from the 18th century to the present day. Topics include colonial rule; anti-colonial movements; nationalism and the creation of modern India, Pakistan, and Bangladesh; the post-colonial nation state; social movements; religious identity; involvement of the United States in the region; and economic development. Students develop an understanding of the current successes, failures, and challenges facing the people and states of contemporary South Asia from a historical perspective.",,,,,Y,,,,,"S. Aiyar",,"http://student.mit.edu/catalog/m21Ha.html#21H.157"
"21H.160","Islam, the Middle East, and the West","U",3,0,9,12,,,"HASS-H","",,"Provides students with an overview of basic themes and issues in Middle Eastern history from the rise of Islam to the present, with an emphasis on exchanges and encounters between the Middle East and Europe/North America.  Examines the history of the notion of 'East' and 'West'; the emergence of Islam and the Christianization of Europe; Ottoman, Safavid, and Mughal expansion and the flourishing of European powers; European competition with and colonization of Middle Eastern societies, and Middle Eastern responses including Arab nationalism and the popularity of Islamic movements.",,,,,Y,,,,,"P. Alimagham",,"http://student.mit.edu/catalog/m21Ha.html#21H.160"
"21H.161","The Middle East in the Twentieth Century","U",3,0,9,12,,"CI-H","HASS-H","",,"Surveys the history of the Middle East, from the end of the 19th century to the present. Examines major political, social, intellectual and cultural issues and practices. Focuses on important events, movements, and ideas that prevailed during the last century and affect its current realities. Enrollment limited.",,,,,,,Y,,,"P. Alimagham","Lecture,4-231/MW/0/12;Recitation,8-205/R/0/12,8-205/R/0/1","http://student.mit.edu/catalog/m21Ha.html#21H.161"
"21H.165","A Survey of Modern African History","U",3,0,9,12,,,"HASS-H","",,"Surveys the history of 19th- and 20th-century Africa. Focuses on the European conquest of Africa and the dynamics of colonial rule, especially its socioeconomic and cultural consequences. Looks at how the rising tide of African nationalism, in the form of labor strikes and guerrilla wars, ushered out colonialism. Examines the postcolonial states, focusing on the politics of development, recent civil wars in countries like Rwanda and Liberia, the AIDS epidemic, and the history of Apartheid in South Africa up to 1994.",,,,,,,Y,,,"K. Mutongi","Lecture,4-144/TR/0/11-12.30","http://student.mit.edu/catalog/m21Ha.html#21H.165"
"21H.170","Introduction to Latin American Studies","U",3,0,9,12,,"CI-H","HASS-S","",,"Examines contemporary Latin American culture, politics, and history. Surveys geography, economic development, and race, religion, and gender in Latin America. Special emphasis on the Salvadoran civil war, human rights and military rule in Argentina and Chile, and migration from Central America and Mexico to the United States. Students analyze films, literature, visual art, journalism, historical documents, and social scientific research.","17.55[J],21A.130[J],21G.084[J]",,,,,,Y,,,"T. Padilla","Lecture,1-135/MW/0/2.30-4","http://student.mit.edu/catalog/m21Ha.html#21H.170"
"21H.171","Latin America:  Revolution, Dictatorship, and Democracy, 1850 to Present","U",3,0,9,12,,,"HASS-H","",,"Selective survey of Latin American history from the mid-19th century to the present.  Issues studied include:  dictators and democracies in the 20th century, revolution in Mexico, Cuba, and Central America, Latin America in the global economy, relations between Latin America and the U.S., indigenismo, feminism, and the varieties of religion in Latin America.",,,,,Y,,,,,"W. San Martin Aedo",,"http://student.mit.edu/catalog/m21Ha.html#21H.171"
"21H.172","Latin America Through Film","U",3,0,9,12,,,"HASS-H","",,"Traces Latin American history through film and analyzes how this medium represents events in the recent and distant past. Weekly movies provide a window through which to analyze themes such as colonialism, national formation, revolution, gender, race relations, popular mobilizations and counterinsurgency. Examines films for how they represent a particular group or country, the reality they capture or obscure, and the message they convey.","21G.078[J]",,,"2017-2018",,,Y,,,"T. Padilla",,"http://student.mit.edu/catalog/m21Ha.html#21H.172"
"21H.181","Libertarianism in History","U",3,0,9,12,,,"HASS-H","",,"Explores the history of the ideal of individual liberty in light of contemporary arguments over the regulatory state.  Surveys the political theory of freedom and competing norms (property, equality, community, and republicanism).  Considers examples of modern free movements, including abolitionism and conflicts over religious freedom.  Concludes with a set of policy debates about the role of government in regulating health care, the financial markets, and the internet.","17.035[J]",,,,,,Y,,,"M. Ghachem","Lecture,E51-285/M/0/1-4","http://student.mit.edu/catalog/m21Ha.html#21H.181"
"21H.185","Environment and History","U",3,0,9,12,,"CI-H","HASS-S","",,"Focusing on the period from 1500 to the present, explores the influence of climate, topography, plants, animals, and microorganisms on human history and the reciprocal influence of people on the environment. Topics include the European encounter with the Americas, the impact of modern technology, and the current environmental crisis. Enrollment limited.","12.386[J]",,,,Y,,,,,"H. Ritvo, S.Solomon",,"http://student.mit.edu/catalog/m21Ha.html#21H.185"
"21H.201","The American Revolution","U",3,0,9,12,,,"HASS-H","",,"English and American backgrounds of the Revolution; issues and arguments in the Anglo-American conflict; colonial resistance and the beginnings of republicanism; the Revolutionary War; constitution writing for the states and nation; and effects of the American Revolution. Concerned primarily with the revolutionary origins of American government and laws. Readings emphasize documents from the period--pamphlets, correspondence, the minutes or resolutions of resistance organizations, constitutional documents and debates.",,,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m21Ha.html#21H.201"
"21H.205","The Civil War and the Emergence of Modern America: 1861-1890","U",3,0,9,12,,,"HASS-H","Permission of instructor",,"Using the American Civil War as a baseline, considers what it means to become 'modern' by exploring the war's material and manpower needs, associated key technologies, and how both influenced the United States' entrance into the age of 'Big Business.' Readings include material on steam transportation, telegraphic communications, arms production, naval innovation, food processing, medicine, public health, management methods, and the mass production of everything from underwear to uniforms &ndash; all essential ingredients of modernity. Students taking graduate version complete additional assignments.","STS.027[J]","STS.427",,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/m21Ha.html#21H.205"
"21H.211","The United States in the Nuclear Age","U",3,0,9,12,,,"HASS-H","",,"Examines the culture that developed in the US during the early years of the Cold War, at the dawn of the nuclear age. Topics include new family structures and civil defense strategies that emerged in response to the promise and perils of nuclear power; the role of anxiety and insecurity in transforming American politics and psychology; the development of computing technology and the changes it brought to American workspaces; the social impacts of space exploration, suburbanization, and the construction of highways and shopping malls; and new models used by social scientists and other experts to predict human behavior and the future.",,,,"2017-2018",,,Y,,,"C. Horan",,"http://student.mit.edu/catalog/m21Ha.html#21H.211"
"21H.213","The War at Home: American Politics and Society in Wartime","U",3,0,9,12,,,"HASS-S","",,"Examines the relationship between war and domestic politics in the US since the start of 20th century. Students engage in historical and social scientific research to analyze the ways that overseas military commitments shaped US political institutions, and how domestic politics has in turn structured US engagements abroad. Moving chronologically from World War I to the Iraq War, subject draws on materials across the disciplines, including political documents, opinion polls, legal decisions, and products of American popular culture.","17.28[J]",,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m21Ha.html#21H.213"
"21H.214","War and American Society","U",3,0,9,12,,,"HASS-H","",,"Examines how issues of war and national security have affected politics, economics, and society from the First World War to the war in Iraq.  Draws on historical evidence as well as representations in film, music and popular culture.",,,,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/m21Ha.html#21H.214"
"21H.217","American Urban History","U",2,0,7,9,,"CI-H","HASS-H","",,"Seminar on the history of institutions and institutional change in American cities from roughly 1850 to the present.  Among the institutions to be looked at are political machines, police departments, courts, schools, prisons, public authorities, and universities.  Focuses on readings and discussions.","11.013[J]",,,,Y,,,,,"R. Fogelson",,"http://student.mit.edu/catalog/m21Ha.html#21H.217"
"21H.218","History of the Built Environment in the US","U",2,0,7,9,,"CI-H","HASS-H","",,"Seminar on the history of selected features of the physical environment of urban America. Among the features considered are parks, cemeteries, tenements, suburbs, zoos, skyscrapers, department stores, supermarkets, and amusement parks.","11.014[J]",,,,Y,,,,,"R. Fogelson",,"http://student.mit.edu/catalog/m21Ha.html#21H.218"
"21H.220","Metropolis: A Comparative History of New York City","U",3,0,9,12,,,"HASS-H","",,"Examines the evolution of New York City from 1607 to the present. Readings focus on the city's social and physical histories. Discussions compare New York's development to patterns in other cities.","11.150[J]",,,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/m21Ha.html#21H.220"
"21H.226","Riots, Strikes, and Conspiracies in American History","U",3,0,9,12,,"CI-H","HASS-H","",,"Focuses on a series of short, complicated, traumatic events that shed light on American politics, culture, and society. Events studied may include the rendition of Anthony Burns in 1854, the most famous fugitive slave controversy in US history; the Homestead strike/lockout of 1892; the quiz show scandal of the 1950s; and the student uprisings at Columbia University in 1968. Emphasis on finding ways to make sense of these events and on using them to understand larger processes of change in American history.","11.015[J]",,,,,,Y,,,,,"http://student.mit.edu/catalog/m21Ha.html#21H.226"
"21H.227","Constitutional Law in US History","U",3,0,9,12,,,"HASS-S","",,"Introduces major themes and patterns of change in American constitutional law since 1787, including federal-state relations, racial and gender equality, economic regulation, and civil liberties. Readings consist of original court cases, especially from the US Supreme Court, including cases of the current term. Emphasis on the historical development of constitutional law and on the relationship between the Supreme Court and broader social, political, and cultural trends.",,,,,Y,,,,,"C. Capozzola",,"http://student.mit.edu/catalog/m21Ha.html#21H.227"
"21H.228","American Classics","U",3,0,9,12,,"CI-H","HASS-H","",,"Students read, discuss, and write about critical works in American history from the 17th through the 20th centuries.  Includes  writings by early Puritan writers, Franklin, Paine, Jefferson, and Madison; Lewis and Clark; Frederick Douglass; Harriet Beecher Stowe;  the Lincoln-Douglas debates; U. S. Grant, W. E. B. Dubois,  Andrew Carnegie, Horatio Alger, F. D. Roosevelt, Betty Friedan, and Martin Luther King, Jr.  May also include music, recorded speeches, television programs, visual images, or films. Enrollment limited",,,,,Y,,,,,,,"http://student.mit.edu/catalog/m21Ha.html#21H.228"
"21H.229","The Black Radical Tradition in America","U",3,0,9,12,,,"HASS-H","",,"Focuses on American history from the African-American perspective. Includes alternative visions of the nation's future, and definitions of its progress, that have called for a fundamental restructuring of political, economic and social relations. Introduces events, figures and institutions that have shaped African-American history, from the struggles to dominate the African coast and the emergence of a modern slave trade, through the fall of the Western slave societies. Also examines the experiences of Africans in other parts of North America, as well as South America and the Caribbean.",,,,,,,Y,,,,,"http://student.mit.edu/catalog/m21Ha.html#21H.229"
"21H.230","Barbarians, Saints, and Emperors","U",3,0,9,12,,,"HASS-H","",,"Explores the late Roman Empire and its transformations during Late Antiquity (c.300-c.700). Questions the traditional decline and fall narrative of the period, which argues that Christianity and barbarians destroyed classical civilization and ushered in the Dark Ages. Explores such topics as Romans and barbarians, paganism and Christianity, politics and war, Rome and Constantinople, and bishops and saints. Discusses the influence of such characters as Constantine the Great, St. Augustine, Attila the Hun, and the prophet Mohammed.",,,,,,,Y,,,"E. Goldberg",,"http://student.mit.edu/catalog/m21Ha.html#21H.230"
"21H.237","The City of Athens in the Age of Pericles","U",3,0,9,12,,,"HASS-H","",,"Historical topography of ancient Athens. Investigates the relationship between urban architecture and political, social, and cultural history of Athens in the 5th and 4th centuries BC. Surveys and analyzes archeological and literary evidence, including the sanctuary of Athena on the Acropolis, the Agora, Greek houses, the histories of Herodotus and Thucydides, plays of Sophocles and Aristophanes, and the panhellenic sanctuaries of Delphi and Olympia.",,,,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/m21Ha.html#21H.237"
"21H.238","The Vikings","U",3,0,9,12,,,"HASS-H","",,"Explores the complex relationship of the Vikings with the medieval world. Investigates the complexity of the Viking expansion, not only in terms of raiding and conflict, but also as a process of diplomacy, settlement, assimilation, and colonization. Examines developments within Scandinavian society such as state formation, social structures, trade, shipbuilding, slavery, urban growth, and Christianization. Considers the methodological difficulties presented by the diverse and often contradictory historical sources for information about the Vikings, such as chronicles, archaeology, coin hoards, stone inscriptions, and sagas.",,,,,Y,,,,,"E. Goldberg",,"http://student.mit.edu/catalog/m21Ha.html#21H.238"
"21H.239","The City of Rome in the Age of the Caesars","U",3,0,9,12,,,"HASS-H","",,"Historical topography of Ancient Rome. Investigates the relationship between urban architecture and the political, social, and cultural history of Rome from the 1st century BC to the 2nd century AD. Surveys and analyzes archaeological and literary evidence, including the Roman Forum, the Imperial fora, the palace of the emperors, the atrium houses of Roman Pompeii, the Colosseum, the Pantheon, Polybius' history, Martial's Epigrams, and Vitruvius' treatise on architecture.",,,,,Y,,,,,"W. Broadhead",,"http://student.mit.edu/catalog/m21Ha.html#21H.239"
"21H.240","The World of Charlemagne","U",3,0,9,12,,"CI-H","HASS-H","",,"Investigates the world of the first medieval emperor, Charles the Great, or Charlemagne (768-814). Focuses on how Charlemagne and his dynasty, the Carolingians (ruled 751-888), forged a vast empire out of the diverse peoples and territories of Europe - not only through conquests and military might, but through Christianity and the Church, education and literacy, government and law, art and architecture, and a fundamental reorganization of the economy and society. Considers the enduring contributions of Charlemagne and his family to the formation of Europe as well as the shortcomings and failures of their empire.",,,,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/m21Ha.html#21H.240"
"21H.241","France: Enlightenment and Revolution","U",3,0,9,12,,,"HASS-H","",,"Explores the question of whether the French Enlightenment caused the French Revolution. Studies France prior to 1789, analyzes some of the most critically corrosive works of the French Enlightenment, and considers how ideas circulated through France and Europe in the eighteenth century. Examines the role of enlightened ideas in France during the revolutionary decade from 1789 to 1799.","21G.054[J]",,,,Y,,,,,,,"http://student.mit.edu/catalog/m21Ha.html#21H.241"
"21H.242","Frenchness in an Era of Globalization","U",3,0,9,12,,,"HASS-H","One intermediate subject in French,permission of instructor",,"Approaches the question of what constitutes Frenchness in today's era of globalization through issues of memory, belonging, and cultural production. Explores the role of timeless traditions - common technologies, an internationally-spoken language, monuments open to the world, and foods such as wine and cheese - remain quintessentially French. Also covers recent scandals about France's role in the world, such as its colonial identity and Dominique Strauss-Kahn's New York debacle. Taught in French. Limited to 18.","21G.322[J]",,,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/m21Ha.html#21H.242"
"21H.244","Imperial and Revolutionary Russia: Culture and Politics, 1700-1917","U",3,0,9,12,,,"HASS-H","",,"Analyzes Russia's social, cultural, and political heritage in the 18th and 19th centuries, up to and including the Russian Revolution of 1917. Compares reforming and revolutionary impulses in the context of serfdom, the rise of the intelligentsia, and debates over capitalism. Focuses on historical and literary texts, especially the intersections between the two.","21G.085[J]",,,,Y,,,,,"E. Wood",,"http://student.mit.edu/catalog/m21Ha.html#21H.244"
"21H.245","Soviet and Post-Soviet Politics and Society: 1917 to the Present","U",3,0,9,12,,"CI-H","HASS-S","",,"Explores the political and historical evolution of the Soviet state and society from the 1917 Revolution to the present. Covers the creation of a revolutionary regime, causes and nature of the Stalin revolution, post-Stalinist efforts to achieve political and social reform, and causes of the Soviet collapse. Also examines current developments in Russia in light of Soviet history. Enrollment limited","17.57[J],21G.086[J]",,,"2017-2018",,,Y,,,"E. Wood",,"http://student.mit.edu/catalog/m21Ha.html#21H.245"
"21H.253","The Global Chinese: Chinese Migration, 1567-Present","U",3,0,9,12,,,"HASS-H","",,"Examines Chinese migration in historical and comparative perspective, beginning in 1567 with the lifting of the imperial ban on private maritime trade. Covers migration to diverse venues across the globe, including tropical colonies, settler societies, Chinese frontiers, and postcolonial metropoles. Topics include the varied roles of Chinese migrants in these diverse venues, the coolie trade and anti-Chinese movements, overseas students, transnational networks, cultural adaptation, and the creolization of Chinese food in migrant communities. Critically examines the degree to which this transnational migration has produced a 'Global Chinese' identity. Taught in English.","21G.075[J]","21G.196",,,Y,,,,,,,"http://student.mit.edu/catalog/m21Ha.html#21H.253"
"21H.260","Cities in the Middle East: History, Politics and Society","U",3,0,9,12,,,"HASS-S","",,"Examines the role and centrality of cities in the history of the modern Middle East, through political, social, cultural and urban interactions. Begins with a theoretical introduction of the different approaches for investigating urban spaces, and follows with discussions of case studies that demonstrate the diversity of urban centers in the Middle East, including Beirut, Istanbul, Jerusalem, Mecca, Algiers, and Cairo.",,,,,Y,,,,,,,"http://student.mit.edu/catalog/m21Ha.html#21H.260"
"21H.262","Palestine and the Arab-Israeli Conflict","U",3,0,9,12,,,"HASS-H","",,"Surveys the history and various realities and challenges of the Israeli-Palestinian conflict. Introduces the fundamental historical trajectories of the conflict. Analyzes the conflicting narratives and perceptions of both Palestinians and Israelis over key moments and issues in the conflict's history. Considers current challenges and possible solutions to the conflict. Limited to 15.",,,,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/m21Ha.html#21H.262"
"21H.263","Women and Gender in the Middle East and North Africa","U",3,0,9,12,,,"HASS-H","",,"Provides an overview of key issues and themes in the study of women and gender relations in the Middle East and North Africa. Includes readings from a variety of disciplines, e.g., history, anthropology, sociology, literature, religious studies, and media studies. Addresses themes such as the relationship between the concepts of nation and gender; women's citizenship; Middle Eastern women's activism and the involvement of their Western 'sisters' to this movement; gendered interpretations of the Qur'an and the example of the Prophet Muhammad; and the three H's of Orientalism (hijab, harem, and hamam).","WGS.220[J]",,,,,,Y,,,"L. Ekmekcioglu","Lecture,66-148/F/0/11-2","http://student.mit.edu/catalog/m21Ha.html#21H.263"
"21H.273","From Coca to Cocaine: Drug Economies in Latin America","U",3,0,9,12,,,"HASS-H","",,"Explores how drug production and consumption has affected Latin America's political, cultural and economic life and shaped US foreign policy toward the region. Discusses the history of different psychoactive substances and analyzes why certain drugs became illegal. Pays particular attention to the relationship between strategies of interdiction, poverty, and drug violence. Limited to 35.",,,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m21Ha.html#21H.273"
"21H.274","Creation of a Continent: Representations of Hispanic America, 1492-1898, in Literature and Film","U",3,0,9,12,,,"HASS-H","One intermediate Spanish subject,permission of instructor",,"Traces the creation of a new literature in Spanish to record and interpret New World experiences. Begins with excerpts from Columbus's diary and ends with writings on the late 19th-century Cuban and Puerto Rican independence movements. Pairs some of these pre-20th-century texts with more recent literary and film interpretations of the first 400 years of Hispanic American history. Conducted in Spanish.","21G.731[J]",,,"2018-2019",,,Y,,,"L. Ewald",,"http://student.mit.edu/catalog/m21Ha.html#21H.274"
"21H.285","Making the Modern World: The Industrial Revolution in Global Perspective","U",3,0,9,12,,,"HASS-H","",,"Global survey of the great transformation in history known as the 'Industrial Revolution.' Topics include origins of mechanized production, the factory system, steam propulsion, electrification, mass communications, mass production and automation. Emphasis on the transfer of technology and its many adaptations around the world. Countries treated include Great Britain, France, Germany, the US, Sweden, Russia, Japan, China, and India. Includes brief reflection papers and a final paper.","STS.025[J]",,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m21Ha.html#21H.285"
