Subject Id,Subject Title,Subject Level,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule,URL
"10.25","Industrial Chemistry and Chemical Process Pathways","G",3,0,6,9,,,,"Chemistry GIR;10.213;10.37",,"Chemical and engineering principles involved in creation and operation of viable industrial processes. Topics: analysis of process chemistry by p-pathways (i.e., radical, ionic, and pericyclic reactions of organic syntheses) and d-pathways (i.e., catalysis by transition-metal complexes). Use of reaction mechanisms for inference of co-product formation, kinetics, and equilibria: process synthesis logic related to reaction selectivity, recycle, separations. Illustrations drawn from current and contemplated commercial practice.",,,,,Y,,,,,,,"http://student.mit.edu/catalog/m10a.html#10.25"
"10.26","Chemical Engineering Projects Laboratory","U",3,8,4,15,,,,"2.671,3.014,5.310,7.02,12.335,1.106,1.107;10.302;permission of instructor",,"Projects in applied chemical engineering research. Students work in teams on one project for the term. Projects often suggested by local industry. Includes training in research planning and project management, execution of experimental work, data analysis, oral presentation skills and individual report writing, and team-building.",,"10.27,10.29",,,,,Y,,,"G. Rutledge","Lecture,4-370/TR/0/1-5;Lab,76-653/TR/0/1-5,76-653/TR/0/1-5,66-0044/TR/0/1-5,66-0044/TR/0/1-5,66-0044/TR/0/1-5,E18-566/TR/0/1-5,66-0064/TR/0/1-5,66-0064/TR/0/1-5,66-0044/TR/0/1-5,66-0044/TR/0/1-5,66-0064/TR/0/1-5,66-0044/TR/0/1-5,66-0044/TR/0/1-5,66-0044/TR/0/1-5,66-0064/TR/0/1-5","http://student.mit.edu/catalog/m10a.html#10.26"
"10.27","Energy Engineering Projects Laboratory","U",3,8,4,15,,,,"2.671,3.014,5.310,7.02,12.335,1.106,1.107;10.302;permission of instructor",,"Projects in applied energy engineering research. Students work in teams on one project for the term. Projects often suggested by local industry. Includes training in research planning and project management, execution of experimental work, data analysis, oral presentation skills and technical report writing, and team-building. Projects consider social science issues in addition to technical issues. Intended for students with diverse technical backgrounds. Preference to Energy Studies minors.",,"10.26,10.29",,,,,Y,,,,"Lecture,4-370/TR/0/1-5;Lab,76-653/TR/0/1-5,76-653/TR/0/1-5,66-0044/TR/0/1-5,66-0044/TR/0/1-5,66-0044/TR/0/1-5,E18-566/TR/0/1-5,66-0064/TR/0/1-5,66-0064/TR/0/1-5,66-0044/TR/0/1-5,66-0044/TR/0/1-5,66-0064/TR/0/1-5,66-0044/TR/0/1-5,66-0044/TR/0/1-5,66-0044/TR/0/1-5,66-0064/TR/0/1-5","http://student.mit.edu/catalog/m10a.html#10.27"
"10.28","Chemical-Biological Engineering Laboratory","U",2,8,5,15,,,,"5.310,10.702;7.05,5.07;permission of instructor",,"Introduces the complete design of the bioprocess: from vector selection to production, separation, and characterization of recombinant products. Utilize concepts from many fields, such as, chemical and electrical engineering, and biology. Student teams work through parallel modules spanning microbial fermentation and animal cell culture. With the bioreactor at the core of the experiments, students study cell metabolism and biological pathways, kinetics of cell growth and product formation, oxygen mass transport, scale-up and techniques for the design of process control loops. Introduces novel bioreactors and powerful analytical instrumentation. Downstream processing and recombinant product purification also included. Enrollment limited.",,,"10.28L",,Y,,,,,"J. Hamel",,"http://student.mit.edu/catalog/m10a.html#10.28"
"10.28L","Chemical-Biological Engineering Laboratory","U",2,8,5,15,,,,"5.310,7.02,10.702;7.05,5.07;permission of instructor",,"Spans IAP and spring term. Same as 10.28, but with the lab portion of the class held during IAP rather than during the regular term. Content, depth, and difficulty are otherwise identical to that of 10.28. The class is designated as 10.28 on students' transcripts. Enrollment limited.",,,"10.28",,,Y,Y,,,"Spring:  J. Hamel","IAP,1,22-26;Lecture,1-5/MTWRF/0/9-12,66-160/MTWRF/0/9-12","http://student.mit.edu/catalog/m10a.html#10.28L"
"10.29","Biological Engineering Projects Laboratory","U",3,8,4,15,,,,"2.671,3.014,5.310,7.02,12.335,1.106,1.107;10.302;permission of instructor",,"Projects in applied biological engineering research. Students work in teams on one project for the term. Projects often suggested by local industry. Includes training in research planning and project management, execution of experimental work, data analysis, oral presentation skills and report writing, and team-building.",,"10.26,10.27",,,,,Y,,,,"Lecture,4-370/TR/0/1-5;Lab,76-653/TR/0/1-5,76-653/TR/0/1-5,66-0044/TR/0/1-5,66-0044/TR/0/1-5,66-0044/TR/0/1-5,E18-566/TR/0/1-5,66-0064/TR/0/1-5,66-0064/TR/0/1-5,66-0044/TR/0/1-5,66-0044/TR/0/1-5,66-0064/TR/0/1-5,66-0044/TR/0/1-5,66-0044/TR/0/1-5,66-0044/TR/0/1-5,66-0064/TR/0/1-5","http://student.mit.edu/catalog/m10a.html#10.29"
"10.291","Introduction to Sustainable Energy","U",3,1,8,12,,,,"Permission of instructor",,"Assessment of current and potential future energy systems. Covers resources, extraction, conversion, and end-use technologies, with emphasis on meeting 21st-century regional and global energy needs in a sustainable manner. Examines various renewable and conventional energy production technologies, energy end-use practices and alternatives, and consumption practices in different countries. Investigates their attributes within a quantitative analytical framework for evaluation of energy technology system proposals. Emphasizes analysis of energy propositions within an engineering, economic and social context. Students taking graduate version complete additional assignments. Limited to juniors and seniors.","2.650[J],22.081[J]",,,,Y,,,,,"M. Golay",,"http://student.mit.edu/catalog/m10a.html#10.291"
"10.301","Fluid Mechanics","U",4,0,8,12,"REST",,,"18.03;10.10",,"Introduces the mechanical principles governing fluid flow. Stress in a fluid. Conservation of mass and momentum, using differential and integral balances. Elementary constitutive equations. Hydrostatics. Exact solutions of the Navier-Stokes equations. Approximate solutions using control volume analysis. Mechanical energy balances and Bernoulli's equation. Dimensional analysis and dynamic similarity. Introduces boundary-layer theory and turbulence.",,,,,,,Y,,,"F. Brushett","Lecture,66-110/TR/0/12-1.30;Recitation,66-156/M/0/11,66-160/M/0/11,66-156/M/0/12,66-160/M/0/12","http://student.mit.edu/catalog/m10a.html#10.301"
"10.302","Transport Processes","U",4,0,8,12,,,,"5.60;10.301;10.213;permission of instructor",,"Principles of heat and mass transfer. Steady and transient conduction and diffusion. Radiative heat transfer. Convective transport of heat and mass in both laminar and turbulent flows.  Emphasis on the development of a physical understanding of the underlying phenomena and upon the ability to solve real heat and mass transfer problems of engineering significance.",,,,,Y,,,,,"W. Tisdale",,"http://student.mit.edu/catalog/m10a.html#10.302"
"10.31","Nanoscale Energy Transport Processes","U",3,0,9,12,,,,"10.302,2.51;3.024,5.61,6.007;permission of instructor",,"Explores the impact of nanoscale phenomena on macroscale transport of energy-carrying molecules, phonons, electrons, and excitons. Studies the effect of structural and energetic disorder, wave-like vs. particle-like transport, quantum and classical size effects, and quantum coherence. Emphasizes quantitative analysis, including the Boltzmann transport equation, Einstein relation, Wiedemann-Franz law, and Marcus electron transfer theory.  Also addresses percolation theory and the connection to energy conversion technologies, such as solar cells, thermoelectrics, and LEDs. Students taking graduate version complete additional assignments.",,"10.51",,,Y,,,,,,,"http://student.mit.edu/catalog/m10a.html#10.31"
"10.32","Separation Processes","U",2,0,4,6,,,,"10.213;10.302",,"General principles of separation by equilibrium and rate processes. Staged cascades. Applications to distillation, absorption, adsorption, and membrane processes. Use of material balances, phase equilibria, and diffusion to understand and design separation processes.",,,,,,,Y,,,"T. Hatton","Lecture,66-110/TR/0/9.30-11","http://student.mit.edu/catalog/m10a.html#10.32"
"10.333","Introduction to Modeling and Simulation","U",4,0,8,12,"REST",,,"18.03,3.016,permission of instructor",,"Basic concepts of computer modeling and simulation in science and engineering. Uses techniques and software for simulation, data analysis and visualization. Continuum, mesoscale, atomistic and quantum methods used to study fundamental and applied problems in physics, chemistry, materials science, mechanics, engineering, and biology. Examples drawn from the disciplines above are used to understand or characterize complex structures and materials, and complement experimental observations.",,,,,,,Y,,,"M. Buehler","Lecture,4-231/TR/0/2.30-4.30;Recitation,8-205/M/0/4,8-205/F/0/4","http://student.mit.edu/catalog/m10a.html#10.333"
"10.34","Numerical Methods Applied to Chemical Engineering","G",3,0,6,9,,,,"Permission of instructor",,"Numerical methods for solving problems arising in heat and mass transfer, fluid mechanics, chemical reaction engineering, and molecular simulation. Topics: numerical linear algebra, solution of nonlinear algebraic equations and ordinary differential equations, solution of partial differential equations (e.g., Navier-Stokes), numerical methods in molecular simulation (dynamics, geometry optimization). All methods are presented within the context of chemical engineering problems. Familiarity with structured programming is assumed.",,,,,Y,,,,,"W. Green",,"http://student.mit.edu/catalog/m10a.html#10.34"
"10.345","Fundamentals of Metabolic and Biochemical Engineering: Applications to Biomanufacturing","U",3,0,9,12,,,,"5.07,7.05,permission of instructor",,"Examines the fundamentals of cell and metabolic engineering for biocatalyst design and optimization, as well as biochemical engineering principles for bioreactor design and operation, and downstream processing. Presents applications of microbial processes for production of commodity and specialty chemicals and biofuels in addition to mammalian cell cultures for production of biopharmaceuticals. Students taking graduate version complete additional assignments.",,"10.545",,,,,Y,,,"G. Stephanopoulos","Lecture,66-156/W/0/1-4","http://student.mit.edu/catalog/m10a.html#10.345"
"10.37","Chemical Kinetics and Reactor Design","U",3,0,6,9,,,,"5.60;10.301",,"Applies the concepts of reaction rate, stoichiometry and equilibrium to the analysis of chemical and biological reacting systems. Derivation of rate expressions from reaction mechanisms and equilibrium or steady state assumptions. Design of chemical and biochemical reactors via synthesis of chemical kinetics, transport phenomena, and mass and energy balances. Topics: chemical/biochemical pathways; enzymatic, pathway and cell growth kinetics; batch, plug flow and well-stirred reactors for chemical reactions and cultivations of microorganisms and mammalian cells; heterogeneous and enzymatic catalysis; heat and mass transport in reactors, including diffusion to and within catalyst particles and cells or immoblized enzymes.",,,,,,,Y,,,"H. Kulik","Lecture,66-110/WF/0/11;Recitation,66-110/M/0/11","http://student.mit.edu/catalog/m10a.html#10.37"
"10.390","Fundamentals of Advanced Energy Conversion","U",4,0,8,12,,,,"2.006,2.051,2.06,permission of instructor",,"Fundamentals of thermodynamics, chemistry, and transport applied to energy systems. Analysis of energy conversion and storage in thermal, mechanical, chemical, and electrochemical processes in power and transportation systems, with emphasis on efficiency, performance, and environmental impact. Applications to fuel reforming and alternative fuels, hydrogen, fuel cells and batteries, combustion, catalysis, combined and hybrid power cycles using fossil, nuclear and renewable resources. CO 2  separation and capture. Biomass energy. Students taking graduate version complete additional assignments.","2.60[J]","2.62[J],10.392[J],22.40[J]",,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m10a.html#10.390"
"10.391","Sustainable Energy","G",3,1,8,12,,,,"Permission of instructor",,"Assessment of current and potential future energy systems. Covers resources, extraction, conversion, and end-use technologies, with emphasis on meeting 21st-century regional and global energy needs in a sustainable manner. Examines various energy technologies in each fuel cycle stage for fossil (oil, gas, synthetic), nuclear (fission and fusion) and renewable (solar, biomass, wind, hydro, and geothermal) energy types, along with storage, transmission, and conservation issues. Emphasizes analysis of energy propositions within an engineering, economic and social context. Students taking graduate version complete additional assignments.","1.818[J],2.65[J],11.371[J],22.811[J]","2.650[J],10.291[J],22.081[J]",,,Y,,,,,"M. Golay",,"http://student.mit.edu/catalog/m10a.html#10.391"
"10.392","Fundamentals of Advanced Energy Conversion","G",4,0,8,12,,,,"2.006,2.051,2.06,permission of instructor",,"Fundamentals of thermodynamics, chemistry, and transport applied to energy systems. Analysis of energy conversion and storage in thermal, mechanical, chemical, and electrochemical processes in power and transportation systems, with emphasis on efficiency, performance and environmental impact. Applications to fuel reforming and alternative fuels, hydrogen, fuel cells and batteries, combustion, catalysis, combined and hybrid power cycles using fossil, nuclear and renewable resources. CO 2  separation and capture. Biomass energy. Meets with 2.60 when offered concurrently; students taking the graduate version complete additional assignments.","2.62[J],22.40[J]","2.60[J],10.390[J]",,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m10a.html#10.392"
"10.40","Chemical Engineering Thermodynamics","G",4,0,8,12,,,,"10.213",,"Basic postulates of classical thermodynamics. Application to transient open and closed systems. Criteria of stability and equilibria. Constitutive property models of pure materials and mixtures emphasizing molecular-level effects using the formalism of statistical mechanics. Phase and chemical equilibria of multicomponent systems. Applications emphasized through extensive problem work relating to practical cases.",,,,,Y,,,,,"Z. Smith",,"http://student.mit.edu/catalog/m10a.html#10.40"
"10.407","Funding Strategies for Startups","G",2,0,4,6,,,,"",,"Introduction to the substance and process of funding technology startups. Topics include a comparative analysis of various sources of capital; templates to identify the optimal investor; legal frameworks, US and offshore, of the investment process and its related jargon; an introduction to understanding venture capital as a business; and market practice and standards for term sheet negotiation.  Emphasizes strategy as well as tactics necessary to negotiate and build effective, long-term relationships with investors, particularly venture capital firms (VCs).","2.916[J]",,,,,,Y,,,"S. Loessberg","Lecture,66-168/MW/0/1-2.30","http://student.mit.edu/catalog/m10a.html#10.407"
"10.424","Pharmaceutical Engineering","U",3,0,6,9,,,,"10.213",,"Presents engineering principles and unit operations involved in the manufacture of small molecules pharmaceuticals, from the isolation of purified active pharmaceutical ingredients (API) to the final production of drug product. Regulatory issues include quality by design and process analytical technologies of unit operations, such as crystallization, filtration, drying, milling, blending, granulation, tableting and coating. Also covers principles of formulation for solid dosage forms and parenteral drugs. Students taking graduate version complete additional assignments. Limited to 50.",,"10.524",,"2018-2019",Y,,,,,"A. Myerson",,"http://student.mit.edu/catalog/m10a.html#10.424"
"10.426","Electrochemical Energy Systems","U",3,0,9,12,,,,"10.302,permission of instructor",,"Introduces electrochemical energy systems from the perspective of thermodynamics, kinetics, and transport. Surveys analysis and design of electrochemical reactions and processes by integrating chemical engineering fundamentals with knowledge from diverse fields, including chemistry, electrical engineering, and materials science. Includes applications to fuel cells, electrolyzers, and batteries. Students taking graduate version complete additional assignments.",,"10.626",,,,,Y,,,"K. Manthiram","Lecture,66-154/MW/0/11-12.30","http://student.mit.edu/catalog/m10a.html#10.426"
"10.43","Introduction to Interfacial Phenomena","G",3,0,6,9,,,,"10.213,introductory subject in thermodynamics,physical chemistry",,"Introduces fundamental and applied aspects of interfacial systems. Theory of capillarity. Experimental determination of surface and interfacial tensions. Thermodynamics of interfaces. The Gibbs adsorption equation. Charged interfaces. Surfactant adsorption at interfaces. Insoluble monolayers. Curvature effects on the equilibrium state of fluids. Nucleation and growth. Fundamentals of wetting and contact angle. Adhesion, cohesion, and spreading. Wetting of textured surfaces. Super-hydrophilic and super-hydrophobic surfaces. Self-cleaning surfaces.",,,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m10a.html#10.43"
"10.437","Computational Chemistry","U",3,0,9,12,,,,"",,"Addresses both the theory and application of first-principles computer simulations methods (i.e., quantum, chemical, or electronic structure), including Hartree-Fock theory, density functional theory, and correlated wavefunction methods. Covers enhanced sampling, ab initio molecular dynamics, and transition-path-finding approaches as well as errors and accuracy in total and free energies. Discusses applications such as the study and prediction of properties of chemical systems, including heterogeneous, molecular, and biological catalysts (enzymes), and physical properties of materials. Students taking graduate version complete additional assignments.","5.697[J]","5.698[J],10.637[J]",,,Y,,,,,"H. Kulik",,"http://student.mit.edu/catalog/m10a.html#10.437"
"10.441","Molecular and Engineering Aspects of Biotechnology","U",4,0,8,12,,,,"2.005,3.012,5.60,20.110;7.06;permission of instructor",,"Covers biological and bioengineering principles underlying the development and therapeutic use of recombinant proteins and stem cells; glycoengineering of recombinant proteins; normal and pathological signaling by growth factors and their receptors; receptor trafficking; monoclonal antibodies as therapeutics; protein pharmacology and delivery; stem cell-derived tissues as therapeutics; RNA therapeutics; combinatorial protein engineering; and new antitumor drugs.","7.37[J],20.361[J]",,"7.371",,,,Y,,,"H. Lodish, L. Griffith",,"http://student.mit.edu/catalog/m10a.html#10.441"
"10.443","Future Medicine: Drug Delivery, Therapeutics, and Diagnostics","U",3,0,6,9,,,,"5.12,permission of instructor",,"Aims to describe the direction and future of medical technology. Introduces pharmaceutics, pharmacology, and conventional medical devices, then transitions to drug delivery systems, mechanical/electric-based and biological/cell-based therapies, and sensors. Covers nano- and micro drug delivery systems, including polymer-drug conjugates, protein therapeutics, liposomes and polymer nanoparticles, viral and non-viral genetic therapy, and tissue engineering. Previous coursework in cell biology and organic chemistry recommended. Students taking graduate version complete additional assignments. Limited to 40.",,"10.643[J],HST.526[J]",,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m10a.html#10.443"
"10.450","Process Dynamics, Operations, and Control","U",3,0,6,9,,,,"10.302;18.03",,"Introduction to dynamic processes and the engineering tasks of process operations and control. Subject covers modeling the static and dynamic behavior of processes; control strategies; design of feedback, feedforward, and other control structures; model-based control; applications to process equipment.",,,,,,,Y,,,"B. Johnston","Lecture,66-110/MWF/0/12","http://student.mit.edu/catalog/m10a.html#10.450"
"10.466","Structure of Soft Matter","U",3,0,6,9,,,,"5.60",,"Provides an introduction to the basic thermodynamic language used for describing the structure of materials, followed by a survey of the scattering, microscopy and spectroscopic techniques for structure and morphology characterization. Applies these concepts to a series of case studies illustrating the diverse structures formed in soft materials and the common length, time and energy scales that unify this field. For students interested in studying polymer science, colloid science, nanotechnology, biomaterials, and liquid crystals. Students taking graduate version complete additional assignments.",,"10.566",,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/m10a.html#10.466"
"10.467","Polymer Science Laboratory","U",2,7,6,15,,,,"5.12;5.310",,"Experiments broadly aimed at acquainting students with the range of properties of polymers, methods of synthesis, and physical chemistry. Examples: solution polymerization of acrylamide, bead polymerization of divinylbenzene, interfacial polymerization of nylon 6,10. Evaluation of networks by tensile and swelling experiments. Rheology of polymer solutions and suspensions. Physical properties of natural and silicone rubber. Preference to Course 10 seniors and juniors.",,,,,Y,,,,,"D. Anderson",,"http://student.mit.edu/catalog/m10a.html#10.467"
"10.489","Concepts in Modern Heterogeneous Catalysis","U",3,0,6,9,,,,"10.37;10.302",,"Explores topics in the design and implementation of heterogeneous catalysts for chemical transformations. Emphasizes use of catalysis for environmentally benign and sustainable chemical processes. Lectures address concepts in catalyst preparation, catalyst characterization, quantum chemical calculations, and microkinetic analysis of catalytic processes. Shows how experimental and theoretical approaches can illustrate important reactive intermediates and transition states involved in chemical reaction pathways, and uses that information to help identify possible new catalysts that may facilitate reactions of interest. Draws examples from current relevant topics in catalysis. Includes a group project in which students investigate a specific topic in greater depth. Students taking graduate version complete additional assignments.",,"10.689",,,,,Y,,,,,"http://student.mit.edu/catalog/m10a.html#10.489"
"10.490","Integrated Chemical Engineering I","U",3,0,5,8,,,,"10.37",,"Presents and solves chemical engineering problems in an industrial context, with applications varying by semester. Emphasis on the integration of fundamental concepts with approaches of process design.  Emphasis on problems that demand synthesis, economic analysis, and process design.",,,,,Y,,,,,"B. Johnston",,"http://student.mit.edu/catalog/m10a.html#10.490"
"10.491","Integrated Chemical Engineering II","U",3,0,5,8,,,,"",,"Presents and solves chemical engineering problems in an industrial context, with applications varying by term. Emphasis on the integration of fundamental concepts with approaches of process design.  Emphasis on problems that demand synthesis, economic analysis, and process design.",,,,,,,Y,,,"C. Cooney","","http://student.mit.edu/catalog/m10a.html#10.491"
"10.492","Integrated Chemical Engineering Topics I",,2,0,2,4,,,,"10.301;permission of instructor",,"Chemical engineering problems presented and analyzed in an industrial context. Emphasizes the integration of fundamentals with material property estimation, process control, product development, and computer simulation. Integration of societal issues, such as engineering ethics, environmental and safety considerations, and impact of technology on society are addressed in the context of case studies. 10.37 and 10.302 required for certain topic modules. See departmental website for individual ICE-T module descriptions.",,,,,,,,,,"H. Sikes",,"http://student.mit.edu/catalog/m10a.html#10.492"
"10.493","Integrated Chemical Engineering Topics II","U",2,0,2,4,,,,"10.301;permission of instructor",,"Chemical engineering problems presented and analyzed in an industrial context. Emphasizes the integration of fundamentals with material property estimation, process control, product development, and computer simulation. Integration of societal issues, such as engineering ethics, environmental and safety considerations, and impact of technology on society are addressed in the context of case studies. 10.37 and 10.302 required for certain topic modules. See departmental website for individual ICE-T module descriptions.",,,,,,Y,,,,"J. Drake","Lecture,66-144/MTWRF/0/11-1;Lab,66-144/MTWRF/0/3-5","http://student.mit.edu/catalog/m10a.html#10.493"
"10.494","Integrated Chemical Engineering Topics III","U",2,0,2,4,,,,"",,"Chemical engineering problems presented and analyzed in an industrial context. Emphasizes the integration of fundamentals with material property estimation, process control, product development, and computer simulation. Integration of societal issues, such as engineering ethics, environmental and safety considerations, and impact of technology on society are addressed in the context of case studies. 10.37 and 10.302 required for certain topic modules. See departmental website for individual ICE-T module descriptions.",,,,,,,Y,,"1,apr 30","K. Wittrup","","http://student.mit.edu/catalog/m10a.html#10.494"
"10.495","Molecular Design and Bioprocess Development of Immunotherapies","U",3,0,6,9,,,,"7.06,permission of instructor",,"Examines challenges and opportunities for applying chemical engineering principles to address the growing global burden of infectious disease, including drug-resistant strains and neglected pathogens. Topics include a historical overview of vaccines and immunotherapies, the molecular design considerations for new immunotherapies and adjuvants, the economic challenges for process development and manufacturing of immunotherapies, and new technologies for designing and assessing therapies.  Case studies to cover topics for specific diseases. Students taking graduate version complete additional assignments.",,"10.595",,,,,Y,,,,,"http://student.mit.edu/catalog/m10a.html#10.495"
"10.50","Analysis of Transport Phenomena","G",4,0,8,12,,,,"10.301;10.302",,"Unified treatment of heat transfer, mass transfer, and fluid mechanics, emphasizing scaling concepts in formulating models and analytical methods for obtaining solutions. Topics include conduction and diffusion, laminar flow regimes, convective heat and mass transfer, and simultaneous heat and mass transfer with chemical reaction or phase change.",,,,,Y,,,,,"W. Deen",,"http://student.mit.edu/catalog/m10a.html#10.50"
